ticket_id,customer_id,ticket_date,category,status,priority,channel,resolution_time_hours,sentiment,satisfaction_score
TKT00918,CUST02464,2021-03-04,Payment Issue,Resolved,Low,Email,71.0,Positive,2.0
TKT00919,CUST02464,2020-12-08,Product Question,Resolved,Medium,Email,116.0,Positive,5.0
TKT00920,CUST00853,2024-11-07,Technical Support,Closed,Medium,Email,1.0,Positive,2.0
TKT00921,CUST00853,2023-06-30,General Inquiry,In Progress,Low,Phone,,Neutral,
TKT00922,CUST00745,2024-12-12,Payment Issue,Closed,Low,Email,83.0,Positive,4.0
TKT00923,CUST00745,2024-02-13,Technical Support,Closed,Critical,Chat,83.0,Positive,2.0
TKT00924,CUST03092,2022-07-17,Payment Issue,Closed,Medium,Phone,3.0,Neutral,2.0
TKT00925,CUST02606,2022-11-26,General Inquiry,Closed,Low,Email,17.0,Positive,5.0
TKT00926,CUST00248,2021-11-11,Return Request,Resolved,High,Email,84.0,Positive,2.0
TKT00927,CUST04931,2022-07-15,Technical Support,Resolved,Low,Email,13.0,Positive,2.0
TKT00928,CUST00213,2023-05-21,Return Request,Open,High,Email,,Negative,
TKT00929,CUST02261,2024-04-16,Technical Support,Closed,Medium,Email,20.0,Neutral,3.0
TKT00930,CUST02261,2024-03-17,Account Management,Closed,Low,Email,118.0,Neutral,3.0
TKT00931,CUST02261,2023-10-10,Payment Issue,Closed,High,Phone,4.0,Positive,5.0
TKT00932,CUST01686,2022-07-04,Technical Support,Closed,Low,Phone,44.0,Positive,2.0
TKT00933,CUST04617,2025-01-11,Product Question,Closed,Low,Phone,17.0,Neutral,5.0
TKT00934,CUST01959,2025-05-30,Payment Issue,Resolved,Medium,Chat,45.0,Neutral,3.0
TKT00935,CUST01959,2025-03-24,General Inquiry,Open,Medium,Email,,Neutral,
TKT00936,CUST01959,2025-07-05,Account Management,Closed,High,Social Media,107.0,Positive,2.0
TKT00937,CUST01959,2025-09-10,Payment Issue,Closed,Low,Chat,9.0,Positive,1.0
TKT00938,CUST01959,2025-04-09,Order Issue,Closed,Medium,Email,82.0,Neutral,4.0
TKT00939,CUST03066,2023-09-08,Payment Issue,Closed,Medium,Email,37.0,Positive,5.0
TKT00940,CUST01689,2023-02-26,Order Issue,Closed,Medium,Phone,104.0,Positive,5.0
TKT00941,CUST01689,2022-12-21,Return Request,In Progress,High,Email,,Neutral,
TKT00942,CUST01689,2024-06-08,Product Question,Resolved,Low,Email,34.0,Positive,5.0
TKT00943,CUST01689,2024-07-26,Order Issue,Closed,Medium,Email,37.0,Positive,5.0
TKT00944,CUST02303,2022-08-17,Payment Issue,Resolved,Medium,Chat,33.0,Neutral,5.0
TKT00945,CUST03370,2020-09-02,Shipping Inquiry,Closed,High,Chat,113.0,Positive,2.0
TKT00946,CUST03370,2021-08-08,Product Question,Resolved,Medium,Chat,53.0,Positive,4.0
TKT00947,CUST00448,2021-03-16,General Inquiry,Closed,Medium,Chat,15.0,Positive,5.0
TKT00948,CUST03716,2023-04-20,Product Question,Closed,Low,Chat,109.0,Neutral,5.0
TKT00949,CUST03306,2024-05-09,Return Request,In Progress,Low,Chat,,Negative,
TKT00950,CUST04846,2024-11-29,Account Management,Closed,Medium,Chat,47.0,Positive,2.0
TKT00951,CUST03742,2021-06-29,Return Request,Resolved,Low,Phone,71.0,Positive,4.0
TKT00952,CUST03579,2022-04-29,General Inquiry,Closed,Medium,Chat,117.0,Positive,4.0
TKT00953,CUST02447,2024-02-03,Product Question,Open,Medium,Email,,Positive,
TKT00954,CUST02447,2023-03-30,Account Management,Closed,Medium,Email,32.0,Positive,3.0
TKT00955,CUST02447,2024-06-10,Order Issue,Closed,Low,Phone,17.0,Neutral,3.0
TKT00956,CUST01728,2021-10-04,Account Management,Closed,Medium,Chat,1.0,Positive,5.0
TKT00957,CUST01728,2020-07-03,Payment Issue,Closed,Low,Email,72.0,Positive,5.0
TKT00958,CUST00776,2023-04-06,Payment Issue,Resolved,Critical,Email,4.0,Neutral,5.0
TKT00959,CUST02969,2023-11-06,Account Management,In Progress,Low,Chat,,Negative,
TKT00960,CUST02969,2024-04-15,General Inquiry,Resolved,Low,Chat,45.0,Neutral,3.0
TKT00961,CUST02969,2025-02-15,Return Request,Resolved,Medium,Chat,13.0,Positive,4.0
TKT00962,CUST02969,2023-03-09,Return Request,Open,High,Chat,,Negative,
TKT00963,CUST03124,2023-04-25,Return Request,Resolved,Low,Chat,76.0,Neutral,4.0
TKT00964,CUST03124,2022-02-20,Return Request,In Progress,Medium,Chat,,Negative,
TKT00965,CUST00242,2021-09-22,General Inquiry,Resolved,Low,Email,37.0,Positive,4.0
TKT00966,CUST01375,2022-02-11,Account Management,In Progress,Low,Email,,Neutral,
TKT00967,CUST03620,2022-11-12,Order Issue,In Progress,High,Email,,Negative,
TKT00968,CUST03620,2023-01-05,Product Question,Closed,Low,Social Media,107.0,Neutral,4.0
TKT00969,CUST01574,2021-11-21,Account Management,Resolved,Low,Email,60.0,Neutral,4.0
TKT00970,CUST00660,2025-07-18,Return Request,Resolved,Low,Chat,1.0,Positive,3.0
TKT00971,CUST00660,2024-07-20,Account Management,Resolved,Low,Chat,31.0,Positive,4.0
TKT00972,CUST00660,2025-07-12,Shipping Inquiry,Closed,Medium,Phone,106.0,Positive,3.0
TKT00973,CUST01026,2021-10-21,Return Request,In Progress,Medium,Email,,Negative,
TKT00974,CUST01026,2022-12-07,Shipping Inquiry,Resolved,High,Email,108.0,Positive,5.0
TKT00975,CUST02555,2023-12-21,Return Request,Resolved,Low,Email,91.0,Neutral,4.0
TKT00976,CUST02555,2023-09-11,Account Management,Resolved,Low,Email,77.0,Positive,4.0
TKT00977,CUST02555,2023-09-17,Shipping Inquiry,Closed,Low,Phone,25.0,Neutral,4.0
TKT00978,CUST02555,2024-07-25,Product Question,Resolved,Low,Email,107.0,Neutral,3.0
TKT00979,CUST01555,2023-03-07,Product Question,Closed,High,Email,66.0,Neutral,4.0
TKT00980,CUST00224,2021-11-19,Return Request,Resolved,Medium,Email,102.0,Positive,4.0
TKT00981,CUST00224,2021-12-11,Shipping Inquiry,Open,Medium,Phone,,Positive,
TKT00982,CUST00224,2022-04-15,Technical Support,Resolved,Low,Phone,78.0,Positive,5.0
TKT00983,CUST04775,2023-05-04,Account Management,Resolved,Medium,Email,48.0,Positive,5.0
TKT00984,CUST04775,2022-07-25,Product Question,Closed,Low,Email,30.0,Positive,5.0
TKT00985,CUST04683,2022-04-04,Order Issue,Open,High,Chat,,Negative,
TKT00986,CUST01033,2023-04-30,Order Issue,In Progress,High,Email,,Negative,
TKT00987,CUST01226,2021-07-28,Technical Support,Resolved,High,Email,87.0,Neutral,3.0
TKT00988,CUST03489,2023-06-17,General Inquiry,In Progress,Medium,Email,,Positive,
TKT00989,CUST01176,2022-04-11,Account Management,Resolved,High,Email,30.0,Positive,3.0
TKT00990,CUST01176,2022-01-05,Account Management,Closed,Low,Chat,4.0,Neutral,5.0
TKT00991,CUST01176,2022-03-14,Account Management,Open,Medium,Phone,,Positive,
TKT00992,CUST01176,2022-08-30,Return Request,In Progress,Low,Phone,,Negative,
TKT00993,CUST01176,2022-12-29,Product Question,Closed,Low,Phone,20.0,Positive,5.0
TKT00994,CUST03681,2020-12-11,Payment Issue,Resolved,Low,Chat,19.0,Neutral,4.0
TKT00995,CUST04481,2024-09-11,Account Management,Closed,Medium,Email,55.0,Positive,2.0
TKT00996,CUST02463,2023-08-16,Technical Support,Resolved,Medium,Chat,79.0,Neutral,3.0
TKT00997,CUST03058,2024-04-30,Payment Issue,Resolved,Low,Social Media,29.0,Neutral,4.0
TKT00998,CUST03058,2023-09-11,Account Management,In Progress,High,Email,,Neutral,
TKT00999,CUST03058,2023-08-31,General Inquiry,Closed,Medium,Chat,104.0,Neutral,3.0
TKT01000,CUST03058,2024-09-26,Product Question,In Progress,Medium,Chat,,Neutral,
TKT01001,CUST04239,2022-05-19,Payment Issue,Closed,High,Chat,61.0,Positive,5.0
TKT01002,CUST04239,2022-05-27,Order Issue,Resolved,Low,Chat,1.0,Neutral,5.0
TKT01003,CUST04239,2021-01-18,Return Request,Closed,Low,Social Media,73.0,Positive,4.0
TKT01004,CUST03208,2025-02-15,Shipping Inquiry,Open,High,Email,,Negative,
TKT01005,CUST03208,2024-12-23,Product Question,Resolved,Critical,Email,111.0,Positive,4.0
TKT01006,CUST03558,2024-07-25,Order Issue,Closed,Medium,Chat,58.0,Positive,4.0
TKT01007,CUST03558,2024-12-28,Product Question,Closed,Medium,Email,32.0,Neutral,5.0
TKT01008,CUST03558,2024-09-18,Account Management,Closed,High,Chat,38.0,Neutral,5.0
TKT01009,CUST03558,2024-07-11,Technical Support,Closed,High,Phone,53.0,Positive,3.0
TKT01010,CUST04120,2021-12-05,Product Question,Closed,Critical,Chat,24.0,Positive,3.0
TKT01011,CUST03019,2024-01-17,Shipping Inquiry,Resolved,Low,Email,111.0,Positive,2.0
TKT01012,CUST03922,2025-05-10,Shipping Inquiry,In Progress,Low,Email,,Negative,
TKT01013,CUST03922,2025-03-14,Return Request,In Progress,Low,Chat,,Neutral,
TKT01014,CUST03922,2025-03-21,Return Request,Resolved,Medium,Email,29.0,Neutral,3.0
TKT01015,CUST03922,2025-07-13,Technical Support,Resolved,High,Email,105.0,Neutral,3.0
TKT01016,CUST03922,2024-11-25,Return Request,Closed,High,Chat,112.0,Positive,3.0
TKT01017,CUST04979,2021-10-18,Shipping Inquiry,In Progress,Low,Email,,Negative,
TKT01018,CUST01083,2024-02-09,Payment Issue,Closed,High,Email,68.0,Positive,4.0
TKT01019,CUST02331,2024-10-27,Order Issue,Resolved,Low,Email,53.0,Positive,4.0
TKT01020,CUST01227,2025-08-30,Order Issue,Closed,Low,Email,56.0,Neutral,5.0
TKT01021,CUST01227,2024-11-13,General Inquiry,Open,High,Email,,Negative,
TKT01022,CUST02735,2022-05-16,Account Management,In Progress,Medium,Chat,,Negative,
TKT01023,CUST02735,2023-09-27,Technical Support,Closed,High,Chat,117.0,Positive,5.0
TKT01024,CUST02735,2022-06-30,Return Request,Closed,Medium,Phone,17.0,Positive,1.0
TKT01025,CUST00445,2025-02-06,Account Management,In Progress,Medium,Email,,Positive,
TKT01026,CUST03482,2021-02-20,Account Management,Resolved,Low,Email,1.0,Neutral,3.0
TKT01027,CUST03482,2021-06-02,Technical Support,Open,High,Email,,Positive,
TKT01028,CUST02089,2023-03-27,Shipping Inquiry,Closed,High,Email,78.0,Positive,4.0
TKT01029,CUST01850,2022-03-04,Technical Support,Closed,Low,Chat,96.0,Positive,3.0
TKT01030,CUST01850,2020-11-14,Account Management,In Progress,High,Email,,Neutral,
TKT01031,CUST01846,2025-09-30,Return Request,Closed,Medium,Phone,49.0,Positive,3.0
TKT01032,CUST02512,2024-02-02,General Inquiry,Closed,Medium,Email,3.0,Positive,1.0
TKT01033,CUST00768,2025-09-18,Technical Support,Resolved,Medium,Phone,73.0,Neutral,4.0
TKT01034,CUST00768,2024-12-02,Account Management,Closed,Medium,Email,13.0,Neutral,3.0
TKT01035,CUST03887,2021-06-27,Account Management,Open,Low,Email,,Negative,
TKT01036,CUST03887,2021-03-14,Return Request,Closed,Low,Email,48.0,Positive,4.0
TKT01037,CUST00425,2020-02-21,Account Management,In Progress,Low,Chat,,Neutral,
TKT01038,CUST00425,2020-09-23,Technical Support,In Progress,Medium,Email,,Neutral,
TKT01039,CUST02392,2022-12-18,Order Issue,Closed,High,Email,91.0,Neutral,4.0
TKT01040,CUST01309,2022-01-29,Shipping Inquiry,Resolved,Low,Email,25.0,Positive,3.0
TKT01041,CUST03664,2023-12-20,Account Management,Closed,Low,Phone,51.0,Neutral,5.0
TKT01042,CUST03664,2024-07-13,General Inquiry,In Progress,Critical,Chat,,Neutral,
TKT01043,CUST04787,2023-07-29,Order Issue,Closed,Low,Phone,108.0,Positive,4.0
TKT01044,CUST03543,2025-09-20,Return Request,Closed,High,Email,36.0,Positive,4.0
TKT01045,CUST03543,2025-08-08,General Inquiry,Resolved,Low,Phone,85.0,Neutral,2.0
TKT01046,CUST03543,2025-02-26,Return Request,Resolved,Medium,Email,4.0,Positive,5.0
TKT01047,CUST03543,2024-12-27,Shipping Inquiry,Closed,Low,Email,116.0,Positive,1.0
TKT01048,CUST03543,2024-11-14,Payment Issue,Resolved,Critical,Email,101.0,Positive,5.0
TKT01049,CUST04438,2020-06-09,Order Issue,In Progress,Low,Email,,Neutral,
TKT01050,CUST04452,2024-11-21,Payment Issue,Resolved,Medium,Chat,88.0,Positive,5.0
TKT01051,CUST04452,2025-05-07,General Inquiry,Open,High,Email,,Neutral,
TKT01052,CUST00105,2023-11-27,Shipping Inquiry,Closed,Low,Email,60.0,Positive,5.0
TKT01053,CUST01167,2025-05-29,Product Question,Open,High,Email,,Positive,
TKT01054,CUST01167,2024-07-14,Payment Issue,Resolved,Medium,Chat,116.0,Positive,3.0
TKT01055,CUST02018,2022-01-10,Account Management,In Progress,Low,Email,,Negative,
TKT01056,CUST02018,2023-08-10,Order Issue,Closed,Low,Email,85.0,Positive,4.0
TKT01057,CUST02018,2022-01-28,Return Request,Open,Medium,Chat,,Neutral,
TKT01058,CUST03870,2020-08-28,Technical Support,Closed,High,Chat,22.0,Positive,4.0
TKT01059,CUST03870,2020-09-02,Technical Support,Closed,High,Chat,39.0,Neutral,5.0
TKT01060,CUST03870,2021-10-24,Payment Issue,Closed,Low,Chat,5.0,Neutral,4.0
TKT01061,CUST03870,2020-08-30,General Inquiry,In Progress,Medium,Email,,Neutral,
TKT01062,CUST01132,2021-10-27,Account Management,Closed,Low,Email,83.0,Positive,4.0
TKT01063,CUST02138,2023-07-21,Return Request,Open,Low,Chat,,Negative,
TKT01064,CUST02566,2024-03-20,Shipping Inquiry,Closed,Low,Email,1.0,Positive,5.0
TKT01065,CUST00328,2021-12-31,Account Management,Closed,Critical,Phone,23.0,Positive,2.0
TKT01066,CUST00328,2022-03-24,Product Question,Closed,Medium,Email,12.0,Positive,5.0
TKT01067,CUST00629,2023-11-26,Order Issue,Closed,Low,Chat,93.0,Positive,3.0
TKT01068,CUST04515,2022-11-18,Account Management,Resolved,Low,Phone,90.0,Neutral,5.0
TKT01069,CUST04993,2023-02-28,Shipping Inquiry,Resolved,Low,Phone,25.0,Positive,5.0
TKT01070,CUST00963,2024-01-13,Payment Issue,Resolved,High,Email,29.0,Positive,4.0
TKT01071,CUST02069,2022-12-08,Payment Issue,In Progress,Low,Email,,Neutral,
TKT01072,CUST02911,2021-05-26,Order Issue,Resolved,Low,Chat,98.0,Positive,4.0
TKT01073,CUST02659,2022-12-22,Order Issue,In Progress,Medium,Chat,,Negative,
TKT01074,CUST02659,2023-08-20,Shipping Inquiry,Resolved,Low,Email,19.0,Positive,2.0
TKT01075,CUST02659,2023-09-15,Account Management,Resolved,High,Email,16.0,Positive,4.0
TKT01076,CUST02659,2023-11-19,Product Question,In Progress,Low,Email,,Positive,
TKT01077,CUST02659,2023-01-07,General Inquiry,In Progress,Medium,Phone,,Neutral,
TKT01078,CUST02433,2021-08-22,Product Question,Resolved,Medium,Chat,24.0,Positive,5.0
TKT01079,CUST03810,2023-03-28,Product Question,Closed,Medium,Phone,65.0,Positive,5.0
TKT01080,CUST03810,2023-08-07,Return Request,Resolved,Medium,Email,9.0,Neutral,2.0
TKT01081,CUST03006,2022-12-24,Technical Support,Closed,Medium,Email,119.0,Positive,4.0
TKT01082,CUST00625,2023-11-01,Shipping Inquiry,Resolved,Low,Email,17.0,Neutral,4.0
TKT01083,CUST00625,2023-01-11,Product Question,Open,High,Chat,,Positive,
TKT01084,CUST00625,2023-05-23,Return Request,In Progress,Low,Phone,,Negative,
TKT01085,CUST00625,2022-12-24,Product Question,Closed,Medium,Chat,14.0,Positive,5.0
TKT01086,CUST03997,2024-07-02,Technical Support,Closed,Medium,Email,14.0,Neutral,4.0
TKT01087,CUST03997,2023-04-15,Shipping Inquiry,Open,High,Chat,,Neutral,
TKT01088,CUST03997,2024-03-23,Order Issue,Resolved,Low,Email,24.0,Neutral,4.0
TKT01089,CUST03869,2020-09-04,Product Question,Resolved,High,Phone,11.0,Positive,4.0
TKT01090,CUST03869,2021-05-28,Account Management,Resolved,Medium,Chat,45.0,Positive,3.0
TKT01091,CUST00299,2021-01-27,Payment Issue,Closed,Low,Email,48.0,Neutral,4.0
TKT01092,CUST00299,2021-12-28,Shipping Inquiry,Resolved,Low,Email,48.0,Positive,4.0
TKT01093,CUST00299,2021-06-05,Product Question,Closed,Medium,Email,30.0,Positive,2.0
TKT01094,CUST02064,2024-04-27,Payment Issue,Resolved,Medium,Email,83.0,Positive,4.0
TKT01095,CUST02064,2023-08-24,Product Question,Resolved,High,Chat,90.0,Positive,3.0
TKT01096,CUST04529,2023-08-23,Account Management,Open,Medium,Chat,,Positive,
TKT01097,CUST04529,2022-11-08,Order Issue,Closed,Low,Email,101.0,Positive,3.0
TKT01098,CUST04529,2023-03-30,Account Management,Closed,High,Email,86.0,Neutral,4.0
TKT01099,CUST00980,2025-05-04,Shipping Inquiry,Closed,Medium,Email,52.0,Neutral,3.0
TKT01100,CUST04256,2021-11-23,Payment Issue,Closed,Medium,Email,42.0,Neutral,5.0
TKT01101,CUST04179,2023-01-14,Shipping Inquiry,Closed,Low,Email,44.0,Neutral,4.0
TKT01102,CUST04179,2024-10-14,General Inquiry,Open,Medium,Chat,,Positive,
TKT01103,CUST01372,2021-02-26,Shipping Inquiry,Closed,Low,Email,84.0,Positive,3.0
TKT01104,CUST03649,2025-01-01,Account Management,Open,Medium,Phone,,Neutral,
TKT01105,CUST03649,2024-11-09,Account Management,Closed,Medium,Chat,105.0,Neutral,3.0
TKT01106,CUST02687,2022-06-16,Shipping Inquiry,Resolved,High,Chat,63.0,Neutral,4.0
TKT01107,CUST03311,2024-12-04,Shipping Inquiry,Closed,Medium,Phone,108.0,Neutral,3.0
TKT01108,CUST03311,2023-08-10,Technical Support,In Progress,Low,Email,,Negative,
TKT01109,CUST03311,2023-11-21,Return Request,Open,Low,Email,,Neutral,
TKT01110,CUST02493,2023-10-24,General Inquiry,Resolved,Low,Chat,48.0,Positive,4.0
TKT01111,CUST02493,2023-08-10,Account Management,Resolved,Medium,Phone,29.0,Neutral,3.0
TKT01112,CUST03900,2024-03-15,Product Question,Closed,Medium,Chat,102.0,Positive,4.0
TKT01113,CUST03900,2023-12-17,Shipping Inquiry,In Progress,Medium,Email,,Negative,
TKT01114,CUST00366,2024-11-13,Account Management,Closed,Medium,Chat,23.0,Positive,5.0
TKT01115,CUST03395,2025-07-11,General Inquiry,In Progress,Low,Chat,,Neutral,
TKT01116,CUST03395,2025-04-03,Product Question,Resolved,High,Email,21.0,Neutral,3.0
TKT01117,CUST03395,2025-06-19,Product Question,Closed,Medium,Chat,97.0,Positive,5.0
TKT01118,CUST02525,2022-05-18,Payment Issue,In Progress,Medium,Chat,,Neutral,
TKT01119,CUST02525,2021-04-04,Account Management,Closed,Low,Email,117.0,Positive,5.0
TKT01120,CUST01812,2024-10-03,Shipping Inquiry,Closed,Medium,Email,43.0,Neutral,3.0
TKT01121,CUST01812,2024-01-07,Technical Support,Closed,Medium,Chat,56.0,Neutral,4.0
TKT01122,CUST02188,2025-05-28,General Inquiry,Closed,Medium,Email,54.0,Positive,3.0
TKT01123,CUST02188,2025-03-01,Account Management,In Progress,Low,Chat,,Neutral,
TKT01124,CUST03602,2021-01-09,Account Management,Resolved,Medium,Social Media,65.0,Neutral,5.0
TKT01125,CUST03602,2021-04-07,Technical Support,Closed,Medium,Email,38.0,Positive,5.0
TKT01126,CUST02144,2024-04-01,Payment Issue,In Progress,Medium,Phone,,Negative,
TKT01127,CUST02144,2024-11-09,Return Request,Resolved,Medium,Chat,99.0,Neutral,4.0
TKT01128,CUST02144,2024-02-06,General Inquiry,Closed,Critical,Email,89.0,Positive,5.0
TKT01129,CUST02144,2024-12-02,General Inquiry,Closed,Medium,Social Media,77.0,Positive,3.0
TKT01130,CUST02144,2025-05-11,Technical Support,Closed,Medium,Email,50.0,Positive,5.0
TKT01131,CUST01190,2025-05-04,Payment Issue,Closed,Low,Email,76.0,Positive,4.0
TKT01132,CUST03782,2025-03-14,Return Request,Closed,Medium,Chat,60.0,Neutral,1.0
TKT01133,CUST03782,2024-02-08,General Inquiry,Resolved,Medium,Email,13.0,Neutral,3.0
TKT01134,CUST00519,2024-12-24,Return Request,Closed,Medium,Phone,33.0,Positive,4.0
TKT01135,CUST00519,2023-12-09,Product Question,In Progress,Critical,Chat,,Neutral,
TKT01136,CUST00519,2024-08-23,Payment Issue,Closed,Low,Email,8.0,Positive,5.0
TKT01137,CUST00519,2024-12-25,Shipping Inquiry,Open,Medium,Email,,Positive,
TKT01138,CUST04494,2023-01-11,General Inquiry,Closed,Medium,Chat,1.0,Positive,4.0
TKT01139,CUST04494,2022-08-04,Payment Issue,Closed,Medium,Email,34.0,Neutral,5.0
TKT01140,CUST04494,2022-12-11,Product Question,Closed,Low,Email,57.0,Neutral,5.0
TKT01141,CUST02653,2024-05-25,Shipping Inquiry,In Progress,Low,Email,,Neutral,
TKT01142,CUST02653,2022-08-21,Order Issue,Resolved,High,Chat,29.0,Neutral,4.0
TKT01143,CUST03596,2025-10-16,Technical Support,In Progress,Medium,Chat,,Positive,
TKT01144,CUST01046,2024-01-29,Order Issue,Open,Low,Chat,,Negative,
TKT01145,CUST03496,2021-08-01,Shipping Inquiry,Resolved,Low,Chat,114.0,Neutral,4.0
TKT01146,CUST03496,2021-06-02,Return Request,Closed,Critical,Chat,39.0,Positive,4.0
TKT01147,CUST03496,2020-04-12,General Inquiry,Closed,Low,Email,64.0,Positive,2.0
TKT01148,CUST04001,2022-02-28,Account Management,Closed,Low,Chat,2.0,Neutral,5.0
TKT01149,CUST02492,2020-10-14,Shipping Inquiry,Open,High,Email,,Neutral,
TKT01150,CUST00561,2020-08-15,Shipping Inquiry,Resolved,Low,Chat,38.0,Neutral,2.0
TKT01151,CUST00561,2020-09-26,Shipping Inquiry,Closed,Low,Chat,38.0,Positive,4.0
TKT01152,CUST03112,2024-11-30,Order Issue,Resolved,High,Chat,42.0,Neutral,5.0
TKT01153,CUST00663,2024-10-28,Account Management,In Progress,Low,Chat,,Neutral,
TKT01154,CUST02158,2022-09-07,Order Issue,Resolved,Medium,Chat,72.0,Positive,4.0
TKT01155,CUST02158,2023-12-14,Payment Issue,Closed,Medium,Chat,67.0,Neutral,5.0
TKT01156,CUST02527,2024-07-11,Technical Support,In Progress,Critical,Email,,Neutral,
TKT01157,CUST02527,2024-12-27,Return Request,Closed,High,Chat,104.0,Neutral,2.0
TKT01158,CUST02897,2022-08-05,Payment Issue,In Progress,Low,Chat,,Negative,
TKT01159,CUST02897,2020-11-01,Shipping Inquiry,Closed,Medium,Email,22.0,Neutral,5.0
TKT01160,CUST02897,2021-01-30,Shipping Inquiry,Open,Medium,Phone,,Neutral,
TKT01161,CUST02897,2021-01-09,Account Management,Resolved,Medium,Email,68.0,Neutral,1.0
TKT01162,CUST00387,2025-03-25,Payment Issue,Open,High,Phone,,Negative,
TKT01163,CUST00387,2025-01-27,Payment Issue,Closed,Low,Chat,11.0,Positive,3.0
TKT01164,CUST01281,2023-02-27,Technical Support,In Progress,Medium,Email,,Negative,
TKT01165,CUST00401,2023-01-03,General Inquiry,Resolved,Low,Email,55.0,Positive,3.0
TKT01166,CUST00401,2023-08-08,Shipping Inquiry,Closed,Medium,Email,115.0,Neutral,2.0
TKT01167,CUST04060,2025-08-07,Order Issue,Closed,Low,Email,98.0,Positive,4.0
TKT01168,CUST04060,2025-09-30,General Inquiry,Closed,Medium,Chat,61.0,Positive,3.0
TKT01169,CUST04060,2025-09-20,Shipping Inquiry,Closed,Medium,Email,116.0,Positive,5.0
TKT01170,CUST04060,2024-12-30,Payment Issue,In Progress,Low,Chat,,Negative,
TKT01171,CUST00272,2022-09-02,Order Issue,Resolved,High,Social Media,19.0,Positive,4.0
TKT01172,CUST00272,2022-09-17,Payment Issue,Closed,High,Email,80.0,Neutral,4.0
TKT01173,CUST02063,2023-05-18,Account Management,In Progress,Medium,Chat,,Neutral,
TKT01174,CUST01988,2024-07-21,Account Management,Open,Low,Email,,Neutral,
TKT01175,CUST01988,2025-01-07,Order Issue,Resolved,Low,Phone,59.0,Positive,5.0
TKT01176,CUST01988,2023-07-15,Order Issue,Resolved,High,Email,56.0,Positive,5.0
