customer_id,purchase_frequency,avg_order_value,total_revenue,customer_tenure_months,email_engagement_score,product_categories_purchased,avg_days_between_purchase,days_since_last_purchase,refund_rate,predicted_clv,clv_segment,segment_score
CUST00991,7,54.64,382.48,4,0.64,2,25,8,0.003,889.78,Promising,2
CUST00992,1,80.17,80.17,1,0.13,4,180,140,0.015,85.55,Need Attention,1
CUST00993,2,50.58,101.16,11,0.25,4,90,58,0.01,191.95,Need Attention,1
CUST00994,2,41.92,83.84,10,0.44,2,90,166,0.061,144.33,Need Attention,1
CUST00995,9,129.32,1163.88,41,0.35,2,20,10,0.022,6165.65,Champions,5
CUST00996,8,49.83,398.64,7,0.77,1,22,18,0.094,933.02,Promising,2
CUST00997,16,100.97,1615.52,17,0.49,4,11,5,0.045,5271.31,Champions,5
CUST00998,5,54.03,270.15,7,0.38,1,36,10,0.074,646.24,Promising,2
CUST00999,1,68.06,68.06,20,0.23,3,180,16,0.077,167.52,Need Attention,1
CUST01000,7,148.67,1040.69,3,0.92,3,25,11,0.008,2322.82,Potential Loyalists,3
CUST01001,7,65.05,455.35,1,0.45,1,25,20,0.008,941.06,Promising,2
CUST01002,9,163.81,1474.29,9,0.42,4,20,39,0.039,3896.18,Loyal Customers,4
CUST01003,2,46.64,93.28,2,0.53,4,90,146,0.068,101.43,Need Attention,1
CUST01004,3,440.59,1321.77,6,0.27,1,60,118,0.012,1958.86,Potential Loyalists,3
CUST01005,10,118.57,1185.7,22,0.74,2,18,19,0.051,4313.38,Loyal Customers,4
CUST01006,31,142.9,4429.9,7,0.54,2,5,8,0.023,11180.7,Champions,5
CUST01007,4,234.97,939.88,17,0.28,1,45,16,0.237,1733.06,Potential Loyalists,3
CUST01008,1,51.4,51.4,14,0.15,2,180,120,0.055,105.24,Need Attention,1
CUST01009,2,94.97,189.94,6,0.34,2,90,177,0.038,274.08,Need Attention,1
CUST01010,1,141.08,141.08,10,0.2,3,180,78,0.016,254.51,Need Attention,1
CUST01011,2,76.39,152.78,3,0.37,4,90,180,0.03,185.25,Need Attention,1
CUST01012,8,68.78,550.24,2,0.87,1,22,26,0.039,1145.69,Potential Loyalists,3
CUST01013,1,26.15,26.15,12,0.42,1,180,70,0.02,51.25,Need Attention,1
CUST01014,7,223.99,1567.93,10,0.55,3,25,33,0.112,3944.91,Loyal Customers,4
CUST01015,3,298.82,896.46,3,0.19,4,60,70,0.049,1065.67,Potential Loyalists,3
CUST01016,4,41.84,167.36,3,0.39,4,45,64,0.105,187.23,Need Attention,1
CUST01017,3,126.39,379.17,11,0.36,3,60,57,0.133,630.09,Promising,2
CUST01018,1,89.81,89.81,5,0.32,4,180,21,0.025,124.05,Need Attention,1
CUST01019,10,20.0,200.0,29,0.66,3,18,3,0.046,842.7,Promising,2
CUST01020,1,49.81,49.81,3,0.59,1,180,111,0.028,60.52,Need Attention,1
CUST01021,1,149.0,149.0,48,0.19,1,180,83,0.001,744.25,Promising,2
CUST01022,3,36.65,109.95,19,0.39,2,60,78,0.17,235.75,Need Attention,1
CUST01023,7,56.77,397.39,9,0.42,4,25,17,0.0,1092.82,Potential Loyalists,3
CUST01024,2,91.91,183.82,6,0.11,1,90,7,0.146,235.47,Need Attention,1
CUST01025,3,121.89,365.67,6,0.13,5,60,12,0.042,525.47,Promising,2
CUST01026,1,173.39,173.39,9,0.31,1,180,59,0.002,302.83,Need Attention,1
CUST01027,2,57.36,114.72,3,0.07,3,90,173,0.056,135.37,Need Attention,1
CUST01028,6,97.58,585.48,6,0.72,2,30,54,0.153,1239.75,Potential Loyalists,3
CUST01029,4,65.8,263.2,5,0.5,2,45,74,0.051,353.85,Need Attention,1
CUST01030,9,96.81,871.29,3,0.77,3,20,38,0.106,1752.6,Potential Loyalists,3
CUST01031,2,65.39,130.78,60,0.38,1,90,6,0.006,779.97,Promising,2
CUST01032,3,70.55,211.65,2,0.19,3,60,98,0.028,240.01,Need Attention,1
CUST01033,5,36.05,180.25,7,0.9,5,36,35,0.011,460.52,Need Attention,1
CUST01034,1,96.97,96.97,52,0.47,2,180,148,0.046,493.38,Need Attention,1
CUST01035,2,78.71,157.42,12,0.11,2,90,11,0.002,314.21,Need Attention,1
CUST01036,1,58.5,58.5,10,0.17,1,180,45,0.024,104.68,Need Attention,1
CUST01037,22,127.41,2803.02,1,0.82,3,8,16,0.024,5699.47,Champions,5
CUST01038,1,86.56,86.56,9,0.11,3,180,133,0.032,146.63,Need Attention,1
CUST01039,4,100.16,400.64,3,0.07,2,45,84,0.102,449.72,Need Attention,1
CUST01040,3,101.71,305.13,13,0.4,3,60,57,0.095,575.3,Promising,2
CUST01041,5,87.47,437.35,11,0.73,1,36,36,0.022,1247.54,Potential Loyalists,3
CUST01042,13,77.17,1003.21,25,0.87,2,13,6,0.069,3813.79,Loyal Customers,4
CUST01043,1,49.71,49.71,4,0.16,3,180,150,0.02,64.95,Need Attention,1
CUST01044,7,241.28,1688.96,7,0.58,2,25,28,0.049,4149.35,Loyal Customers,4
CUST01045,12,77.67,932.04,2,0.92,2,15,21,0.007,2005.28,Potential Loyalists,3
CUST01046,2,196.32,392.64,9,0.09,3,90,126,0.037,661.7,Promising,2
CUST01047,4,142.35,569.4,6,0.05,1,45,12,0.02,837.02,Promising,2
CUST01048,23,134.53,3094.19,20,0.35,2,7,8,0.019,11129.8,Champions,5
CUST01049,2,51.01,102.02,27,0.22,2,90,90,0.02,324.93,Need Attention,1
CUST01050,4,79.95,319.8,17,0.7,2,45,53,0.101,694.79,Promising,2
CUST01051,6,154.8,928.8,6,0.92,2,30,22,0.062,2178.04,Potential Loyalists,3
CUST01052,6,113.95,683.7,29,0.6,3,30,21,0.108,2693.55,Loyal Customers,4
CUST01053,14,133.47,1868.58,5,0.67,3,12,22,0.014,4452.51,Loyal Customers,4
CUST01054,1,58.5,58.5,10,0.12,2,180,27,0.084,98.24,Need Attention,1
CUST01055,6,72.1,432.6,6,0.72,4,30,55,0.068,1007.96,Potential Loyalists,3
CUST01056,7,68.01,476.07,19,0.47,2,25,11,0.007,1693.98,Potential Loyalists,3
CUST01057,5,29.6,148.0,14,0.51,2,36,43,0.06,440.55,Need Attention,1
CUST01058,2,140.13,280.26,6,0.45,3,90,106,0.093,381.29,Need Attention,1
CUST01059,13,75.84,985.92,33,0.35,1,13,23,0.017,4603.51,Loyal Customers,4
CUST01060,1,126.59,126.59,6,0.03,4,180,127,0.065,177.54,Need Attention,1
CUST01061,2,103.11,206.22,64,0.22,2,90,74,0.03,1266.88,Potential Loyalists,3
CUST01062,8,80.34,642.72,7,0.37,1,22,43,0.009,1645.42,Potential Loyalists,3
CUST01063,15,104.29,1564.35,23,0.69,2,12,13,0.01,6065.77,Champions,5
CUST01064,2,72.28,144.56,10,0.5,1,90,141,0.095,239.85,Need Attention,1
CUST01065,1,54.05,54.05,1,0.19,2,180,10,0.087,53.46,Need Attention,1
CUST01066,3,109.64,328.92,20,0.46,1,60,59,0.121,770.99,Promising,2
CUST01067,7,58.92,412.44,9,0.28,2,25,6,0.041,1087.71,Potential Loyalists,3
CUST01068,7,86.87,608.09,8,0.62,3,25,21,0.016,1595.63,Potential Loyalists,3
CUST01069,4,93.95,375.8,17,0.22,4,45,33,0.114,804.65,Promising,2
CUST01070,14,25.11,351.54,7,0.18,2,12,11,0.05,862.74,Promising,2
CUST01071,2,71.14,142.28,48,0.28,2,90,30,0.018,698.59,Promising,2
CUST01072,1,343.02,343.02,8,0.01,3,180,104,0.054,540.83,Promising,2
CUST01073,3,235.23,705.69,42,0.22,3,60,111,0.05,3016.82,Loyal Customers,4
CUST01074,5,338.88,1694.4,5,0.76,2,36,66,0.011,4049.76,Loyal Customers,4
CUST01075,2,146.15,292.3,43,0.42,4,90,1,0.074,1240.57,Potential Loyalists,3
CUST01076,1,158.89,158.89,8,0.41,1,180,169,0.032,256.34,Need Attention,1
CUST01077,10,60.55,605.5,5,0.54,4,18,35,0.022,1431.1,Potential Loyalists,3
CUST01078,11,152.31,1675.41,1,0.54,2,16,30,0.009,3459.02,Loyal Customers,4
CUST01079,5,106.61,533.05,2,0.34,3,36,53,0.014,1138.77,Potential Loyalists,3
CUST01080,7,41.77,292.39,2,0.37,1,25,4,0.102,568.89,Promising,2
CUST01081,3,58.88,176.64,11,0.35,2,60,25,0.017,332.8,Need Attention,1
CUST01082,2,163.52,327.04,5,0.39,1,90,133,0.164,387.32,Need Attention,1
CUST01083,16,215.8,3452.8,15,0.87,4,11,12,0.1,10099.44,Champions,5
CUST01084,8,134.33,1074.64,24,0.57,3,22,40,0.004,4281.37,Loyal Customers,4
CUST01085,11,137.56,1513.16,2,0.62,3,16,32,0.082,3009.68,Loyal Customers,4
CUST01086,3,36.37,109.11,4,0.19,2,60,81,0.014,143.44,Need Attention,1
CUST01087,7,330.82,2315.74,7,0.62,2,25,29,0.045,5713.12,Champions,5
CUST01088,1,88.12,88.12,5,0.14,2,180,14,0.034,120.59,Need Attention,1
CUST01089,3,30.51,91.53,9,0.35,2,60,27,0.035,154.57,Need Attention,1
CUST01090,4,135.92,543.68,6,0.01,2,45,35,0.083,747.83,Promising,2
CUST01091,13,135.87,1766.31,2,0.81,4,13,18,0.025,3731.33,Loyal Customers,4
CUST01092,2,111.03,222.06,10,0.09,1,90,34,0.012,402.22,Need Attention,1
CUST01093,7,119.68,837.76,13,0.45,5,25,19,0.005,2570.18,Loyal Customers,4
CUST01094,6,183.0,1098.0,9,0.82,1,30,29,0.038,2904.76,Loyal Customers,4
CUST01095,20,80.86,1617.2,16,0.89,1,9,16,0.008,5347.54,Champions,5
CUST01096,1,177.2,177.2,9,0.21,4,180,32,0.007,307.93,Need Attention,1
CUST01097,4,85.87,343.48,11,0.17,5,45,4,0.117,581.31,Promising,2
CUST01098,2,103.05,206.1,49,0.09,1,90,162,0.099,943.96,Promising,2
CUST01099,5,234.83,1174.15,11,0.34,3,36,31,0.019,3359.54,Loyal Customers,4
CUST01100,3,80.81,242.43,5,0.38,2,60,91,0.006,341.38,Need Attention,1
CUST01101,5,57.65,288.25,5,0.29,2,36,21,0.068,649.24,Promising,2
CUST01102,5,59.72,298.6,39,0.37,5,36,40,0.119,1381.1,Potential Loyalists,3
CUST01103,9,57.57,518.13,3,0.45,2,20,36,0.013,1150.64,Potential Loyalists,3
CUST01104,14,42.19,590.66,7,0.53,3,12,1,0.015,1502.98,Potential Loyalists,3
CUST01105,1,94.06,94.06,4,0.36,4,180,142,0.001,125.29,Need Attention,1
CUST01106,18,48.15,866.7,2,0.46,5,10,14,0.07,1746.4,Potential Loyalists,3
CUST01107,1,235.77,235.77,14,0.23,2,180,24,0.011,505.22,Promising,2
CUST01108,13,255.51,3321.63,6,0.4,1,13,8,0.012,8204.43,Champions,5
CUST01109,2,160.72,321.44,9,0.35,3,90,30,0.092,510.77,Promising,2
CUST01110,5,130.9,654.5,3,0.84,1,36,60,0.065,1376.9,Potential Loyalists,3
CUST01111,6,180.84,1085.04,10,0.63,5,30,8,0.002,3068.13,Loyal Customers,4
CUST01112,16,41.64,666.24,35,0.57,2,11,21,0.001,3272.4,Loyal Customers,4
CUST01113,1,20.36,20.36,3,0.41,2,180,40,0.064,23.82,Need Attention,1
CUST01114,12,20.0,240.0,37,0.77,4,15,16,0.027,1187.06,Potential Loyalists,3
CUST01115,8,122.26,978.08,11,0.69,2,22,19,0.035,2752.89,Loyal Customers,4
CUST01116,4,97.75,391.0,30,0.12,4,45,66,0.017,1345.24,Potential Loyalists,3
CUST01117,3,76.09,228.27,6,0.13,2,60,91,0.222,266.39,Need Attention,1
CUST01118,1,274.27,274.27,8,0.14,3,180,70,0.035,441.12,Need Attention,1
CUST01119,8,127.3,1018.4,14,0.79,1,22,27,0.007,3202.36,Loyal Customers,4
CUST01120,24,84.35,2024.4,8,0.28,1,7,14,0.0,5398.4,Champions,5
CUST01121,5,63.21,316.05,10,0.58,4,36,62,0.146,764.74,Promising,2
CUST01122,17,71.02,1207.34,5,0.78,2,10,16,0.104,2614.29,Loyal Customers,4
CUST01123,3,124.16,372.48,19,0.51,2,60,32,0.012,950.69,Promising,2
CUST01124,2,108.83,217.66,35,0.24,2,90,117,0.066,796.24,Promising,2
CUST01125,9,138.02,1242.18,16,0.65,3,20,36,0.005,4119.9,Loyal Customers,4
CUST01126,1,74.82,74.82,6,0.23,3,180,38,0.024,109.54,Need Attention,1
CUST01127,10,92.93,929.3,7,0.64,2,18,25,0.021,2350.28,Potential Loyalists,3
CUST01128,1,102.68,102.68,9,0.4,1,180,49,0.135,155.43,Need Attention,1
CUST01129,1,52.11,52.11,6,0.07,2,180,154,0.149,66.52,Need Attention,1
CUST01130,3,155.1,465.3,13,0.33,5,60,66,0.066,905.4,Promising,2
CUST01131,8,145.98,1167.84,9,0.61,1,22,9,0.173,2655.96,Loyal Customers,4
CUST01132,8,111.01,888.08,12,0.5,1,22,5,0.08,2451.1,Potential Loyalists,3
CUST01133,2,144.58,289.16,9,0.17,1,90,71,0.002,505.02,Promising,2
CUST01134,6,206.58,1239.48,11,0.29,3,30,50,0.046,3448.85,Loyal Customers,4
CUST01135,7,77.86,545.02,4,0.55,1,25,27,0.173,1051.71,Potential Loyalists,3
CUST01136,2,41.52,83.04,31,0.33,2,90,88,0.025,290.12,Need Attention,1
CUST01137,10,84.6,846.0,2,0.55,1,18,33,0.075,1695.53,Potential Loyalists,3
CUST01138,9,129.42,1164.78,6,0.3,1,20,18,0.082,2673.17,Loyal Customers,4
CUST01139,1,76.21,76.21,9,0.17,4,180,1,0.01,132.03,Need Attention,1
CUST01140,3,56.69,170.07,41,0.13,3,60,37,0.105,672.27,Promising,2
CUST01141,2,165.11,330.22,8,0.37,3,90,77,0.006,547.06,Promising,2
CUST01142,1,20.0,20.0,5,0.21,4,180,151,0.02,27.77,Need Attention,1
CUST01143,4,171.83,687.32,5,0.81,2,45,75,0.066,909.44,Promising,2
CUST01144,1,71.3,71.3,20,0.63,2,180,169,0.013,187.66,Need Attention,1
CUST01145,7,40.96,286.72,25,0.75,2,25,32,0.022,1145.02,Potential Loyalists,3
CUST01146,6,77.82,466.92,10,0.78,5,30,56,0.111,1176.09,Potential Loyalists,3
CUST01147,16,92.82,1485.12,18,0.39,2,11,5,0.008,5156.34,Champions,5
CUST01148,1,21.55,21.55,3,0.11,3,180,115,0.005,26.8,Need Attention,1
CUST01149,14,72.82,1019.48,7,0.84,3,12,18,0.042,2523.04,Loyal Customers,4
CUST01150,17,183.28,3115.76,26,0.72,3,10,16,0.036,12514.97,Champions,5
CUST01151,9,85.24,767.16,24,0.21,1,20,23,0.111,2728.02,Loyal Customers,4
CUST01152,7,43.34,303.38,13,0.83,2,25,22,0.061,878.36,Promising,2
CUST01153,15,144.44,2166.6,6,0.69,2,12,18,0.024,5286.5,Champions,5
CUST01154,24,182.29,4374.96,28,0.59,1,7,13,0.036,18275.67,Champions,5
CUST01155,1,88.27,88.27,1,0.16,3,180,140,0.025,93.24,Need Attention,1
CUST01156,11,63.14,694.54,12,0.44,5,16,25,0.025,2031.53,Potential Loyalists,3
CUST01157,6,47.0,282.0,15,0.57,3,30,30,0.208,725.87,Promising,2
CUST01158,3,90.7,272.1,21,0.02,2,60,120,0.004,745.28,Promising,2
CUST01159,6,178.84,1073.04,1,0.72,4,30,21,0.036,2155.02,Potential Loyalists,3
CUST01160,4,119.89,479.56,3,0.21,4,45,25,0.021,586.86,Promising,2
CUST01161,10,50.52,505.2,7,0.89,5,18,16,0.014,1286.83,Potential Loyalists,3
CUST01162,1,220.6,220.6,6,0.57,3,180,147,0.1,297.81,Need Attention,1
CUST01163,3,63.2,189.6,1,0.17,3,60,50,0.015,202.32,Need Attention,1
CUST01164,3,101.98,305.94,24,0.52,1,60,30,0.182,750.78,Promising,2
CUST01165,2,47.24,94.48,17,0.14,3,90,106,0.208,180.83,Need Attention,1
CUST01166,6,84.9,509.4,1,0.32,2,30,3,0.022,1037.9,Potential Loyalists,3
CUST01167,3,58.05,174.15,1,0.39,4,60,41,0.022,184.51,Need Attention,1
CUST01168,4,63.88,255.52,52,0.54,1,45,61,0.02,1335.52,Potential Loyalists,3
CUST01169,1,63.68,63.68,30,0.26,3,180,98,0.068,207.72,Need Attention,1
CUST01170,1,299.21,299.21,9,0.4,1,180,99,0.068,488.01,Need Attention,1
CUST01171,21,41.01,861.21,6,0.58,3,8,5,0.001,2150.87,Potential Loyalists,3
CUST01172,6,66.68,400.08,15,0.61,4,30,32,0.057,1226.15,Potential Loyalists,3
CUST01173,1,97.6,97.6,8,0.2,2,180,10,0.042,155.83,Need Attention,1
CUST01174,4,80.42,321.68,47,0.42,2,45,17,0.067,1475.63,Potential Loyalists,3
CUST01175,6,104.11,624.66,9,0.69,1,30,33,0.029,1668.0,Potential Loyalists,3
CUST01176,60,96.71,5802.6,5,0.48,3,5,10,0.03,13602.26,Champions,5
CUST01177,3,54.31,162.93,8,0.14,3,60,43,0.03,263.4,Need Attention,1
CUST01178,7,109.83,768.81,12,0.52,1,25,7,0.024,2251.08,Potential Loyalists,3
CUST01179,1,57.04,57.04,50,0.08,3,180,113,0.033,284.98,Need Attention,1
CUST01180,1,55.38,55.38,2,0.13,3,180,26,0.087,58.99,Need Attention,1
CUST01181,8,212.13,1697.04,5,0.35,2,22,34,0.031,3974.04,Loyal Customers,4
CUST01182,18,64.69,1164.42,4,0.91,1,10,15,0.01,2689.81,Loyal Customers,4
CUST01183,6,92.18,553.08,29,0.36,4,30,1,0.005,2430.56,Potential Loyalists,3
CUST01184,5,167.3,836.5,2,0.22,1,36,19,0.089,1651.11,Potential Loyalists,3
CUST01185,6,173.61,1041.66,8,0.98,3,30,27,0.077,2563.87,Loyal Customers,4
CUST01186,5,86.49,432.45,1,0.58,2,36,20,0.059,847.78,Promising,2
CUST01187,2,74.23,148.46,8,0.23,3,90,20,0.007,245.7,Need Attention,1
CUST01188,1,92.23,92.23,19,0.28,3,180,121,0.038,229.21,Need Attention,1
CUST01189,3,105.77,317.31,3,0.14,2,60,101,0.068,369.67,Need Attention,1
CUST01190,4,59.51,238.04,8,0.46,1,45,34,0.035,382.85,Need Attention,1
CUST01191,5,115.42,577.1,11,0.52,3,36,44,0.041,1614.2,Potential Loyalists,3
CUST01192,2,62.38,124.76,3,0.09,2,90,160,0.188,126.63,Need Attention,1
CUST01193,5,51.11,255.55,3,0.55,2,36,51,0.054,543.94,Promising,2
CUST01194,2,302.07,604.14,9,0.54,2,90,167,0.04,1014.96,Potential Loyalists,3
CUST01195,1,111.32,111.32,2,0.15,2,180,21,0.162,108.83,Need Attention,1
CUST01196,13,54.87,713.31,9,0.38,2,13,11,0.033,1896.87,Potential Loyalists,3
CUST01197,1,80.27,80.27,6,0.21,4,180,173,0.007,119.56,Need Attention,1
CUST01198,8,40.54,324.32,6,0.55,1,22,35,0.03,786.48,Promising,2
CUST01199,2,37.69,75.38,6,0.1,1,90,98,0.029,109.79,Need Attention,1
CUST01200,1,298.42,298.42,1,0.24,3,180,82,0.016,318.12,Need Attention,1
CUST01201,2,137.01,274.02,32,0.4,4,90,161,0.027,977.61,Promising,2
CUST01202,2,116.6,233.2,2,0.25,2,90,125,0.07,253.02,Need Attention,1
CUST01203,1,41.44,41.44,34,0.8,4,180,139,0.054,150.28,Need Attention,1
CUST01204,9,172.35,1551.15,4,0.55,5,20,3,0.036,3489.05,Loyal Customers,4
CUST01205,1,99.99,99.99,4,0.12,4,180,159,0.001,133.19,Need Attention,1
CUST01206,2,137.4,274.8,20,0.5,5,90,18,0.023,715.95,Promising,2
CUST01207,8,78.57,628.56,1,0.72,1,22,16,0.066,1223.07,Potential Loyalists,3
CUST01208,12,128.11,1537.32,2,0.67,2,15,21,0.059,3134.34,Loyal Customers,4
CUST01209,5,138.5,692.5,6,0.6,3,36,37,0.062,1623.91,Potential Loyalists,3
CUST01210,4,120.91,483.64,19,0.16,1,45,30,0.083,1145.7,Potential Loyalists,3
CUST01211,6,78.8,472.8,1,0.38,2,30,48,0.022,963.33,Promising,2
CUST01212,15,48.15,722.25,13,0.48,3,12,3,0.022,2177.94,Potential Loyalists,3
CUST01213,1,164.08,164.08,10,0.57,2,180,112,0.044,287.58,Need Attention,1
CUST01214,1,137.02,137.02,3,0.22,4,180,26,0.016,168.53,Need Attention,1
CUST01215,4,70.17,280.68,49,0.41,2,45,82,0.036,1375.43,Potential Loyalists,3
CUST01216,1,36.15,36.15,13,0.24,4,180,26,0.001,75.24,Need Attention,1
CUST01217,25,67.99,1699.75,28,0.8,3,7,8,0.057,6945.75,Champions,5
CUST01218,14,54.11,757.54,9,0.4,3,12,6,0.009,2064.49,Potential Loyalists,3
CUST01219,8,110.92,887.36,12,0.7,1,22,20,0.058,2507.68,Loyal Customers,4
CUST01220,1,72.06,72.06,8,0.26,3,180,8,0.098,108.33,Need Attention,1
CUST01221,14,63.24,885.36,3,0.62,1,12,2,0.003,1986.08,Potential Loyalists,3
CUST01222,1,164.51,164.51,6,0.11,2,180,84,0.034,238.37,Need Attention,1
CUST01223,2,77.58,155.16,5,0.18,3,90,15,0.028,213.66,Need Attention,1
CUST01224,4,146.88,587.52,29,0.07,2,45,38,0.014,1979.26,Potential Loyalists,3
CUST01225,2,93.31,186.62,22,0.43,1,90,92,0.043,506.02,Promising,2
CUST01226,2,101.12,202.24,25,0.21,2,90,96,0.045,595.51,Promising,2
CUST01227,8,41.18,329.44,5,0.43,2,22,28,0.006,791.37,Promising,2
CUST01228,3,161.87,485.61,32,0.27,3,60,19,0.011,1760.98,Potential Loyalists,3
CUST01229,4,61.38,245.52,20,0.44,3,45,32,0.049,622.64,Promising,2
CUST01230,10,71.35,713.5,19,0.48,3,18,34,0.032,2474.89,Potential Loyalists,3
CUST01231,10,106.13,1061.3,2,0.23,1,18,27,0.088,2097.13,Potential Loyalists,3
CUST01232,19,74.98,1424.62,15,0.6,1,9,6,0.016,4555.93,Loyal Customers,4
CUST01233,8,62.36,498.88,2,0.55,2,22,11,0.055,1021.46,Potential Loyalists,3
CUST01234,14,64.48,902.72,10,0.65,4,12,6,0.067,2386.34,Potential Loyalists,3
CUST01235,1,161.18,161.18,5,0.31,1,180,21,0.012,225.6,Need Attention,1
CUST01236,26,99.87,2596.62,1,0.55,2,6,10,0.007,5371.76,Champions,5
CUST01237,4,28.47,113.88,1,0.33,4,45,49,0.006,122.63,Need Attention,1
CUST01238,14,59.29,830.06,7,0.82,3,12,20,0.075,1983.5,Potential Loyalists,3
CUST01239,8,40.49,323.92,4,0.3,3,22,44,0.121,664.36,Promising,2
CUST01240,28,65.13,1823.64,10,0.79,4,6,4,0.11,4598.61,Loyal Customers,4
CUST01241,9,117.68,1059.12,1,0.85,2,20,32,0.024,2153.54,Potential Loyalists,3
CUST01242,3,103.37,310.11,17,0.38,3,60,117,0.034,723.95,Promising,2
CUST01243,1,38.81,38.81,7,0.18,4,180,150,0.007,61.02,Need Attention,1
CUST01244,1,35.79,35.79,80,0.14,4,180,37,0.01,271.65,Need Attention,1
CUST01245,8,181.51,1452.08,24,0.59,2,22,15,0.026,5657.3,Champions,5
CUST01246,6,51.82,310.92,25,0.46,4,30,30,0.029,1232.77,Potential Loyalists,3
CUST01247,5,68.98,344.9,7,0.7,2,36,33,0.012,880.3,Promising,2
CUST01248,6,57.11,342.66,3,0.4,1,30,30,0.236,589.03,Promising,2
CUST01249,7,41.63,291.41,2,0.68,4,25,17,0.015,621.92,Promising,2
CUST01250,4,56.64,226.56,17,0.07,1,45,86,0.032,530.0,Promising,2
CUST01251,11,239.68,2636.48,3,0.68,1,16,1,0.012,5860.9,Champions,5
CUST01252,3,78.47,235.41,10,0.14,4,60,116,0.078,397.92,Need Attention,1
CUST01253,1,70.64,70.64,21,0.21,1,180,120,0.026,189.21,Need Attention,1
CUST01254,3,123.96,371.88,6,0.08,2,60,116,0.033,539.41,Promising,2
CUST01255,1,73.67,73.67,4,0.17,2,180,74,0.037,94.59,Need Attention,1
CUST01256,2,34.33,68.66,14,0.06,2,90,174,0.06,139.84,Need Attention,1
CUST01257,8,84.43,675.44,28,0.49,4,22,35,0.094,2651.78,Loyal Customers,4
CUST01258,32,102.63,3284.16,47,0.16,4,5,3,0.0,19431.28,Champions,5
CUST01259,7,82.3,576.1,1,0.75,2,25,5,0.023,1172.6,Potential Loyalists,3
CUST01260,4,286.45,1145.8,8,0.34,3,45,57,0.058,1798.91,Potential Loyalists,3
CUST01261,3,115.35,346.05,6,0.55,4,60,45,0.052,492.08,Need Attention,1
CUST01262,3,203.49,610.47,2,0.45,3,60,76,0.061,668.77,Promising,2
CUST01263,7,87.06,609.42,7,0.61,1,25,20,0.005,1566.46,Potential Loyalists,3
CUST01264,3,84.1,252.3,10,0.23,3,60,82,0.012,457.0,Need Attention,1
CUST01265,6,110.9,665.4,21,0.58,2,30,28,0.097,2253.21,Potential Loyalists,3
CUST01266,6,181.88,1091.28,8,0.53,3,30,45,0.015,2866.43,Loyal Customers,4
CUST01267,3,73.7,221.1,2,0.26,4,60,33,0.16,216.68,Need Attention,1
CUST01268,1,122.29,122.29,23,0.3,4,180,117,0.024,348.12,Need Attention,1
CUST01269,9,20.0,180.0,3,0.66,1,20,20,0.103,363.29,Need Attention,1
CUST01270,7,136.0,952.0,24,0.76,3,25,13,0.025,3712.8,Loyal Customers,4
CUST01271,28,87.11,2439.08,8,0.87,2,6,7,0.028,6322.1,Champions,5
CUST01272,13,293.99,3821.87,4,0.71,5,13,16,0.023,8712.59,Champions,5
CUST01273,32,98.87,3163.84,7,0.45,3,5,2,0.018,8026.13,Champions,5
CUST01274,7,63.3,443.1,9,0.53,3,25,16,0.002,1216.09,Potential Loyalists,3
CUST01275,8,58.11,464.88,18,0.89,1,22,25,0.052,1542.47,Potential Loyalists,3
CUST01276,2,114.42,228.84,4,0.15,1,90,147,0.157,257.22,Need Attention,1
CUST01277,10,50.56,505.6,10,0.47,3,18,23,0.017,1408.18,Potential Loyalists,3
CUST01278,1,234.36,234.36,3,0.22,1,180,148,0.015,288.56,Need Attention,1
CUST01279,5,67.73,338.65,49,0.33,3,36,38,0.071,1913.85,Potential Loyalists,3
CUST01280,1,101.11,101.11,17,0.15,1,180,180,0.04,234.58,Need Attention,1
CUST01281,2,40.73,81.46,7,0.2,1,90,76,0.087,117.76,Need Attention,1
CUST01282,8,106.59,852.72,7,0.82,2,22,2,0.016,2167.61,Potential Loyalists,3
CUST01283,21,71.78,1507.38,3,0.93,1,8,13,0.022,3316.99,Loyal Customers,4
CUST01284,4,123.99,495.96,2,0.21,3,45,36,0.112,513.81,Promising,2
CUST01285,1,101.87,101.87,16,0.24,2,180,3,0.0,237.7,Need Attention,1
CUST01286,9,108.21,973.89,1,0.41,1,20,37,0.13,1765.18,Potential Loyalists,3
CUST01287,4,30.47,121.88,24,0.14,2,45,88,0.001,365.27,Need Attention,1
CUST01288,1,60.88,60.88,8,0.43,1,180,13,0.012,100.25,Need Attention,1
CUST01289,1,132.48,132.48,102,0.42,3,180,156,0.017,1237.16,Potential Loyalists,3
CUST01290,1,65.9,65.9,1,0.33,3,180,128,0.103,64.04,Need Attention,1
CUST01291,1,77.36,77.36,13,0.43,3,180,74,0.055,152.3,Need Attention,1
CUST01292,16,95.21,1523.36,13,0.28,1,11,8,0.04,4509.15,Loyal Customers,4
CUST01293,5,43.75,218.75,75,0.22,2,36,46,0.014,1779.42,Potential Loyalists,3
CUST01294,11,51.28,564.08,44,0.48,1,16,15,0.117,2822.47,Loyal Customers,4
CUST01295,5,175.77,878.85,6,0.34,4,36,25,0.012,2170.76,Potential Loyalists,3
CUST01296,8,41.73,333.84,8,0.33,2,22,40,0.026,867.09,Promising,2
CUST01297,6,55.75,334.5,1,0.14,2,30,17,0.022,681.54,Promising,2
