customer_id,plan_type,subscription_start_date,months_subscribed,monthly_login_frequency,feature_usage_score,support_tickets_30d,payment_failures,previous_renewal_count,renewal_probability_score,did_renew
CUST01392,Pro,2023-06-04,1,10,0.64,0,0,0,0.94,1
CUST01393,Enterprise,2023-08-12,17,15,0.46,0,0,1,0.92,1
CUST01394,Enterprise,2024-04-11,12,12,0.6,0,0,1,0.95,1
CUST01395,Pro,2023-03-03,20,5,0.02,3,1,1,0.58,1
CUST01396,Basic,2024-05-09,22,6,0.06,0,0,1,0.66,1
CUST01397,Basic,2024-05-14,1,3,0.26,0,0,0,0.66,1
CUST01398,Basic,2023-01-07,18,3,0.51,1,1,1,0.64,1
CUST01399,Pro,2024-07-18,14,7,0.47,1,0,1,0.74,1
CUST01400,Pro,2023-01-13,1,14,0.43,0,0,0,0.86,1
CUST01401,Basic,2024-06-26,24,5,0.67,0,0,2,0.79,1
CUST01402,Basic,2023-10-09,18,2,0.19,0,0,1,0.66,0
CUST01403,Basic,2023-10-21,1,4,0.51,1,0,0,0.74,1
CUST01404,Enterprise,2024-05-29,23,13,0.52,0,0,1,0.95,1
CUST01405,Pro,2024-03-16,6,14,0.57,1,0,0,0.94,1
CUST01406,Pro,2023-04-20,4,5,0.1,0,0,0,0.74,1
CUST01407,Pro,2024-06-20,5,3,0.04,1,2,0,0.64,1
CUST01408,Basic,2023-09-04,7,5,0.59,0,0,0,0.74,1
CUST01409,Basic,2024-06-23,9,3,0.03,2,1,0,0.5,0
CUST01410,Basic,2023-12-29,9,3,0.1,1,0,0,0.66,1
CUST01411,Pro,2024-02-11,3,9,0.16,0,0,0,0.74,1
CUST01412,Basic,2024-01-18,13,7,0.73,0,0,1,0.74,1
CUST01413,Pro,2024-04-15,19,3,0.34,0,0,1,0.74,1
CUST01414,Pro,2023-09-07,23,10,0.05,1,0,1,0.86,1
CUST01415,Pro,2023-08-20,10,6,0.64,0,0,0,0.82,1
CUST01416,Pro,2023-03-24,21,5,0.3,0,0,1,0.74,0
CUST01417,Pro,2023-02-02,3,11,0.27,2,0,0,0.8,1
CUST01418,Basic,2024-02-20,13,6,0.26,0,0,1,0.66,1
CUST01419,Pro,2024-01-22,18,9,0.37,1,0,1,0.74,0
CUST01420,Pro,2024-05-02,2,6,0.19,1,0,0,0.74,1
CUST01421,Basic,2023-01-10,23,2,0.31,1,0,1,0.66,0
CUST01422,Basic,2023-06-25,3,8,0.26,0,1,0,0.56,1
CUST01423,Enterprise,2024-05-26,14,14,0.31,0,0,1,0.92,1
CUST01424,Basic,2023-12-06,19,1,0.46,0,0,1,0.66,0
CUST01425,Basic,2023-04-08,17,3,0.51,1,0,1,0.74,1
CUST01426,Pro,2023-02-13,8,13,0.13,3,0,0,0.8,1
CUST01427,Basic,2023-08-05,23,5,0.01,2,0,1,0.6,1
CUST01428,Enterprise,2024-08-03,16,13,0.24,0,0,1,0.92,1
CUST01429,Pro,2023-10-05,2,13,0.73,1,1,0,0.84,1
CUST01430,Basic,2023-03-18,22,1,0.02,0,0,1,0.66,0
CUST01431,Pro,2023-10-15,18,11,0.27,1,0,1,0.86,0
CUST01432,Pro,2024-07-31,22,6,0.31,2,0,1,0.68,1
CUST01433,Pro,2023-02-03,6,9,0.57,1,0,0,0.82,1
CUST01434,Pro,2023-11-19,1,3,0.76,1,0,0,0.82,1
CUST01435,Enterprise,2023-08-01,19,12,0.38,1,0,1,0.92,1
CUST01436,Pro,2023-05-28,23,7,0.64,1,0,1,0.82,1
CUST01437,Enterprise,2024-02-12,3,14,0.48,0,0,0,0.92,1
CUST01438,Pro,2023-11-03,6,3,0.14,2,0,0,0.68,1
CUST01439,Basic,2024-07-31,8,3,0.12,1,0,0,0.66,0
CUST01440,Enterprise,2024-08-03,13,15,0.43,0,2,1,0.82,1
CUST01441,Basic,2024-07-07,11,1,0.24,2,0,0,0.6,1
CUST01442,Pro,2024-01-29,24,10,0.66,0,0,2,0.95,1
CUST01443,Pro,2023-05-24,23,5,0.45,0,0,1,0.74,1
CUST01444,Pro,2023-03-22,17,12,0.63,1,0,1,0.94,1
CUST01445,Basic,2023-12-21,2,2,0.16,0,0,0,0.66,1
CUST01446,Basic,2023-04-11,14,7,0.19,1,0,1,0.66,1
CUST01447,Pro,2023-08-26,3,12,0.14,0,0,0,0.86,1
CUST01448,Basic,2023-12-15,20,6,0.39,0,1,1,0.56,1
CUST01449,Pro,2024-02-11,11,9,0.6,1,0,0,0.82,1
CUST01450,Basic,2023-01-31,21,4,0.41,0,0,1,0.66,1
CUST01451,Enterprise,2023-10-07,15,12,0.28,2,1,1,0.76,1
CUST01452,Pro,2024-05-17,8,11,0.44,1,0,0,0.86,0
CUST01453,Basic,2023-12-31,18,4,0.52,1,0,1,0.74,1
CUST01454,Basic,2024-01-20,14,5,0.26,3,0,1,0.6,0
CUST01455,Pro,2023-07-10,22,10,0.15,1,0,1,0.86,1
CUST01456,Pro,2024-08-22,22,10,0.35,1,0,1,0.86,1
CUST01457,Enterprise,2024-01-25,3,6,0.63,0,0,0,0.88,0
CUST01458,Basic,2023-10-30,8,4,0.22,1,0,0,0.66,0
CUST01459,Basic,2023-03-17,3,0,0.55,0,0,0,0.74,0
CUST01460,Basic,2023-10-02,5,5,0.18,2,0,0,0.6,0
CUST01461,Pro,2024-01-25,23,6,0.57,0,0,1,0.82,1
CUST01462,Basic,2023-06-07,24,10,0.19,2,0,2,0.77,0
CUST01463,Basic,2024-02-03,11,3,0.06,3,0,0,0.6,0
CUST01464,Enterprise,2024-01-05,4,10,0.54,2,2,0,0.84,1
CUST01465,Pro,2023-04-04,1,9,0.21,1,0,0,0.74,0
CUST01466,Pro,2023-11-12,15,7,0.23,2,0,1,0.68,1
CUST01467,Basic,2024-01-04,9,2,0.35,0,0,0,0.66,0
CUST01468,Pro,2023-04-15,5,6,0.46,0,0,0,0.74,1
CUST01469,Enterprise,2023-03-31,6,9,0.7,1,0,0,0.88,1
CUST01470,Basic,2024-03-17,15,3,0.16,2,1,1,0.5,1
CUST01471,Enterprise,2024-07-24,18,14,0.55,0,2,1,0.9,1
CUST01472,Pro,2024-06-08,14,5,0.31,0,0,1,0.74,1
CUST01473,Pro,2023-04-16,1,13,0.58,2,1,0,0.78,1
CUST01474,Basic,2023-04-02,12,3,0.04,1,1,1,0.56,1
CUST01475,Pro,2024-07-21,3,9,0.57,1,0,0,0.82,1
CUST01476,Basic,2023-11-29,13,6,0.26,3,1,1,0.5,0
CUST01477,Basic,2023-01-13,10,4,0.17,0,1,0,0.56,0
CUST01478,Enterprise,2024-02-28,13,15,0.2,3,0,1,0.86,1
CUST01479,Enterprise,2023-03-28,24,12,0.57,0,0,2,0.95,1
CUST01480,Enterprise,2024-07-26,8,11,0.35,1,0,0,0.92,1
CUST01481,Basic,2024-08-08,17,4,0.74,0,0,1,0.74,1
CUST01482,Basic,2023-06-23,22,3,0.32,1,2,1,0.56,1
CUST01483,Enterprise,2024-01-25,6,13,0.3,0,0,0,0.92,1
CUST01484,Pro,2023-05-23,9,6,0.57,0,0,0,0.82,0
CUST01485,Basic,2023-11-05,9,5,0.12,2,2,0,0.5,0
CUST01486,Pro,2024-05-19,5,11,0.66,1,0,0,0.94,1
CUST01487,Pro,2023-03-06,6,12,0.36,0,1,0,0.76,1
CUST01488,Pro,2024-03-21,9,12,0.16,2,0,0,0.8,1
CUST01489,Pro,2024-03-07,10,10,0.4,3,0,0,0.8,1
CUST01490,Basic,2024-05-10,3,5,0.52,0,1,0,0.64,1
CUST01491,Enterprise,2024-01-05,9,14,0.53,0,0,0,0.95,1
CUST01492,Pro,2023-09-10,24,10,0.78,0,1,2,0.89,1
CUST01493,Pro,2024-05-22,20,14,0.31,0,0,1,0.86,1
CUST01494,Enterprise,2023-07-20,15,9,0.13,1,1,1,0.7,0
CUST01495,Enterprise,2023-04-20,5,19,0.49,0,0,0,0.92,1
CUST01496,Basic,2023-11-08,1,2,0.52,0,0,0,0.74,1
CUST01497,Basic,2024-02-10,11,4,0.13,3,0,0,0.6,0
CUST01498,Enterprise,2024-01-25,11,8,0.29,1,0,0,0.8,1
CUST01499,Pro,2024-03-26,11,9,0.49,1,1,0,0.64,1
CUST01500,Enterprise,2024-03-16,21,6,0.3,0,0,1,0.8,1
CUST01501,Pro,2023-05-20,10,5,0.16,2,0,0,0.68,0
CUST01502,Pro,2023-11-25,20,5,0.13,1,0,1,0.74,0
CUST01503,Pro,2023-07-25,16,8,0.14,0,0,1,0.74,1
CUST01504,Enterprise,2023-11-18,6,19,0.52,0,0,0,0.95,1
CUST01505,Basic,2024-02-12,11,7,0.39,0,2,0,0.56,0
CUST01506,Enterprise,2023-10-26,24,15,0.17,1,1,2,0.87,1
CUST01507,Basic,2024-05-17,19,7,0.51,0,0,1,0.74,1
CUST01508,Basic,2023-09-06,11,3,0.33,1,2,0,0.56,0
CUST01509,Pro,2024-01-21,9,8,0.66,1,1,0,0.72,0
CUST01510,Basic,2024-02-07,12,5,0.3,0,0,1,0.66,1
CUST01511,Pro,2023-04-27,19,7,0.61,1,0,1,0.82,1
CUST01512,Basic,2023-07-24,19,10,0.12,1,0,1,0.78,1
CUST01513,Pro,2024-07-12,6,3,0.21,2,0,0,0.68,0
CUST01514,Pro,2024-07-17,1,11,0.35,0,0,0,0.86,1
CUST01515,Pro,2024-04-17,23,8,0.81,0,1,1,0.72,1
CUST01516,Basic,2023-08-03,15,5,0.28,0,0,1,0.66,1
CUST01517,Enterprise,2023-10-26,23,13,0.56,0,1,1,0.9,1
CUST01518,Pro,2023-03-12,14,12,0.31,1,0,1,0.86,1
CUST01519,Basic,2024-05-26,5,5,0.14,1,0,0,0.66,0
CUST01520,Basic,2023-11-07,8,5,0.12,2,0,0,0.6,1
CUST01521,Basic,2023-09-16,22,3,0.03,1,0,1,0.66,1
CUST01522,Pro,2023-06-07,23,11,0.53,0,0,1,0.94,1
CUST01523,Basic,2024-03-09,13,3,0.57,0,0,1,0.74,1
CUST01524,Basic,2023-03-17,15,4,0.28,2,0,1,0.6,0
CUST01525,Pro,2024-05-05,19,10,0.56,0,0,1,0.94,1
CUST01526,Basic,2024-02-15,18,4,0.23,1,0,1,0.66,0
CUST01527,Enterprise,2024-06-02,23,20,0.31,1,0,1,0.92,1
CUST01528,Basic,2024-03-04,18,2,0.18,1,0,1,0.66,1
CUST01529,Enterprise,2023-02-07,12,12,0.2,1,1,1,0.82,0
CUST01530,Pro,2024-07-03,20,12,0.65,1,1,1,0.84,1
CUST01531,Pro,2023-03-29,4,12,0.51,0,0,0,0.94,1
CUST01532,Basic,2023-09-12,22,3,0.44,0,2,1,0.56,1
CUST01533,Pro,2023-12-30,6,9,0.45,0,0,0,0.74,1
CUST01534,Basic,2023-02-15,19,4,0.02,1,0,1,0.66,1
CUST01535,Pro,2024-02-14,11,12,0.26,2,1,0,0.7,1
CUST01536,Basic,2024-03-16,4,3,0.14,1,0,0,0.66,0
CUST01537,Pro,2023-01-11,4,4,0.11,2,0,0,0.68,0
CUST01538,Basic,2023-09-22,8,5,0.36,1,0,0,0.66,1
CUST01539,Basic,2024-06-06,24,2,0.32,0,0,2,0.71,0
CUST01540,Basic,2024-06-15,18,2,0.2,1,0,1,0.66,1
CUST01541,Pro,2024-08-17,23,12,0.49,0,1,1,0.76,0
CUST01542,Pro,2024-08-12,8,7,0.75,0,0,0,0.82,1
CUST01543,Basic,2024-04-01,12,4,0.02,1,1,1,0.56,1
CUST01544,Enterprise,2024-02-05,15,6,0.34,0,0,1,0.8,0
CUST01545,Pro,2024-05-27,5,9,0.7,0,0,0,0.82,1
CUST01546,Enterprise,2023-12-20,1,18,0.46,0,0,0,0.92,1
CUST01547,Basic,2024-05-09,4,4,0.04,1,0,0,0.66,0
CUST01548,Basic,2023-10-30,14,2,0.57,3,0,1,0.68,1
CUST01549,Pro,2023-03-29,4,3,0.72,1,0,0,0.82,1
CUST01550,Basic,2023-05-26,12,1,0.04,3,0,1,0.6,0
CUST01551,Enterprise,2023-11-16,11,12,0.22,1,0,0,0.92,1
CUST01552,Enterprise,2024-04-11,7,10,0.11,5,0,0,0.86,1
CUST01553,Pro,2024-06-17,16,11,0.81,0,0,1,0.94,1
CUST01554,Pro,2023-12-23,16,9,0.35,0,1,1,0.64,0
CUST01555,Basic,2023-04-10,15,9,0.38,0,0,1,0.66,1
CUST01556,Enterprise,2024-04-08,11,16,0.26,2,0,0,0.86,1
CUST01557,Enterprise,2023-03-10,10,18,0.81,2,0,0,0.94,1
CUST01558,Basic,2023-02-15,23,6,0.72,0,0,1,0.74,1
CUST01559,Basic,2023-04-28,1,3,0.35,0,0,0,0.66,1
CUST01560,Basic,2023-12-18,21,5,0.29,1,0,1,0.66,0
CUST01561,Pro,2023-04-22,22,11,0.36,0,2,1,0.76,1
CUST01562,Pro,2023-06-18,24,8,0.49,0,0,2,0.79,1
CUST01563,Enterprise,2023-09-07,17,13,0.11,4,0,1,0.86,1
CUST01564,Basic,2023-06-28,18,5,0.13,1,0,1,0.66,0
CUST01565,Pro,2023-06-13,11,13,0.36,0,0,0,0.86,0
CUST01566,Pro,2024-07-27,14,5,0.45,0,0,1,0.74,1
CUST01567,Basic,2024-04-18,8,8,0.64,0,0,0,0.74,1
CUST01568,Basic,2024-02-19,21,5,0.59,0,0,1,0.74,1
CUST01569,Basic,2023-07-08,6,3,0.09,3,0,0,0.6,1
CUST01570,Pro,2024-03-18,13,11,0.19,1,0,1,0.86,1
CUST01571,Pro,2023-01-30,24,10,0.43,0,0,2,0.91,1
CUST01572,Basic,2023-07-22,15,6,0.38,1,0,1,0.66,0
CUST01573,Basic,2024-03-15,13,2,0.32,1,1,1,0.56,1
CUST01574,Pro,2023-01-05,23,9,0.37,0,0,1,0.74,0
CUST01575,Basic,2023-08-08,7,2,0.06,2,0,0,0.6,0
CUST01576,Pro,2023-10-13,23,9,0.36,0,0,1,0.74,1
CUST01577,Pro,2023-03-06,19,8,0.29,2,0,1,0.68,1
CUST01578,Basic,2023-04-15,18,5,0.11,1,0,1,0.66,1
CUST01579,Basic,2023-07-11,12,3,0.37,0,0,1,0.66,1
CUST01580,Pro,2023-11-30,7,5,0.38,2,0,0,0.68,1
CUST01581,Pro,2024-04-13,4,8,0.25,1,2,0,0.64,1
CUST01582,Basic,2023-09-26,22,7,0.72,0,0,1,0.74,1
CUST01583,Basic,2024-05-16,17,3,0.85,0,0,1,0.74,1
CUST01584,Basic,2023-11-17,20,6,0.11,0,0,1,0.66,1
CUST01585,Basic,2024-02-02,20,5,0.5,0,2,1,0.64,0
CUST01586,Basic,2024-02-06,19,2,0.22,2,0,1,0.6,1
CUST01587,Basic,2023-04-27,12,3,0.12,0,0,1,0.66,0
CUST01588,Pro,2023-12-27,15,7,0.22,2,0,1,0.68,1
CUST01589,Pro,2023-06-26,22,6,0.43,0,0,1,0.74,1
CUST01590,Pro,2023-11-01,20,9,0.44,0,0,1,0.74,0
CUST01591,Pro,2023-03-28,22,3,0.27,2,0,1,0.68,1
CUST01592,Pro,2023-05-18,11,6,0.23,1,0,0,0.74,0
CUST01593,Pro,2023-05-01,8,7,0.28,0,0,0,0.74,0
CUST01594,Basic,2023-11-09,4,3,0.81,1,0,0,0.74,1
CUST01595,Enterprise,2023-07-07,12,13,0.03,4,0,1,0.86,1
CUST01596,Basic,2023-05-25,17,3,0.26,2,2,1,0.5,1
CUST01597,Pro,2024-02-02,14,9,0.54,1,0,1,0.82,0
CUST01598,Pro,2023-05-22,19,12,0.3,0,0,1,0.86,0
CUST01599,Pro,2024-01-28,14,10,0.12,3,0,1,0.8,1
CUST01600,Enterprise,2023-07-10,16,7,0.4,0,2,1,0.7,1
CUST01601,Basic,2024-07-04,23,2,0.37,0,0,1,0.66,1
CUST01602,Basic,2023-06-27,18,2,0.33,0,0,1,0.66,1
CUST01603,Basic,2023-06-20,16,4,0.11,2,1,1,0.5,0
CUST01604,Pro,2023-10-23,5,3,0.02,2,0,0,0.68,1
CUST01605,Basic,2023-07-11,11,2,0.26,1,0,0,0.66,0
CUST01606,Enterprise,2024-04-06,20,14,0.12,3,0,1,0.86,1
CUST01607,Pro,2023-02-24,12,11,0.37,0,0,1,0.86,1
CUST01608,Pro,2023-01-10,16,5,0.31,0,0,1,0.74,1
CUST01609,Enterprise,2023-05-20,7,14,0.25,3,2,0,0.76,0
CUST01610,Enterprise,2024-01-29,18,14,0.5,1,0,1,0.95,1
CUST01611,Pro,2024-06-01,21,14,0.27,1,0,1,0.86,0
CUST01612,Pro,2024-05-21,14,6,0.61,0,0,1,0.82,1
CUST01613,Basic,2024-05-18,14,3,0.04,2,0,1,0.6,1
CUST01614,Basic,2024-03-30,16,2,0.2,1,0,1,0.66,1
CUST01615,Basic,2023-06-21,3,7,0.61,1,0,0,0.74,1
CUST01616,Enterprise,2024-08-01,1,19,0.53,1,0,0,0.95,1
CUST01617,Enterprise,2023-08-14,10,20,0.22,2,0,0,0.86,1
CUST01618,Basic,2023-02-03,9,10,0.29,1,0,0,0.78,1
CUST01619,Pro,2023-08-19,18,8,0.6,0,0,1,0.82,1
CUST01620,Pro,2023-10-23,6,11,0.74,1,1,0,0.84,1
CUST01621,Basic,2024-04-13,19,2,0.82,1,0,1,0.74,1
CUST01622,Pro,2024-05-22,18,11,0.55,0,0,1,0.94,1
CUST01623,Enterprise,2024-06-07,4,14,0.64,0,0,0,0.95,1
CUST01624,Basic,2024-08-09,4,2,0.71,0,0,0,0.74,0
CUST01625,Basic,2023-10-02,18,2,0.07,2,0,1,0.6,1
CUST01626,Pro,2024-01-11,18,7,0.65,1,0,1,0.82,1
CUST01627,Pro,2023-02-12,24,9,0.93,0,0,2,0.87,1
CUST01628,Pro,2024-03-27,18,11,0.08,0,0,1,0.86,1
CUST01629,Pro,2023-08-12,14,12,0.08,2,0,1,0.8,1
CUST01630,Basic,2023-04-15,24,3,0.29,1,1,2,0.61,1
CUST01631,Pro,2023-09-11,10,9,0.13,1,0,0,0.74,1
CUST01632,Pro,2023-02-03,15,5,0.1,2,0,1,0.68,1
CUST01633,Enterprise,2023-09-27,12,10,0.17,3,0,1,0.86,1
CUST01634,Pro,2023-03-31,15,7,0.65,0,1,1,0.72,0
CUST01635,Pro,2023-05-01,8,12,0.34,0,0,0,0.86,1
CUST01636,Basic,2023-08-03,24,3,0.39,1,0,2,0.71,1
CUST01637,Enterprise,2023-12-26,23,15,0.05,2,1,1,0.76,1
CUST01638,Basic,2024-03-14,6,2,0.0,4,0,0,0.6,0
CUST01639,Basic,2023-05-23,7,3,0.36,0,2,0,0.56,1
CUST01640,Enterprise,2023-07-31,2,14,0.57,1,0,0,0.95,1
CUST01641,Pro,2024-08-06,12,5,0.0,3,0,1,0.68,1
CUST01642,Basic,2024-06-29,9,3,0.44,3,0,0,0.6,1
CUST01643,Pro,2024-07-05,6,5,0.41,0,2,0,0.64,1
CUST01644,Basic,2023-11-28,23,2,0.03,2,0,1,0.6,1
CUST01645,Pro,2023-10-27,10,5,0.2,2,1,0,0.58,1
CUST01646,Enterprise,2024-08-09,9,8,0.04,2,0,0,0.74,1
CUST01647,Enterprise,2024-06-10,22,11,0.37,0,0,1,0.92,1
CUST01648,Basic,2023-04-08,5,2,0.15,2,1,0,0.5,0
CUST01649,Basic,2024-02-26,2,5,0.01,2,0,0,0.6,0
CUST01650,Enterprise,2023-10-11,21,12,0.32,1,0,1,0.92,1
CUST01651,Basic,2023-05-10,23,5,0.16,1,0,1,0.66,1
CUST01652,Enterprise,2023-05-16,8,7,0.62,1,0,0,0.88,1
CUST01653,Pro,2023-05-30,23,5,0.06,2,0,1,0.68,1
CUST01654,Enterprise,2023-11-26,8,10,0.29,1,0,0,0.92,1
CUST01655,Enterprise,2024-02-07,16,16,0.19,2,0,1,0.86,0
CUST01656,Enterprise,2023-05-26,19,14,0.22,2,1,1,0.76,1
CUST01657,Basic,2023-10-03,21,6,0.52,1,0,1,0.74,0
CUST01658,Basic,2024-02-29,13,4,0.33,0,0,1,0.66,1
CUST01659,Basic,2024-04-07,3,8,0.51,0,0,0,0.74,1
CUST01660,Enterprise,2023-04-06,13,10,0.59,0,0,1,0.95,1
CUST01661,Enterprise,2024-06-11,24,8,0.58,0,1,2,0.83,1
CUST01662,Basic,2023-10-12,23,5,0.09,0,0,1,0.66,1
CUST01663,Basic,2024-01-13,15,10,0.87,0,0,1,0.86,0
CUST01664,Enterprise,2024-05-14,11,9,0.11,3,0,0,0.74,1
CUST01665,Pro,2024-08-18,1,5,0.0,0,0,0,0.74,0
CUST01666,Basic,2023-04-06,24,9,0.21,2,0,2,0.65,1
CUST01667,Basic,2024-04-14,21,5,0.06,1,0,1,0.66,0
CUST01668,Enterprise,2024-01-02,3,10,0.45,0,0,0,0.92,1
CUST01669,Basic,2024-07-01,13,3,0.27,1,0,1,0.66,1
CUST01670,Basic,2023-08-12,14,5,0.15,1,0,1,0.66,0
CUST01671,Pro,2023-08-05,16,6,0.61,0,0,1,0.82,1
CUST01672,Enterprise,2023-10-02,11,9,0.64,1,0,0,0.88,1
CUST01673,Enterprise,2023-10-18,11,13,0.4,0,0,0,0.92,1
CUST01674,Basic,2024-07-14,19,3,0.03,0,2,1,0.56,1
CUST01675,Basic,2023-05-14,19,8,0.55,0,0,1,0.74,0
CUST01676,Pro,2024-05-11,11,6,0.68,1,2,0,0.72,1
CUST01677,Pro,2023-02-19,2,11,0.84,0,0,0,0.94,1
CUST01678,Pro,2023-04-12,21,12,0.16,0,1,1,0.76,1
CUST01679,Pro,2024-04-15,1,6,0.43,2,2,0,0.58,1
CUST01680,Basic,2023-05-08,6,2,0.15,1,0,0,0.66,1
CUST01681,Basic,2024-03-27,15,4,0.13,2,2,1,0.5,0
CUST01682,Pro,2023-01-01,14,6,0.49,0,0,1,0.74,0
CUST01683,Basic,2023-07-27,23,6,0.55,0,0,1,0.74,1
CUST01684,Pro,2023-05-16,21,9,0.27,3,2,1,0.58,1
CUST01685,Pro,2023-11-06,6,5,0.11,1,0,0,0.74,0
CUST01686,Pro,2023-10-08,3,7,0.47,0,0,0,0.74,1
CUST01687,Basic,2024-01-05,9,8,0.16,3,0,0,0.6,0
CUST01688,Enterprise,2023-03-26,12,7,0.11,1,0,1,0.8,1
CUST01689,Basic,2023-06-19,2,4,0.44,0,0,0,0.66,1
CUST01690,Basic,2024-02-10,21,4,0.23,1,0,1,0.66,1
CUST01691,Basic,2023-11-09,24,6,0.21,2,0,2,0.65,0
CUST01692,Enterprise,2023-08-28,14,13,0.16,0,0,1,0.92,1
CUST01693,Basic,2023-04-04,23,5,0.19,3,0,1,0.6,1
CUST01694,Basic,2023-04-08,1,4,0.07,1,0,0,0.66,1
CUST01695,Enterprise,2023-08-07,16,19,0.24,0,1,1,0.82,1
CUST01696,Enterprise,2023-03-21,5,6,0.3,2,0,0,0.74,1
CUST01697,Basic,2023-08-20,17,1,0.17,1,0,1,0.66,0
CUST01698,Basic,2024-03-31,1,2,0.13,1,0,0,0.66,1
CUST01699,Enterprise,2023-01-09,23,12,0.65,1,0,1,0.95,1
CUST01700,Pro,2023-12-18,4,7,0.37,0,0,0,0.74,1
CUST01701,Pro,2024-03-08,23,5,0.11,1,0,1,0.74,1
CUST01702,Pro,2023-05-16,16,6,0.75,1,1,1,0.72,1
CUST01703,Enterprise,2023-03-14,8,14,0.35,0,1,0,0.82,1
CUST01704,Basic,2024-01-28,3,5,0.16,0,1,0,0.56,1
CUST01705,Pro,2023-04-15,4,5,0.45,0,1,0,0.64,1
CUST01706,Basic,2023-11-17,12,4,0.16,2,0,1,0.6,1
CUST01707,Basic,2023-11-03,5,6,0.58,0,0,0,0.74,1
CUST01708,Basic,2024-01-27,5,2,0.53,0,0,0,0.74,1
CUST01709,Pro,2023-05-27,3,7,0.33,0,0,0,0.74,1
CUST01710,Basic,2024-06-27,19,5,0.15,1,1,1,0.56,0
CUST01711,Basic,2023-01-09,20,0,0.52,0,1,1,0.64,1
CUST01712,Enterprise,2023-06-18,15,9,0.23,2,0,1,0.74,1
CUST01713,Pro,2023-12-26,24,6,0.31,1,1,2,0.69,1
CUST01714,Basic,2023-08-07,21,3,0.25,3,0,1,0.6,1
CUST01715,Basic,2023-06-05,14,9,0.56,0,0,1,0.74,0
CUST01716,Basic,2024-03-29,7,4,0.07,1,2,0,0.56,0
CUST01717,Pro,2023-03-30,4,9,0.68,1,1,0,0.72,1
CUST01718,Basic,2023-05-24,4,2,0.74,1,1,0,0.64,1
CUST01719,Basic,2024-01-29,12,8,0.14,0,1,1,0.56,1
CUST01720,Basic,2024-03-15,11,4,0.35,0,1,0,0.56,1
CUST01721,Pro,2023-05-24,8,0,0.07,1,0,0,0.74,1
CUST01722,Basic,2023-10-11,21,5,0.01,2,1,1,0.5,0
CUST01723,Basic,2023-03-28,8,3,0.18,1,0,0,0.66,0
CUST01724,Basic,2024-07-20,20,5,0.34,0,0,1,0.66,1
CUST01725,Enterprise,2023-10-19,23,10,0.37,2,0,1,0.86,0
CUST01726,Pro,2023-01-28,22,7,0.45,1,0,1,0.74,1
CUST01727,Pro,2023-11-05,7,11,0.38,0,0,0,0.86,1
CUST01728,Basic,2024-06-14,20,6,0.6,0,0,1,0.74,1
CUST01729,Pro,2024-06-05,7,4,0.43,0,0,0,0.74,0
CUST01730,Basic,2024-02-06,10,4,0.06,2,0,0,0.6,1
CUST01731,Basic,2023-02-25,8,4,0.08,1,2,0,0.56,1
CUST01732,Pro,2024-05-21,13,9,0.36,1,0,1,0.74,1
CUST01733,Pro,2023-04-26,8,9,0.5,0,1,0,0.72,1
CUST01734,Pro,2024-05-26,21,10,0.46,0,1,1,0.76,1
CUST01735,Basic,2023-03-14,17,6,0.32,0,0,1,0.66,0
CUST01736,Pro,2023-01-13,12,8,0.29,3,0,1,0.68,1
CUST01737,Pro,2023-11-21,5,12,0.33,1,0,0,0.86,1
CUST01738,Basic,2024-02-01,19,5,0.6,0,1,1,0.64,1
CUST01739,Pro,2024-03-06,12,9,0.08,1,0,1,0.74,1
CUST01740,Enterprise,2024-07-13,22,9,0.59,2,0,1,0.82,1
CUST01741,Pro,2023-06-26,16,8,0.68,0,0,1,0.82,1
CUST01742,Enterprise,2023-03-16,1,9,0.22,0,0,0,0.8,1
CUST01743,Basic,2023-03-11,1,4,0.12,0,0,0,0.66,1
CUST01744,Basic,2023-09-26,7,5,0.39,0,1,0,0.56,1
CUST01745,Basic,2023-02-10,2,2,0.13,0,0,0,0.66,0
CUST01746,Pro,2024-02-12,17,6,0.51,1,0,1,0.82,1
CUST01747,Pro,2023-10-21,21,12,0.43,1,1,1,0.76,1
CUST01748,Basic,2024-05-28,14,6,0.03,0,1,1,0.56,0
CUST01749,Pro,2024-03-09,23,11,0.29,0,0,1,0.86,1
CUST01750,Basic,2024-02-16,3,3,0.0,0,0,0,0.66,0
CUST01751,Basic,2024-07-03,18,6,0.4,2,0,1,0.6,1
CUST01752,Basic,2023-06-06,9,6,0.47,0,1,0,0.56,0
CUST01753,Basic,2023-03-27,10,4,0.15,1,0,0,0.66,1
CUST01754,Basic,2023-03-22,17,6,0.41,0,0,1,0.66,0
CUST01755,Enterprise,2023-07-28,5,8,0.47,0,0,0,0.8,1
CUST01756,Enterprise,2024-07-03,11,9,0.41,0,0,0,0.8,0
CUST01757,Pro,2024-02-05,19,5,0.2,0,0,1,0.74,1
CUST01758,Basic,2023-03-09,10,8,0.44,0,1,0,0.56,1
CUST01759,Pro,2024-03-23,24,7,0.54,1,0,2,0.87,1
CUST01760,Basic,2023-09-02,2,7,0.48,1,0,0,0.66,1
CUST01761,Basic,2023-09-08,3,3,0.35,0,1,0,0.56,1
CUST01762,Basic,2024-03-20,4,3,0.01,4,0,0,0.6,1
CUST01763,Basic,2024-04-09,20,4,0.47,0,0,1,0.66,0
