response_id,customer_id,campaign_name,campaign_type,sent_date,delivered,opened,clicked,converted,unsubscribed
RESP001857,CUST00514,Product Launch - Electronics,SMS,2024-11-20,True,True,True,False,False
RESP001858,CUST00514,Back to School 2024,Email,2024-02-27,True,False,False,False,False
RESP001859,CUST00514,Loyalty Rewards Program,Email,2024-09-04,True,True,False,False,False
RESP001860,CUST00515,Win-back Campaign Q3,Email,2022-01-19,True,False,False,False,False
RESP001861,CUST00515,Win-back Campaign Q3,Push Notification,2021-01-10,True,False,False,False,False
RESP001862,CUST00515,Win-back Campaign Q3,Email,2022-03-25,False,False,False,False,False
RESP001863,CUST00515,Black Friday 2024,Email,2020-08-04,True,False,False,False,False
RESP001864,CUST00515,Black Friday 2024,Email,2020-08-09,True,False,False,False,False
RESP001865,CUST00516,Win-back Campaign Q3,Email,2025-02-20,True,True,False,False,False
RESP001866,CUST00516,Flash Sale Weekend,SMS,2024-08-11,True,True,False,False,False
RESP001867,CUST00516,Flash Sale Weekend,Social Media,2024-11-19,False,False,False,False,False
RESP001868,CUST00516,Holiday Gift Guide 2024,Email,2025-08-22,True,True,True,False,False
RESP001869,CUST00516,Customer Appreciation Week,Email,2025-02-06,True,False,False,False,False
RESP001870,CUST00517,Product Launch - Electronics,SMS,2024-06-11,True,True,True,False,False
RESP001871,CUST00517,Holiday Gift Guide 2024,Email,2024-05-10,True,False,False,False,False
RESP001872,CUST00518,Summer Collection Launch,Social Media,2024-08-05,True,False,False,False,False
RESP001873,CUST00518,New Year Promotion 2025,Social Media,2025-02-03,True,False,False,False,False
RESP001874,CUST00518,New Year Promotion 2025,Email,2025-09-13,True,False,False,False,False
RESP001875,CUST00518,Customer Appreciation Week,Email,2025-05-15,True,False,False,False,False
RESP001876,CUST00519,Product Launch - Electronics,Push Notification,2023-11-06,True,False,False,False,False
RESP001877,CUST00519,Back to School 2024,Email,2024-04-09,True,False,False,False,False
RESP001878,CUST00519,Flash Sale Weekend,Display Ads,2024-01-21,True,False,False,False,False
RESP001879,CUST00519,Summer Collection Launch,Email,2023-02-16,True,False,False,False,False
RESP001880,CUST00520,Welcome Series,Social Media,2021-12-03,True,False,False,False,False
RESP001881,CUST00520,Summer Collection Launch,Email,2022-05-01,False,False,False,False,False
RESP001882,CUST00520,Back to School 2024,Email,2022-04-27,True,False,False,False,False
RESP001883,CUST00520,Welcome Series,Email,2022-02-07,True,False,False,False,False
RESP001884,CUST00521,Holiday Gift Guide 2024,Display Ads,2023-06-14,True,False,False,False,False
RESP001885,CUST00521,Customer Appreciation Week,Email,2023-04-01,True,True,False,False,False
RESP001886,CUST00523,New Year Promotion 2025,Display Ads,2021-04-02,True,True,False,False,False
RESP001887,CUST00523,Black Friday 2024,Email,2022-03-01,True,True,True,False,False
RESP001888,CUST00523,Win-back Campaign Q3,Email,2022-04-29,True,False,False,False,False
RESP001889,CUST00524,New Year Promotion 2025,Push Notification,2022-07-17,True,False,False,False,False
RESP001890,CUST00524,Welcome Series,Social Media,2022-03-31,True,False,False,False,False
RESP001891,CUST00524,Welcome Series,Email,2021-08-18,True,True,False,False,False
RESP001892,CUST00525,Spring Sale 2024,Push Notification,2022-12-04,True,False,False,False,False
RESP001893,CUST00525,Summer Collection Launch,Email,2022-07-22,False,False,False,False,False
RESP001894,CUST00525,Holiday Gift Guide 2024,Email,2022-11-13,True,False,False,False,False
RESP001895,CUST00525,Welcome Series,Email,2022-09-10,True,True,False,False,False
RESP001896,CUST00525,Spring Sale 2024,Social Media,2023-10-05,True,False,False,False,False
RESP001897,CUST00526,Flash Sale Weekend,Email,2020-05-29,True,False,False,False,False
RESP001898,CUST00526,Product Launch - Electronics,Email,2021-07-18,True,False,False,False,False
RESP001899,CUST00526,Black Friday 2024,Email,2020-11-25,True,False,False,False,False
RESP001900,CUST00526,Flash Sale Weekend,Email,2020-09-11,True,False,False,False,False
RESP001901,CUST00526,Customer Appreciation Week,Email,2020-09-06,True,False,False,False,False
RESP001902,CUST00527,Back to School 2024,Display Ads,2025-01-27,True,True,True,False,False
RESP001903,CUST00527,Welcome Series,Push Notification,2024-08-22,True,False,False,False,False
RESP001904,CUST00528,Back to School 2024,Social Media,2022-01-19,True,False,False,False,False
RESP001905,CUST00528,Customer Appreciation Week,SMS,2021-04-06,True,False,False,False,False
RESP001906,CUST00528,Black Friday 2024,Social Media,2021-07-11,True,True,False,False,False
RESP001907,CUST00528,Black Friday 2024,Push Notification,2022-02-25,True,False,False,False,False
RESP001908,CUST00528,Customer Appreciation Week,Social Media,2020-11-12,True,False,False,False,False
RESP001909,CUST00528,Customer Appreciation Week,Push Notification,2020-06-04,True,False,False,False,False
RESP001910,CUST00530,Welcome Series,Email,2023-09-14,True,False,False,False,False
RESP001911,CUST00530,New Year Promotion 2025,Push Notification,2024-04-06,True,True,True,False,False
RESP001912,CUST00530,Spring Sale 2024,SMS,2023-07-14,True,False,False,False,False
RESP001913,CUST00531,Back to School 2024,Email,2022-12-27,True,False,False,False,False
RESP001914,CUST00531,Customer Appreciation Week,Email,2023-03-17,True,False,False,False,False
RESP001915,CUST00531,Back to School 2024,Email,2023-04-14,True,False,False,False,False
RESP001916,CUST00531,Customer Appreciation Week,Push Notification,2023-06-04,True,False,False,False,False
RESP001917,CUST00532,Flash Sale Weekend,Email,2021-12-04,True,True,False,False,False
RESP001918,CUST00532,Welcome Series,Email,2021-03-28,True,True,True,False,False
RESP001919,CUST00532,Spring Sale 2024,Email,2022-06-10,True,True,False,False,False
RESP001920,CUST00532,Product Launch - Electronics,Email,2021-05-11,True,True,False,False,False
RESP001921,CUST00532,Holiday Gift Guide 2024,Email,2021-07-16,True,True,False,False,False
RESP001922,CUST00532,Flash Sale Weekend,Email,2021-05-23,True,True,False,False,False
RESP001923,CUST00533,Summer Collection Launch,Email,2023-07-02,True,False,False,False,False
RESP001924,CUST00533,Black Friday 2024,SMS,2023-02-14,True,False,False,False,False
RESP001925,CUST00533,Black Friday 2024,Email,2023-10-22,True,False,False,False,False
RESP001926,CUST00533,Welcome Series,Email,2023-08-06,True,False,False,False,False
RESP001927,CUST00534,Product Launch - Electronics,Email,2024-12-17,True,False,False,False,False
RESP001928,CUST00534,Black Friday 2024,Push Notification,2025-02-08,True,True,False,False,False
RESP001929,CUST00534,New Year Promotion 2025,Email,2025-03-07,True,False,False,False,False
RESP001930,CUST00534,Welcome Series,Email,2024-11-10,True,False,False,False,False
RESP001931,CUST00535,Spring Sale 2024,Email,2023-03-15,True,False,False,False,False
RESP001932,CUST00535,Holiday Gift Guide 2024,Email,2022-02-05,True,True,True,False,False
RESP001933,CUST00535,Back to School 2024,Email,2022-02-28,True,True,False,False,False
RESP001934,CUST00535,Summer Collection Launch,SMS,2022-12-02,True,False,False,False,False
RESP001935,CUST00536,Win-back Campaign Q3,Email,2020-10-16,True,False,False,False,False
RESP001936,CUST00536,Welcome Series,Email,2020-02-14,True,False,False,False,False
RESP001937,CUST00536,Summer Collection Launch,Email,2021-07-24,True,True,False,False,False
RESP001938,CUST00536,New Year Promotion 2025,Email,2021-12-25,True,False,False,False,False
RESP001939,CUST00537,Spring Sale 2024,Email,2025-07-17,True,False,False,False,False
RESP001940,CUST00537,Welcome Series,SMS,2024-04-08,True,False,False,False,False
RESP001941,CUST00537,Customer Appreciation Week,Display Ads,2025-03-01,True,True,True,False,False
RESP001942,CUST00537,Summer Collection Launch,Push Notification,2025-07-10,True,False,False,False,True
RESP001943,CUST00537,Customer Appreciation Week,SMS,2025-01-28,True,False,False,False,False
RESP001944,CUST00538,Welcome Series,SMS,2024-03-15,True,True,False,False,False
RESP001945,CUST00538,Back to School 2024,Email,2023-09-17,True,False,False,False,False
RESP001946,CUST00538,New Year Promotion 2025,Push Notification,2024-06-18,True,False,False,False,False
RESP001947,CUST00538,Flash Sale Weekend,Email,2024-01-12,True,False,False,False,False
RESP001948,CUST00538,Back to School 2024,SMS,2024-02-05,True,True,False,False,False
RESP001949,CUST00539,Back to School 2024,SMS,2025-07-03,False,False,False,False,False
RESP001950,CUST00539,Back to School 2024,Social Media,2025-08-04,True,False,False,False,False
RESP001951,CUST00539,Spring Sale 2024,Email,2025-03-28,True,False,False,False,False
RESP001952,CUST00539,Spring Sale 2024,Email,2025-07-19,True,False,False,False,False
RESP001953,CUST00540,Win-back Campaign Q3,SMS,2024-09-20,True,True,False,False,False
RESP001954,CUST00540,New Year Promotion 2025,Email,2024-06-03,True,False,False,False,False
RESP001955,CUST00540,Black Friday 2024,Push Notification,2023-11-22,True,False,False,False,False
RESP001956,CUST00541,Welcome Series,Display Ads,2023-08-31,True,True,False,False,False
RESP001957,CUST00541,Holiday Gift Guide 2024,SMS,2022-10-22,True,True,False,False,False
RESP001958,CUST00541,Holiday Gift Guide 2024,Social Media,2023-07-15,True,True,False,False,True
RESP001959,CUST00542,Welcome Series,Push Notification,2023-11-21,True,True,False,False,False
RESP001960,CUST00542,Welcome Series,Email,2023-03-09,True,False,False,False,False
RESP001961,CUST00543,Welcome Series,SMS,2022-05-24,False,False,False,False,False
RESP001962,CUST00543,Welcome Series,Social Media,2022-07-16,True,False,False,False,False
RESP001963,CUST00543,Welcome Series,SMS,2021-10-23,True,False,False,False,False
RESP001964,CUST00544,Loyalty Rewards Program,Email,2022-12-28,True,True,True,False,False
RESP001965,CUST00544,Back to School 2024,Email,2022-05-02,False,False,False,False,False
RESP001966,CUST00545,New Year Promotion 2025,SMS,2021-12-01,True,False,False,False,False
RESP001967,CUST00545,Loyalty Rewards Program,Social Media,2021-03-01,True,False,False,False,False
RESP001968,CUST00546,Flash Sale Weekend,Email,2023-03-18,True,False,False,False,False
RESP001969,CUST00546,Loyalty Rewards Program,Push Notification,2023-08-02,True,False,False,False,False
RESP001970,CUST00546,Spring Sale 2024,SMS,2023-07-22,True,False,False,False,False
RESP001971,CUST00547,Back to School 2024,Display Ads,2022-09-13,True,False,False,False,False
RESP001972,CUST00547,Win-back Campaign Q3,SMS,2023-03-06,True,False,False,False,False
RESP001973,CUST00547,New Year Promotion 2025,Push Notification,2021-04-20,True,False,False,False,False
RESP001974,CUST00547,Customer Appreciation Week,Push Notification,2022-02-26,True,False,False,False,False
RESP001975,CUST00548,Win-back Campaign Q3,Push Notification,2024-06-06,True,True,False,False,False
RESP001976,CUST00548,Welcome Series,Email,2024-10-21,True,True,False,False,False
RESP001977,CUST00548,Summer Collection Launch,SMS,2025-02-16,True,False,False,False,False
RESP001978,CUST00548,Win-back Campaign Q3,Email,2024-12-15,True,False,False,False,False
RESP001979,CUST00548,Summer Collection Launch,SMS,2025-01-14,True,True,True,False,False
RESP001980,CUST00548,New Year Promotion 2025,Display Ads,2025-08-17,True,True,False,False,False
RESP001981,CUST00549,Black Friday 2024,Email,2023-05-30,True,True,False,False,False
RESP001982,CUST00549,Black Friday 2024,Email,2022-08-09,True,False,False,False,False
RESP001983,CUST00549,Customer Appreciation Week,Email,2023-07-09,True,True,False,False,False
RESP001984,CUST00549,Flash Sale Weekend,Push Notification,2022-07-08,True,True,False,False,False
RESP001985,CUST00549,Holiday Gift Guide 2024,Social Media,2022-11-12,True,True,False,False,False
RESP001986,CUST00550,Summer Collection Launch,Email,2023-01-15,True,False,False,False,False
RESP001987,CUST00550,Win-back Campaign Q3,Email,2023-01-18,True,True,False,False,False
RESP001988,CUST00550,Win-back Campaign Q3,SMS,2022-04-18,True,True,False,False,False
RESP001989,CUST00550,Win-back Campaign Q3,Email,2021-08-26,True,False,False,False,False
RESP001990,CUST00550,Customer Appreciation Week,Email,2022-11-07,True,False,False,False,False
RESP001991,CUST00550,Win-back Campaign Q3,Email,2022-11-03,True,False,False,False,False
RESP001992,CUST00550,Product Launch - Electronics,Email,2022-05-19,True,False,False,False,False
RESP001993,CUST00551,Product Launch - Electronics,Email,2023-05-23,True,True,False,False,False
RESP001994,CUST00551,Spring Sale 2024,Email,2023-05-28,True,False,False,False,False
RESP001995,CUST00551,Flash Sale Weekend,Email,2024-11-24,False,False,False,False,False
RESP001996,CUST00551,Flash Sale Weekend,Display Ads,2023-07-07,True,False,False,False,False
RESP001997,CUST00552,Loyalty Rewards Program,Email,2024-06-02,True,True,True,False,False
RESP001998,CUST00552,Holiday Gift Guide 2024,Email,2023-05-29,True,False,False,False,False
RESP001999,CUST00553,Back to School 2024,SMS,2024-03-24,True,False,False,False,False
RESP002000,CUST00553,Black Friday 2024,Display Ads,2024-08-01,True,False,False,False,False
RESP002001,CUST00554,Win-back Campaign Q3,Email,2024-03-20,True,False,False,False,False
RESP002002,CUST00554,Flash Sale Weekend,SMS,2024-07-03,True,False,False,False,False
RESP002003,CUST00554,Back to School 2024,Email,2023-03-24,True,False,False,False,False
RESP002004,CUST00554,Loyalty Rewards Program,Email,2023-11-23,False,False,False,False,False
RESP002005,CUST00554,Holiday Gift Guide 2024,Email,2024-04-14,True,False,False,False,False
RESP002006,CUST00555,Black Friday 2024,Social Media,2021-04-05,True,False,False,False,False
RESP002007,CUST00555,Customer Appreciation Week,Display Ads,2021-07-30,True,False,False,False,False
RESP002008,CUST00555,Customer Appreciation Week,SMS,2021-09-17,True,False,False,False,False
RESP002009,CUST00555,Black Friday 2024,SMS,2022-09-22,True,False,False,False,False
RESP002010,CUST00555,New Year Promotion 2025,SMS,2022-02-10,True,False,False,False,False
RESP002011,CUST00556,Win-back Campaign Q3,Email,2023-02-18,True,False,False,False,False
RESP002012,CUST00556,New Year Promotion 2025,Push Notification,2021-08-11,True,False,False,False,False
RESP002013,CUST00556,Product Launch - Electronics,Email,2022-05-22,True,True,False,False,False
RESP002014,CUST00556,Product Launch - Electronics,Display Ads,2023-03-23,True,False,False,False,False
RESP002015,CUST00557,Holiday Gift Guide 2024,Email,2024-09-28,True,False,False,False,False
RESP002016,CUST00557,Spring Sale 2024,Email,2025-07-08,True,False,False,False,False
RESP002017,CUST00557,Win-back Campaign Q3,Email,2024-05-20,True,False,False,False,False
RESP002018,CUST00557,Win-back Campaign Q3,Display Ads,2025-03-23,True,False,False,False,False
RESP002019,CUST00558,Flash Sale Weekend,SMS,2021-02-10,True,True,False,False,False
RESP002020,CUST00558,Welcome Series,Email,2020-10-23,True,False,False,False,False
RESP002021,CUST00558,Loyalty Rewards Program,Social Media,2021-07-03,True,False,False,False,False
RESP002022,CUST00558,Customer Appreciation Week,Display Ads,2020-10-17,True,False,False,False,False
RESP002023,CUST00558,Spring Sale 2024,Email,2020-08-03,True,False,False,False,False
RESP002024,CUST00558,Flash Sale Weekend,SMS,2020-08-10,True,False,False,False,False
RESP002025,CUST00559,Spring Sale 2024,Push Notification,2024-10-25,True,False,False,False,False
RESP002026,CUST00559,Holiday Gift Guide 2024,Push Notification,2025-01-01,True,False,False,False,False
RESP002027,CUST00559,Back to School 2024,Push Notification,2025-09-03,True,True,False,False,False
RESP002028,CUST00559,Black Friday 2024,Display Ads,2025-06-14,True,True,False,False,False
RESP002029,CUST00559,Back to School 2024,Email,2024-10-18,True,False,False,False,False
RESP002030,CUST00560,Spring Sale 2024,Email,2023-02-20,True,False,False,False,False
RESP002031,CUST00560,Black Friday 2024,Push Notification,2023-03-15,False,False,False,False,False
