session_id,customer_id,current_product_id,current_category,current_price,prev_product_1,prev_product_2,prev_product_3,products_in_cart,device_type,traffic_source,time_on_page_sec,scroll_depth,clicked_product_image,session_length_mins,products_viewed_count,recommendation_clicked
SESS002308,CUST01738,PROD0055,Clothing,7.4,PROD0132,PROD0059,PROD0105,1,Mobile,Organic,288,0.31,0,8,6,0
SESS002309,CUST00463,PROD0195,Home,73.21,NONE,NONE,NONE,1,Mobile,Organic,126,0.5,0,2,1,0
SESS002310,CUST01288,PROD0032,Home,128.46,PROD0120,PROD0029,PROD0134,0,Mobile,Organic,44,0.8,1,13,4,0
SESS002311,CUST00557,PROD0127,Books,37.0,PROD0196,PROD0093,PROD0181,0,Desktop,Organic,177,0.46,0,21,5,0
SESS002312,CUST01181,PROD0143,Electronics,232.98,PROD0185,PROD0011,PROD0022,0,Mobile,Organic,268,0.76,1,41,5,0
SESS002313,CUST01344,PROD0127,Books,37.0,PROD0030,PROD0099,PROD0073,0,Mobile,Social,294,0.24,0,32,4,1
SESS002314,CUST01872,PROD0154,Sports,24.48,NONE,NONE,NONE,0,Desktop,Direct,12,0.61,0,18,1,0
SESS002315,CUST01278,PROD0176,Books,37.06,PROD0114,PROD0058,NONE,3,Mobile,Organic,15,0.49,0,30,3,0
SESS002316,CUST02269,PROD0105,Sports,19.18,PROD0075,NONE,NONE,1,Mobile,Organic,186,0.34,1,7,2,0
SESS002317,CUST01753,PROD0049,Electronics,32.13,PROD0018,PROD0122,PROD0174,0,Desktop,Social,129,0.95,0,36,5,1
SESS002318,CUST01506,PROD0046,Home,24.16,PROD0004,PROD0173,PROD0126,0,Mobile,Social,176,0.65,0,15,5,0
SESS002319,CUST02753,PROD0027,Home,79.9,PROD0102,PROD0113,PROD0134,0,Desktop,Direct,67,0.15,0,32,4,0
SESS002320,CUST02698,PROD0174,Home,31.75,PROD0022,PROD0031,PROD0037,0,Desktop,Organic,87,0.27,1,10,4,1
SESS002321,CUST01618,PROD0103,Sports,39.92,PROD0178,PROD0152,PROD0027,1,Desktop,Paid,142,0.22,1,12,7,0
SESS002322,CUST00692,PROD0017,Clothing,37.74,PROD0094,PROD0051,NONE,1,Desktop,Organic,55,0.77,0,12,3,1
SESS002323,CUST01388,PROD0052,Home,78.72,NONE,NONE,NONE,0,Mobile,Organic,102,0.75,0,5,1,0
SESS002324,CUST02437,PROD0104,Home,77.51,PROD0032,NONE,NONE,0,Mobile,Email,24,0.27,0,1,2,1
SESS002325,CUST00954,PROD0109,Electronics,15.81,PROD0186,PROD0128,PROD0072,0,Mobile,Organic,50,0.56,0,24,5,0
SESS002326,CUST02923,PROD0197,Home,79.38,PROD0149,PROD0152,PROD0070,1,Desktop,Direct,279,0.25,0,15,6,1
SESS002327,CUST02638,PROD0103,Sports,39.92,PROD0092,NONE,NONE,0,Mobile,Email,143,0.28,0,37,2,0
SESS002328,CUST01949,PROD0171,Clothing,20.38,NONE,NONE,NONE,2,Desktop,Email,296,0.25,0,31,1,1
SESS002329,CUST02471,PROD0104,Home,77.51,NONE,NONE,NONE,0,Desktop,Email,16,0.48,0,24,1,1
SESS002330,CUST01985,PROD0131,Books,50.8,PROD0072,PROD0038,NONE,0,Mobile,Direct,124,0.27,1,11,3,0
SESS002331,CUST01863,PROD0028,Clothing,154.92,PROD0032,PROD0065,NONE,0,Desktop,Social,121,0.42,0,39,3,1
SESS002332,CUST02005,PROD0128,Clothing,64.46,PROD0060,PROD0161,PROD0035,2,Tablet,Direct,38,0.54,1,2,6,0
SESS002333,CUST00122,PROD0026,Home,89.06,PROD0189,NONE,NONE,0,Mobile,Direct,82,0.49,0,40,2,0
SESS002334,CUST00217,PROD0018,Sports,57.59,PROD0128,PROD0174,NONE,2,Desktop,Paid,52,0.84,0,23,3,1
SESS002335,CUST00110,PROD0046,Home,24.16,NONE,NONE,NONE,0,Desktop,Paid,21,0.21,0,38,1,0
SESS002336,CUST01568,PROD0155,Sports,150.94,PROD0174,PROD0084,PROD0040,0,Desktop,Social,141,0.1,0,37,6,1
SESS002337,CUST01241,PROD0160,Home,55.15,NONE,NONE,NONE,1,Mobile,Organic,149,0.54,1,33,1,1
SESS002338,CUST02553,PROD0025,Electronics,31.77,PROD0195,PROD0020,NONE,3,Mobile,Direct,251,0.16,0,40,3,1
SESS002339,CUST02708,PROD0193,Clothing,134.04,PROD0134,PROD0197,NONE,1,Desktop,Organic,86,0.72,0,12,3,1
SESS002340,CUST02017,PROD0120,Home,83.07,NONE,NONE,NONE,0,Desktop,Email,27,0.85,0,18,1,0
SESS002341,CUST00828,PROD0076,Home,40.18,PROD0170,PROD0128,PROD0126,3,Mobile,Paid,128,0.2,0,36,7,0
SESS002342,CUST02068,PROD0067,Sports,13.9,PROD0139,PROD0088,PROD0140,0,Desktop,Organic,88,0.97,0,32,5,1
SESS002343,CUST00073,PROD0196,Electronics,25.74,NONE,NONE,NONE,0,Mobile,Direct,241,0.37,0,31,1,0
SESS002344,CUST00130,PROD0111,Books,67.82,PROD0031,PROD0099,PROD0116,0,Desktop,Organic,288,0.51,1,13,7,0
SESS002345,CUST01289,PROD0097,Sports,15.67,PROD0114,PROD0118,NONE,1,Desktop,Social,200,0.42,0,25,3,1
SESS002346,CUST00148,PROD0009,Home,61.19,PROD0046,PROD0143,PROD0169,0,Desktop,Paid,167,0.39,0,17,4,1
SESS002347,CUST01242,PROD0181,Clothing,3.38,PROD0043,NONE,NONE,0,Desktop,Organic,163,0.46,0,10,2,0
SESS002348,CUST02014,PROD0111,Books,67.82,PROD0035,NONE,NONE,0,Mobile,Direct,157,0.74,0,32,2,1
SESS002349,CUST01280,PROD0184,Books,62.36,PROD0100,PROD0125,NONE,0,Mobile,Organic,36,0.62,0,42,3,0
SESS002350,CUST00449,PROD0146,Clothing,57.29,PROD0173,PROD0126,PROD0169,2,Mobile,Paid,171,0.8,0,16,4,1
SESS002351,CUST02269,PROD0176,Books,37.06,PROD0139,PROD0147,PROD0121,1,Mobile,Paid,55,0.88,0,3,5,0
SESS002352,CUST01950,PROD0144,Electronics,75.46,PROD0041,PROD0130,PROD0015,0,Mobile,Paid,8,0.42,1,43,6,0
SESS002353,CUST01604,PROD0068,Sports,60.05,PROD0127,PROD0152,PROD0097,2,Mobile,Email,227,0.32,1,24,5,1
SESS002354,CUST02527,PROD0174,Home,31.75,PROD0091,PROD0197,PROD0073,0,Desktop,Organic,67,0.53,1,6,5,0
SESS002355,CUST01313,PROD0016,Clothing,74.55,PROD0008,PROD0152,PROD0012,0,Mobile,Social,267,0.84,0,2,5,0
SESS002356,CUST00526,PROD0094,Clothing,67.07,PROD0090,PROD0190,NONE,0,Tablet,Organic,127,0.24,1,19,3,0
SESS002357,CUST02392,PROD0007,Electronics,7.76,PROD0196,PROD0161,PROD0088,1,Desktop,Social,242,0.95,0,28,4,0
SESS002358,CUST01559,PROD0025,Electronics,31.77,PROD0110,PROD0089,PROD0092,0,Desktop,Organic,130,0.82,0,27,7,0
SESS002359,CUST01688,PROD0090,Home,23.01,PROD0015,NONE,NONE,0,Tablet,Social,55,0.75,0,11,2,0
SESS002360,CUST02709,PROD0063,Home,30.68,PROD0064,PROD0061,PROD0166,0,Desktop,Social,157,0.66,0,15,7,1
SESS002361,CUST01279,PROD0152,Home,46.03,PROD0022,NONE,NONE,2,Mobile,Social,260,0.95,1,38,2,0
SESS002362,CUST02819,PROD0017,Clothing,37.74,PROD0079,PROD0030,PROD0087,3,Mobile,Social,227,0.34,1,15,6,1
SESS002363,CUST00696,PROD0006,Books,37.62,PROD0138,PROD0084,PROD0010,1,Desktop,Organic,48,0.77,0,18,5,0
SESS002364,CUST01888,PROD0169,Books,49.49,PROD0109,PROD0146,NONE,0,Desktop,Organic,203,0.16,0,1,3,0
SESS002365,CUST02109,PROD0108,Electronics,28.94,PROD0069,PROD0006,PROD0179,0,Mobile,Social,279,0.33,0,19,6,1
SESS002366,CUST01924,PROD0151,Sports,30.73,PROD0006,NONE,NONE,2,Mobile,Paid,248,0.66,0,11,2,1
SESS002367,CUST01297,PROD0097,Sports,15.67,NONE,NONE,NONE,0,Desktop,Paid,169,0.96,0,4,1,0
SESS002368,CUST02337,PROD0100,Clothing,61.11,PROD0083,PROD0147,PROD0026,0,Mobile,Social,62,0.83,0,26,6,1
SESS002369,CUST02001,PROD0026,Home,89.06,PROD0177,PROD0173,PROD0053,0,Mobile,Paid,200,0.44,1,35,4,1
SESS002370,CUST01377,PROD0128,Clothing,64.46,PROD0129,PROD0196,NONE,1,Desktop,Organic,269,0.65,0,7,3,0
SESS002371,CUST02734,PROD0087,Books,33.53,PROD0043,PROD0158,PROD0077,0,Desktop,Direct,234,0.27,1,11,5,0
SESS002372,CUST01489,PROD0112,Books,328.93,PROD0052,PROD0128,PROD0163,0,Mobile,Organic,137,0.93,0,26,7,1
SESS002373,CUST00309,PROD0138,Books,737.44,NONE,NONE,NONE,2,Desktop,Social,286,0.32,0,27,1,1
SESS002374,CUST00877,PROD0074,Books,20.63,PROD0068,PROD0013,PROD0077,0,Desktop,Paid,132,0.7,1,31,7,0
SESS002375,CUST02350,PROD0103,Sports,39.92,NONE,NONE,NONE,1,Mobile,Organic,277,0.18,0,24,1,0
SESS002376,CUST00926,PROD0160,Home,55.15,PROD0191,PROD0024,PROD0184,0,Desktop,Organic,262,0.27,0,27,6,0
SESS002377,CUST02369,PROD0025,Electronics,31.77,PROD0152,PROD0087,PROD0070,0,Mobile,Social,212,0.78,0,17,6,0
SESS002378,CUST00276,PROD0146,Clothing,57.29,PROD0136,PROD0122,PROD0110,1,Mobile,Organic,138,0.64,0,41,7,1
SESS002379,CUST00860,PROD0089,Clothing,90.75,PROD0020,PROD0167,PROD0078,0,Mobile,Organic,194,0.55,0,2,7,1
SESS002380,CUST02068,PROD0077,Electronics,90.69,PROD0111,PROD0170,PROD0139,1,Mobile,Social,279,0.78,1,22,6,1
SESS002381,CUST01284,PROD0052,Home,78.72,PROD0107,PROD0103,PROD0065,3,Desktop,Paid,165,0.86,0,1,5,1
SESS002382,CUST02560,PROD0132,Sports,36.43,PROD0117,PROD0172,PROD0196,1,Desktop,Organic,80,0.62,0,7,5,0
SESS002383,CUST02243,PROD0047,Books,22.71,PROD0005,PROD0161,PROD0181,2,Tablet,Organic,76,0.28,1,9,5,1
SESS002384,CUST02115,PROD0048,Home,113.51,PROD0148,PROD0128,PROD0055,1,Mobile,Organic,217,0.47,0,14,5,1
SESS002385,CUST02707,PROD0191,Electronics,13.98,PROD0120,PROD0069,PROD0164,1,Mobile,Paid,98,0.47,1,19,5,1
SESS002386,CUST02183,PROD0158,Clothing,27.79,PROD0197,PROD0112,PROD0145,0,Desktop,Paid,83,0.57,0,7,7,1
SESS002387,CUST02977,PROD0161,Electronics,337.18,PROD0016,PROD0134,PROD0052,1,Mobile,Paid,264,0.16,0,4,4,1
SESS002388,CUST01493,PROD0119,Books,42.12,NONE,NONE,NONE,2,Desktop,Organic,22,0.8,0,19,1,0
SESS002389,CUST00606,PROD0062,Clothing,108.42,PROD0039,PROD0192,PROD0176,1,Desktop,Social,285,0.84,1,26,6,1
SESS002390,CUST01230,PROD0112,Books,328.93,PROD0106,PROD0082,PROD0017,0,Mobile,Social,275,0.16,1,30,6,0
SESS002391,CUST02597,PROD0053,Clothing,38.34,PROD0106,PROD0069,PROD0074,0,Mobile,Paid,137,0.65,0,26,4,0
SESS002392,CUST02647,PROD0042,Home,82.32,PROD0066,PROD0176,NONE,0,Mobile,Organic,250,0.16,0,29,3,1
SESS002393,CUST02463,PROD0061,Books,39.13,PROD0104,PROD0062,PROD0030,3,Mobile,Social,122,0.69,1,5,4,1
SESS002394,CUST00615,PROD0050,Sports,48.56,NONE,NONE,NONE,2,Desktop,Organic,157,0.32,0,42,1,0
SESS002395,CUST00114,PROD0063,Home,30.68,PROD0080,PROD0119,PROD0125,1,Desktop,Organic,86,0.74,1,11,6,0
SESS002396,CUST02294,PROD0112,Books,328.93,PROD0109,PROD0166,PROD0010,0,Mobile,Social,6,0.46,0,33,5,0
SESS002397,CUST00828,PROD0041,Sports,35.74,NONE,NONE,NONE,3,Desktop,Social,278,0.63,0,29,1,1
SESS002398,CUST01118,PROD0035,Books,61.58,PROD0008,PROD0067,PROD0072,1,Mobile,Direct,139,0.9,0,2,6,0
SESS002399,CUST02698,PROD0141,Books,64.17,NONE,NONE,NONE,1,Mobile,Paid,51,0.7,0,13,1,0
SESS002400,CUST00721,PROD0165,Clothing,18.5,PROD0011,PROD0185,NONE,3,Mobile,Organic,63,0.58,0,33,3,0
SESS002401,CUST01991,PROD0006,Books,37.62,NONE,NONE,NONE,0,Desktop,Paid,87,0.27,0,25,1,1
SESS002402,CUST00227,PROD0022,Clothing,30.7,PROD0081,PROD0155,PROD0077,0,Mobile,Organic,118,0.5,1,44,7,0
SESS002403,CUST00261,PROD0105,Sports,19.18,PROD0094,PROD0172,PROD0169,1,Mobile,Direct,40,0.48,0,2,6,1
SESS002404,CUST00370,PROD0102,Sports,23.05,PROD0186,PROD0036,PROD0061,0,Mobile,Email,195,0.43,0,32,5,0
SESS002405,CUST00459,PROD0147,Home,37.46,PROD0189,PROD0129,PROD0031,0,Desktop,Social,252,0.81,1,4,7,0
SESS002406,CUST02138,PROD0171,Clothing,20.38,PROD0149,PROD0199,PROD0135,0,Desktop,Organic,42,0.1,1,8,5,1
SESS002407,CUST01032,PROD0128,Clothing,64.46,PROD0024,PROD0061,PROD0154,1,Mobile,Social,41,0.16,1,25,4,0
SESS002408,CUST00501,PROD0198,Home,55.26,PROD0081,PROD0085,PROD0150,0,Mobile,Direct,99,0.67,1,26,6,0
SESS002409,CUST01598,PROD0192,Clothing,52.23,PROD0191,PROD0061,PROD0109,0,Mobile,Paid,11,0.84,0,5,6,0
SESS002410,CUST00893,PROD0037,Books,35.6,PROD0028,PROD0045,NONE,1,Desktop,Organic,39,0.12,0,43,3,0
SESS002411,CUST00877,PROD0071,Electronics,31.69,PROD0113,PROD0105,PROD0066,2,Desktop,Organic,173,0.19,1,27,4,0
SESS002412,CUST02415,PROD0015,Home,45.44,PROD0126,PROD0137,PROD0096,0,Desktop,Social,93,0.24,1,2,4,0
SESS002413,CUST02866,PROD0029,Electronics,16.34,PROD0082,PROD0140,PROD0109,3,Desktop,Organic,290,0.66,0,31,5,0
SESS002414,CUST01946,PROD0175,Books,65.04,PROD0064,PROD0072,PROD0038,0,Mobile,Direct,96,0.95,0,18,5,1
SESS002415,CUST01487,PROD0122,Clothing,76.03,NONE,NONE,NONE,3,Desktop,Social,91,0.47,0,31,1,0
SESS002416,CUST02932,PROD0095,Sports,86.2,PROD0079,PROD0006,PROD0166,1,Mobile,Organic,242,0.4,0,32,4,0
SESS002417,CUST02482,PROD0009,Home,61.19,PROD0190,PROD0170,NONE,0,Desktop,Social,217,0.78,0,32,3,0
SESS002418,CUST00224,PROD0177,Books,195.76,PROD0172,PROD0062,PROD0065,0,Tablet,Email,291,0.89,0,26,4,1
SESS002419,CUST02264,PROD0099,Books,61.55,PROD0080,PROD0164,PROD0180,0,Mobile,Email,21,0.64,1,42,4,0
SESS002420,CUST01487,PROD0176,Books,37.06,PROD0032,PROD0137,PROD0061,0,Mobile,Direct,141,0.99,0,6,6,0
SESS002421,CUST01813,PROD0100,Clothing,61.11,PROD0003,PROD0101,PROD0066,0,Tablet,Paid,266,0.71,0,36,6,1
SESS002422,CUST01233,PROD0024,Electronics,60.8,PROD0194,PROD0061,PROD0077,1,Mobile,Paid,99,0.34,1,29,7,1
SESS002423,CUST00862,PROD0042,Home,82.32,PROD0113,PROD0162,PROD0082,2,Mobile,Organic,144,0.86,0,10,7,0
SESS002424,CUST02640,PROD0105,Sports,19.18,PROD0009,PROD0071,PROD0021,0,Desktop,Paid,20,0.84,0,14,4,1
SESS002425,CUST02014,PROD0121,Electronics,256.42,PROD0189,NONE,NONE,0,Desktop,Paid,115,0.74,0,5,2,1
SESS002426,CUST01692,PROD0086,Sports,188.15,PROD0184,NONE,NONE,0,Desktop,Paid,160,0.32,1,16,2,1
SESS002427,CUST01731,PROD0026,Home,89.06,PROD0042,PROD0179,PROD0067,0,Desktop,Organic,249,0.49,0,40,6,0
SESS002428,CUST02074,PROD0017,Clothing,37.74,PROD0091,PROD0108,PROD0155,0,Mobile,Social,37,0.14,0,27,6,1
SESS002429,CUST02987,PROD0141,Books,64.17,PROD0189,PROD0084,PROD0117,0,Desktop,Paid,62,0.44,0,8,6,0
SESS002430,CUST02848,PROD0008,Sports,88.48,PROD0196,NONE,NONE,1,Mobile,Organic,40,0.29,0,8,2,1
SESS002431,CUST00214,PROD0165,Clothing,18.5,PROD0165,NONE,NONE,3,Desktop,Social,247,0.66,0,17,2,1
SESS002432,CUST00753,PROD0162,Electronics,75.56,NONE,NONE,NONE,0,Mobile,Paid,249,0.91,1,38,1,0
SESS002433,CUST01817,PROD0165,Clothing,18.5,NONE,NONE,NONE,0,Mobile,Social,154,0.2,0,37,1,1
SESS002434,CUST00558,PROD0001,Sports,22.43,PROD0103,PROD0052,NONE,0,Mobile,Direct,239,0.41,1,11,3,1
SESS002435,CUST02574,PROD0079,Home,11.6,PROD0081,PROD0148,PROD0022,0,Desktop,Paid,82,0.81,0,4,6,0
SESS002436,CUST00454,PROD0041,Sports,35.74,PROD0064,PROD0133,PROD0183,1,Mobile,Organic,58,0.22,1,29,6,0
SESS002437,CUST02660,PROD0196,Electronics,25.74,PROD0034,PROD0153,PROD0176,0,Desktop,Social,293,0.48,1,9,4,0
SESS002438,CUST01681,PROD0082,Electronics,53.25,PROD0116,PROD0123,PROD0189,0,Mobile,Organic,17,0.99,1,41,6,0
SESS002439,CUST00547,PROD0067,Sports,13.9,PROD0045,PROD0176,NONE,0,Mobile,Organic,143,1.0,0,43,3,0
SESS002440,CUST02430,PROD0084,Books,41.3,PROD0073,PROD0051,PROD0022,0,Mobile,Social,289,0.37,0,25,6,0
SESS002441,CUST01698,PROD0095,Sports,86.2,NONE,NONE,NONE,0,Mobile,Organic,182,0.74,1,11,1,1
SESS002442,CUST00746,PROD0101,Home,57.48,PROD0097,PROD0147,PROD0058,0,Mobile,Paid,254,0.81,0,40,7,0
SESS002443,CUST00085,PROD0006,Books,37.62,PROD0143,PROD0166,PROD0157,0,Desktop,Paid,6,0.32,0,42,7,1
SESS002444,CUST02567,PROD0059,Home,82.26,NONE,NONE,NONE,1,Desktop,Paid,99,0.59,1,10,1,0
SESS002445,CUST00365,PROD0119,Books,42.12,PROD0051,PROD0068,PROD0180,0,Desktop,Social,8,0.74,0,41,5,1
SESS002446,CUST00692,PROD0013,Clothing,68.91,NONE,NONE,NONE,1,Desktop,Email,282,0.5,0,31,1,0
SESS002447,CUST01643,PROD0159,Books,65.32,PROD0110,PROD0154,PROD0067,0,Mobile,Social,14,0.79,0,9,7,0
SESS002448,CUST00612,PROD0023,Sports,22.1,PROD0095,PROD0044,PROD0146,0,Desktop,Organic,265,0.52,1,19,4,0
SESS002449,CUST00481,PROD0004,Clothing,100.88,NONE,NONE,NONE,0,Mobile,Organic,212,0.93,1,14,1,1
SESS002450,CUST02944,PROD0135,Books,100.64,PROD0112,PROD0198,PROD0117,1,Mobile,Organic,266,0.55,1,38,6,0
SESS002451,CUST02760,PROD0127,Books,37.0,PROD0031,PROD0058,PROD0183,3,Mobile,Organic,162,0.65,1,13,4,1
SESS002452,CUST00833,PROD0049,Electronics,32.13,PROD0069,NONE,NONE,2,Mobile,Organic,21,0.94,1,26,2,0
SESS002453,CUST01180,PROD0192,Clothing,52.23,PROD0127,PROD0098,NONE,1,Tablet,Direct,31,0.36,0,5,3,1
SESS002454,CUST00534,PROD0111,Books,67.82,PROD0053,PROD0154,NONE,0,Desktop,Direct,289,0.19,0,13,3,0
SESS002455,CUST00883,PROD0073,Electronics,62.79,PROD0187,PROD0174,NONE,0,Mobile,Organic,116,0.68,0,32,3,1
SESS002456,CUST00776,PROD0108,Electronics,28.94,PROD0047,PROD0105,PROD0038,0,Desktop,Direct,181,0.78,1,14,5,1
SESS002457,CUST00118,PROD0075,Electronics,54.39,PROD0068,PROD0061,NONE,0,Mobile,Organic,155,0.63,0,25,3,0
SESS002458,CUST02531,PROD0116,Clothing,101.46,NONE,NONE,NONE,0,Mobile,Direct,207,0.86,0,14,1,1
SESS002459,CUST01018,PROD0095,Sports,86.2,NONE,NONE,NONE,0,Mobile,Paid,272,0.59,0,7,1,0
SESS002460,CUST02388,PROD0176,Books,37.06,PROD0166,NONE,NONE,0,Mobile,Organic,204,0.76,1,1,2,0
SESS002461,CUST01877,PROD0022,Clothing,30.7,PROD0003,PROD0121,PROD0035,1,Desktop,Direct,157,0.66,1,4,5,1
SESS002462,CUST01325,PROD0178,Home,88.31,PROD0102,PROD0176,PROD0055,0,Mobile,Direct,231,0.13,0,13,7,0
SESS002463,CUST02922,PROD0099,Books,61.55,PROD0182,PROD0109,PROD0189,0,Mobile,Paid,155,0.1,0,29,6,0
SESS002464,CUST02447,PROD0066,Clothing,42.2,PROD0019,PROD0025,NONE,1,Mobile,Social,218,0.31,1,5,3,0
SESS002465,CUST02282,PROD0016,Clothing,74.55,PROD0014,PROD0086,NONE,0,Tablet,Paid,216,0.75,0,4,3,0
SESS002466,CUST00962,PROD0121,Electronics,256.42,PROD0091,PROD0156,PROD0172,1,Mobile,Organic,113,0.79,1,22,6,0
SESS002467,CUST02451,PROD0182,Clothing,44.05,PROD0192,PROD0012,PROD0002,0,Tablet,Organic,81,0.91,0,29,7,1
SESS002468,CUST01039,PROD0130,Clothing,13.83,PROD0159,PROD0098,PROD0078,0,Desktop,Paid,261,0.14,0,36,7,1
SESS002469,CUST01617,PROD0172,Electronics,63.54,PROD0095,PROD0034,PROD0144,0,Desktop,Paid,58,0.99,1,10,7,0
SESS002470,CUST00169,PROD0149,Books,137.48,PROD0046,PROD0067,PROD0044,0,Mobile,Social,94,0.86,1,26,6,1
SESS002471,CUST02064,PROD0127,Books,37.0,PROD0087,PROD0120,PROD0034,2,Mobile,Social,147,0.47,0,41,4,0
SESS002472,CUST00368,PROD0082,Electronics,53.25,PROD0182,PROD0136,PROD0111,1,Desktop,Organic,218,0.91,0,43,4,1
SESS002473,CUST00581,PROD0067,Sports,13.9,PROD0030,PROD0081,PROD0012,2,Desktop,Organic,285,0.92,1,36,6,1
SESS002474,CUST00524,PROD0128,Clothing,64.46,PROD0072,NONE,NONE,1,Mobile,Organic,28,0.26,1,15,2,0
SESS002475,CUST01477,PROD0111,Books,67.82,NONE,NONE,NONE,0,Mobile,Direct,34,0.44,0,6,1,0
SESS002476,CUST01159,PROD0068,Sports,60.05,PROD0157,NONE,NONE,0,Desktop,Organic,104,0.88,0,35,2,0
SESS002477,CUST01081,PROD0133,Electronics,243.8,PROD0081,PROD0112,NONE,0,Mobile,Email,183,0.73,0,9,3,1
SESS002478,CUST00676,PROD0081,Books,506.31,NONE,NONE,NONE,1,Mobile,Organic,80,0.89,0,34,1,0
SESS002479,CUST02013,PROD0196,Electronics,25.74,NONE,NONE,NONE,0,Tablet,Email,148,0.79,1,12,1,0
SESS002480,CUST00620,PROD0143,Electronics,232.98,PROD0169,PROD0163,PROD0113,0,Mobile,Social,61,0.49,1,42,7,0
SESS002481,CUST00218,PROD0049,Electronics,32.13,NONE,NONE,NONE,1,Desktop,Email,200,0.18,1,32,1,0
SESS002482,CUST00609,PROD0014,Sports,32.84,PROD0059,PROD0047,PROD0010,0,Desktop,Paid,217,0.21,1,15,5,0
SESS002483,CUST01927,PROD0067,Sports,13.9,NONE,NONE,NONE,0,Mobile,Organic,18,0.79,0,12,1,0
SESS002484,CUST00670,PROD0181,Clothing,3.38,PROD0120,PROD0112,PROD0030,0,Mobile,Direct,272,0.11,0,9,7,1
SESS002485,CUST02028,PROD0011,Books,43.18,PROD0114,PROD0092,PROD0182,0,Mobile,Organic,95,0.9,0,44,4,0
SESS002486,CUST02298,PROD0125,Home,78.03,PROD0118,NONE,NONE,2,Mobile,Organic,290,0.44,1,41,2,1
SESS002487,CUST02020,PROD0029,Electronics,16.34,PROD0185,PROD0038,PROD0032,1,Mobile,Paid,36,0.72,1,42,7,0
SESS002488,CUST01432,PROD0024,Electronics,60.8,PROD0053,PROD0073,PROD0047,0,Mobile,Email,264,0.11,0,32,6,0
SESS002489,CUST00690,PROD0192,Clothing,52.23,PROD0131,PROD0070,PROD0145,2,Mobile,Organic,221,0.12,0,22,5,1
SESS002490,CUST02717,PROD0150,Electronics,37.27,PROD0055,PROD0150,NONE,0,Mobile,Organic,123,0.84,1,5,3,0
SESS002491,CUST00017,PROD0135,Books,100.64,PROD0197,PROD0147,PROD0047,0,Mobile,Email,143,0.98,1,38,5,0
SESS002492,CUST01706,PROD0020,Sports,62.62,PROD0064,NONE,NONE,1,Desktop,Paid,293,0.19,0,12,2,1
SESS002493,CUST02041,PROD0174,Home,31.75,PROD0025,PROD0085,PROD0007,3,Tablet,Paid,139,0.53,0,1,6,0
SESS002494,CUST01165,PROD0175,Books,65.04,PROD0175,PROD0032,PROD0101,2,Tablet,Social,114,0.48,0,4,5,0
SESS002495,CUST01531,PROD0152,Home,46.03,PROD0028,PROD0083,PROD0040,0,Desktop,Social,187,0.23,1,5,5,0
SESS002496,CUST00119,PROD0021,Books,16.73,PROD0118,PROD0182,PROD0169,1,Mobile,Direct,274,0.68,0,40,6,0
SESS002497,CUST01966,PROD0117,Books,19.38,NONE,NONE,NONE,0,Mobile,Organic,36,0.51,0,42,1,0
SESS002498,CUST02574,PROD0069,Home,33.75,PROD0153,PROD0169,PROD0002,0,Mobile,Direct,23,0.95,0,5,5,1
SESS002499,CUST01350,PROD0012,Clothing,53.31,NONE,NONE,NONE,1,Mobile,Social,18,0.24,0,24,1,0
SESS002500,CUST02688,PROD0160,Home,55.15,PROD0116,PROD0084,PROD0188,1,Mobile,Social,53,0.13,1,6,4,0
SESS002501,CUST02332,PROD0034,Clothing,27.8,PROD0055,PROD0013,NONE,0,Mobile,Paid,137,0.38,1,7,3,1
SESS002502,CUST02637,PROD0073,Electronics,62.79,PROD0083,NONE,NONE,0,Mobile,Organic,9,0.99,0,28,2,0
SESS002503,CUST00228,PROD0191,Electronics,13.98,PROD0019,PROD0141,NONE,2,Desktop,Organic,252,0.45,1,40,3,0
SESS002504,CUST02467,PROD0098,Home,270.5,PROD0024,PROD0103,PROD0066,0,Mobile,Paid,64,0.62,0,38,7,0
SESS002505,CUST00730,PROD0062,Clothing,108.42,PROD0198,NONE,NONE,3,Mobile,Organic,157,0.62,0,17,2,1
SESS002506,CUST01634,PROD0023,Sports,22.1,PROD0006,NONE,NONE,0,Mobile,Social,44,0.23,1,21,2,0
SESS002507,CUST00853,PROD0042,Home,82.32,NONE,NONE,NONE,0,Desktop,Organic,202,0.92,1,17,1,1
SESS002508,CUST01592,PROD0200,Electronics,19.27,PROD0104,PROD0073,PROD0166,3,Desktop,Organic,244,0.62,0,35,5,0
SESS002509,CUST02680,PROD0040,Electronics,72.87,PROD0031,PROD0077,NONE,1,Mobile,Organic,59,0.8,0,11,3,0
SESS002510,CUST02011,PROD0111,Books,67.82,PROD0189,NONE,NONE,0,Desktop,Social,46,0.97,0,14,2,0
SESS002511,CUST01271,PROD0176,Books,37.06,PROD0155,PROD0034,PROD0092,1,Desktop,Organic,297,1.0,0,5,7,1
SESS002512,CUST02726,PROD0025,Electronics,31.77,PROD0095,PROD0132,PROD0052,0,Mobile,Social,291,0.74,0,22,7,1
SESS002513,CUST02006,PROD0115,Sports,77.87,PROD0100,PROD0122,PROD0069,0,Mobile,Organic,192,0.76,1,2,6,1
SESS002514,CUST02307,PROD0154,Sports,24.48,PROD0109,PROD0024,PROD0194,0,Mobile,Social,207,0.46,1,36,7,1
