customer_id,recency_days,frequency,monetary_value,avg_order_value,total_events,days_since_last_activity,page_views,product_views,cart_adds,engagement_score,num_support_tickets,avg_satisfaction_score,campaigns_received,email_open_rate,email_click_rate,campaign_conversions,customer_lifetime_value,churn_risk
CUST00935,296.0,5,997.02,199.4,10,277.0,5,0,1,4.5,0,,4,0.0,0.0,0,997.02,High
CUST00936,1109.0,0,0.0,0.0,10,391.0,3,0,1,3.5,0,,4,0.25,0.0,0,0.0,High
CUST00937,809.0,5,784.32,156.86,15,849.0,3,1,0,3.0,0,,2,0.0,0.0,0,784.32,High
CUST00938,761.0,0,0.0,0.0,5,111.0,2,0,1,3.0,4,3.33,2,0.0,0.0,0,0.0,High
CUST00939,1495.0,0,0.0,0.0,5,879.0,3,0,1,3.5,2,3.0,4,0.25,0.0,0,0.0,High
CUST00940,1.0,7,713.68,101.95,10,29.0,2,1,2,6.5,1,4.0,4,0.0,0.0,0,713.68,Low
CUST00941,579.0,5,278.75,55.75,10,525.0,6,0,0,3.0,0,,3,0.0,0.0,0,278.75,High
CUST00942,356.0,19,3437.0,180.89,5,462.0,1,0,1,2.5,3,4.5,6,0.167,0.0,0,3437.0,High
CUST00943,661.0,7,3032.5,433.21,10,716.0,4,1,0,3.5,2,3.5,4,0.25,0.0,0,3032.5,High
CUST00944,1360.0,1,35.54,35.54,30,767.0,5,3,6,19.0,1,,4,0.0,0.0,0,35.54,Medium
CUST00945,759.0,8,2417.26,302.16,10,707.0,3,1,2,7.0,0,,5,0.4,0.0,0,2417.26,High
CUST00946,932.0,4,226.35,56.59,15,921.0,4,3,2,10.5,0,,6,0.167,0.0,0,226.35,Medium
CUST00947,1561.0,1,14.46,14.46,15,964.0,5,3,1,9.0,4,4.0,4,0.0,0.0,0,14.46,High
CUST00948,846.0,1,34.6,34.6,20,625.0,7,0,1,5.5,0,,5,0.0,0.0,0,34.6,High
CUST00949,223.0,8,1041.61,130.2,10,156.0,3,1,1,5.0,0,,2,0.0,0.0,0,1041.61,High
CUST00950,846.0,0,0.0,0.0,10,150.0,5,0,0,2.5,1,,2,0.5,0.0,0,0.0,High
CUST00951,445.0,8,2945.89,368.24,20,423.0,9,0,1,6.5,0,,4,0.25,0.0,0,2945.89,High
CUST00952,249.0,8,3437.81,429.73,20,203.0,4,1,5,13.5,3,4.0,4,0.0,0.0,0,3437.81,Medium
CUST00953,999.0,0,0.0,0.0,5,403.0,0,1,1,3.5,0,,6,0.167,0.0,0,0.0,High
CUST00954,124.0,5,548.54,109.71,20,49.0,4,1,3,9.5,2,4.5,5,0.2,0.0,0,548.54,Medium
CUST00955,206.0,1,152.58,152.58,20,5.0,9,2,1,9.5,0,,5,0.6,0.333,0,152.58,High
CUST00956,122.0,2,83.23,41.61,10,59.0,2,2,2,8.0,0,,5,0.0,0.0,0,83.23,Medium
CUST00957,1210.0,0,0.0,0.0,10,492.0,5,0,1,4.5,1,5.0,4,0.25,0.0,0,0.0,High
CUST00958,1293.0,7,635.6,90.8,5,1464.0,2,0,0,1.0,0,,3,0.0,0.0,0,635.6,High
CUST00959,1336.0,2,210.63,105.32,10,1199.0,5,0,2,6.5,0,,2,0.0,0.0,0,210.63,High
CUST00960,1206.0,5,275.73,55.15,25,1112.0,9,2,5,17.5,1,5.0,4,0.333,0.0,0,275.73,Medium
CUST00961,88.0,7,671.66,95.95,10,145.0,4,0,0,2.0,0,,7,0.167,0.0,0,671.66,Low
CUST00962,2.0,1,223.84,223.84,5,71.0,1,2,1,5.5,0,,4,0.25,0.0,0,223.84,Low
CUST00963,618.0,3,378.01,126.0,30,635.0,9,5,3,18.0,1,4.0,6,0.4,0.0,0,378.01,Medium
CUST00964,521.0,1,127.93,127.93,15,102.0,5,1,1,6.0,1,,6,0.2,0.0,0,127.93,High
CUST00965,447.0,0,0.0,0.0,5,1.0,0,1,1,3.5,3,2.0,5,0.4,0.0,0,0.0,High
CUST00966,80.0,9,1334.96,148.33,30,31.0,10,1,4,14.5,1,4.0,4,0.0,0.0,0,1334.96,Low
CUST00967,6.0,8,1282.44,160.3,15,1.0,5,1,0,4.0,0,,3,0.333,0.0,0,1282.44,Low
CUST00968,210.0,3,237.76,79.25,25,234.0,11,1,3,13.0,0,,5,0.0,0.0,0,237.76,Medium
CUST00969,1148.0,1,53.32,53.32,5,929.0,0,0,1,2.0,1,,4,0.25,0.0,0,53.32,High
CUST00970,23.0,7,1837.14,262.45,10,68.0,5,0,2,6.5,0,,7,0.333,0.0,0,1837.14,Low
CUST00971,1386.0,11,1340.48,121.86,5,1477.0,2,0,0,1.0,0,,2,0.0,0.0,0,1340.48,High
CUST00972,616.0,6,450.93,75.16,5,610.0,3,0,0,1.5,0,,5,0.2,1.0,0,450.93,High
CUST00973,334.0,1,77.78,77.78,10,8.0,5,1,1,6.0,0,,6,0.333,0.5,1,77.78,High
CUST00974,1532.0,1,288.12,288.12,10,1225.0,5,0,1,4.5,1,,3,0.0,0.0,0,288.12,High
CUST00975,460.0,1,130.77,130.77,5,697.0,4,0,0,2.0,0,,0,0.0,0.0,0,130.77,High
CUST00976,1092.0,6,679.95,113.32,5,1199.0,1,0,1,2.5,2,3.5,6,0.4,0.5,0,679.95,High
CUST00977,118.0,12,3158.82,263.24,15,3.0,4,3,3,12.5,0,,5,0.25,0.0,0,3158.82,Medium
CUST00978,601.0,1,98.38,98.38,30,543.0,6,1,6,16.5,0,,3,0.0,0.0,0,98.38,Medium
CUST00979,1199.0,5,613.41,122.68,30,1069.0,9,6,1,15.5,0,,2,0.0,0.0,0,613.41,Medium
CUST00980,776.0,0,0.0,0.0,5,48.0,0,1,0,1.5,1,3.0,4,0.0,0.0,0,0.0,High
CUST00981,24.0,12,1903.3,158.61,5,119.0,0,1,0,1.5,0,,4,0.25,0.0,0,1903.3,Low
CUST00982,51.0,15,2267.61,151.17,5,97.0,0,1,2,5.5,0,,5,0.4,0.0,0,2267.61,Low
CUST00983,1119.0,8,1703.14,212.89,25,1137.0,10,4,1,13.0,3,4.0,6,0.333,0.0,0,1703.14,Medium
CUST00984,521.0,1,52.37,52.37,5,388.0,2,0,0,1.0,1,1.0,3,0.333,0.0,0,52.37,High
CUST00985,1055.0,0,0.0,0.0,25,336.0,14,1,3,14.5,4,2.75,3,0.333,1.0,1,0.0,Medium
CUST00986,50.0,14,992.02,70.86,10,116.0,6,0,1,5.0,0,,6,0.5,0.0,0,992.02,Low
CUST00987,1013.0,2,485.2,242.6,25,909.0,8,0,3,10.0,0,,5,0.0,0.0,0,485.2,Medium
CUST00988,584.0,10,3535.45,353.54,10,492.0,4,1,0,3.5,0,,2,0.5,0.0,0,3535.45,High
CUST00989,159.0,4,1425.85,356.46,10,37.0,4,1,2,7.5,0,,3,0.333,0.0,0,1425.85,Medium
CUST00990,206.0,4,977.86,244.46,5,11.0,2,0,0,1.0,2,3.0,3,0.333,0.0,0,977.86,High
CUST00991,2.0,4,675.04,168.76,15,7.0,3,2,2,8.5,0,,3,0.333,1.0,0,675.04,Low
CUST00992,1313.0,11,3767.46,342.5,5,1315.0,1,0,0,0.5,0,,3,0.667,0.0,0,3767.46,High
CUST00993,560.0,11,2363.64,214.88,10,470.0,1,0,1,2.5,0,,2,0.5,0.0,0,2363.64,High
CUST00994,26.0,3,112.15,37.38,15,21.0,5,1,3,10.0,2,3.5,7,0.167,0.0,0,112.15,Low
CUST00995,1320.0,6,1741.08,290.18,20,1327.0,7,1,5,15.0,0,,2,0.0,0.0,0,1741.08,Medium
CUST00996,437.0,8,710.99,88.87,30,420.0,9,4,3,16.5,0,,6,0.0,0.0,0,710.99,Medium
CUST00997,58.0,6,2136.29,356.05,25,14.0,6,4,5,19.0,3,3.67,3,0.0,0.0,0,2136.29,Low
CUST00998,933.0,0,0.0,0.0,25,236.0,9,1,8,22.0,2,4.0,3,0.0,0.0,0,0.0,Low
CUST00999,351.0,0,0.0,0.0,25,23.0,4,3,1,8.5,0,,3,0.0,0.0,0,0.0,High
CUST01000,297.0,20,3676.91,183.85,15,296.0,6,2,0,6.0,1,5.0,3,0.0,0.0,0,3676.91,High
CUST01001,1066.0,10,2067.35,206.74,25,921.0,6,2,5,16.0,0,,5,0.25,0.0,0,2067.35,Medium
CUST01002,323.0,1,115.15,115.15,5,59.0,3,0,0,1.5,1,4.0,5,0.0,0.0,0,115.15,High
CUST01003,790.0,0,0.0,0.0,10,183.0,5,1,1,6.0,2,4.0,3,0.0,0.0,0,0.0,High
CUST01004,1492.0,3,205.49,68.5,5,1348.0,1,1,1,4.0,0,,4,0.5,0.0,0,205.49,High
CUST01005,2030.0,0,0.0,0.0,5,1424.0,2,1,2,6.5,4,3.0,0,0.0,0.0,0,0.0,High
CUST01006,94.0,3,514.26,171.42,15,59.0,7,1,0,5.0,0,,2,0.0,0.0,0,514.26,Medium
CUST01007,1172.0,4,410.32,102.58,5,1232.0,0,2,1,5.0,2,3.0,3,0.333,0.0,0,410.32,High
CUST01008,909.0,1,49.62,49.62,10,605.0,3,2,0,4.5,0,,7,0.0,0.0,0,49.62,High
CUST01009,1239.0,8,785.84,98.23,15,1039.0,2,2,2,8.0,0,,6,0.0,0.0,0,785.84,High
CUST01010,1034.0,0,0.0,0.0,5,424.0,2,0,0,1.0,4,3.75,3,0.667,0.5,0,0.0,High
CUST01011,782.0,10,6571.35,657.14,25,803.0,6,4,3,15.0,0,,3,0.333,1.0,0,6571.35,Medium
CUST01012,837.0,1,41.91,41.91,5,681.0,3,0,2,5.5,0,,0,0.0,0.0,0,41.91,High
CUST01013,1278.0,1,257.66,257.66,10,983.0,2,0,0,1.0,2,3.0,3,0.333,1.0,0,257.66,High
CUST01014,83.0,2,142.45,71.22,20,63.0,9,1,1,8.0,0,,6,0.167,1.0,0,142.45,Low
CUST01015,1331.0,7,1343.62,191.95,5,1352.0,1,1,1,4.0,0,,0,0.0,0.0,0,1343.62,High
CUST01016,54.0,5,518.71,103.74,5,161.0,1,0,0,0.5,0,,2,0.0,0.0,0,518.71,Low
CUST01017,1182.0,1,29.87,29.87,5,891.0,3,0,0,1.5,1,5.0,4,0.25,0.0,0,29.87,High
CUST01018,1347.0,3,206.9,68.97,10,1394.0,2,2,1,6.0,0,,3,0.667,0.0,0,206.9,High
CUST01019,21.0,8,3410.5,426.31,15,9.0,6,2,0,6.0,2,2.5,3,0.0,0.0,0,3410.5,Low
CUST01020,748.0,1,7.0,7.0,10,387.0,8,0,1,6.0,4,4.5,0,0.0,0.0,0,7.0,High
CUST01021,1673.0,2,1509.96,754.98,5,1431.0,2,0,0,1.0,0,,3,0.0,0.0,0,1509.96,High
CUST01022,1973.0,0,0.0,0.0,10,1348.0,2,1,0,2.5,0,,5,0.2,0.0,0,0.0,High
CUST01023,865.0,2,1286.73,643.36,20,545.0,8,2,0,7.0,0,,6,0.6,0.333,0,1286.73,High
CUST01024,1269.0,5,340.25,68.05,5,1315.0,2,1,0,2.5,0,,4,0.333,1.0,0,340.25,High
CUST01025,675.0,10,3051.09,305.11,20,701.0,9,1,3,12.0,3,4.0,6,0.0,0.0,0,3051.09,Medium
CUST01026,1496.0,0,0.0,0.0,10,827.0,3,1,1,5.0,2,5.0,2,0.5,1.0,0,0.0,High
CUST01027,59.0,7,748.28,106.9,10,0.0,4,1,1,5.5,0,,7,0.143,0.0,0,748.28,Low
CUST01028,645.0,15,1766.56,117.77,30,617.0,6,3,4,15.5,0,,3,0.667,0.0,0,1766.56,Medium
CUST01029,1611.0,4,373.98,93.5,10,1401.0,5,1,0,4.0,0,,3,0.0,0.0,0,373.98,High
CUST01030,1467.0,8,1760.0,220.0,20,1370.0,8,2,2,11.0,1,4.0,2,0.5,0.0,0,1760.0,Medium
CUST01031,1163.0,1,23.58,23.58,20,1062.0,4,0,1,4.0,0,,4,0.333,0.0,0,23.58,High
CUST01032,987.0,7,1177.65,168.24,15,942.0,4,0,3,8.0,0,,5,0.2,0.0,0,1177.65,High
CUST01033,602.0,9,1198.3,133.14,20,585.0,2,2,3,10.0,1,,4,0.0,0.0,0,1198.3,Medium
CUST01034,246.0,8,1706.78,213.35,25,136.0,9,3,3,15.0,1,,2,0.0,0.0,0,1706.78,Medium
CUST01035,1408.0,2,160.8,80.4,5,1475.0,3,0,1,3.5,0,,0,0.0,0.0,0,160.8,High
CUST01036,1165.0,1,30.88,30.88,15,921.0,4,3,1,8.5,0,,5,0.4,0.0,0,30.88,High
CUST01037,1043.0,12,1704.14,142.01,10,1147.0,1,0,4,8.5,1,4.0,4,0.0,0.0,0,1704.14,High
CUST01038,98.0,8,853.32,106.66,20,6.0,6,3,3,13.5,0,,4,0.0,0.0,0,853.32,Medium
CUST01039,1367.0,0,0.0,0.0,25,658.0,9,3,1,11.0,5,2.8,4,0.25,0.0,0,0.0,Medium
CUST01040,176.0,8,879.52,109.94,15,122.0,5,1,2,8.0,1,3.0,3,0.667,0.0,0,879.52,Medium
CUST01041,322.0,8,1845.71,230.71,20,295.0,7,0,1,5.5,0,,4,0.5,0.5,0,1845.71,High
CUST01042,41.0,9,1230.8,136.76,20,2.0,10,3,1,11.5,0,,3,1.0,0.5,0,1230.8,Low
CUST01043,50.0,5,590.83,118.17,15,102.0,5,0,0,2.5,1,,3,0.333,1.0,0,590.83,Low
CUST01044,1550.0,0,0.0,0.0,10,900.0,2,0,0,1.0,0,,3,0.0,0.0,0,0.0,High
CUST01045,787.0,3,238.51,79.5,20,725.0,9,2,3,13.5,0,,3,0.333,0.0,0,238.51,Medium
CUST01046,360.0,1,38.74,38.74,15,317.0,4,2,2,9.0,1,,4,0.0,0.0,0,38.74,High
CUST01047,615.0,0,0.0,0.0,5,127.0,2,1,0,2.5,0,,3,0.333,0.0,0,0.0,High
CUST01048,312.0,2,119.96,59.98,30,2.0,6,1,2,8.5,1,3.0,7,0.286,0.0,0,119.96,High
CUST01049,16.0,7,1785.29,255.04,10,91.0,3,0,3,7.5,1,2.0,2,0.0,0.0,0,1785.29,Low
CUST01050,1339.0,14,1266.48,90.46,5,1613.0,1,0,0,0.5,0,,3,0.333,0.0,0,1266.48,High
CUST01051,1027.0,8,1831.01,228.88,5,1158.0,2,0,0,1.0,2,4.5,5,0.6,0.333,0,1831.01,High
CUST01052,482.0,1,12.41,12.41,10,350.0,2,0,3,7.0,1,,5,0.6,0.333,1,12.41,High
CUST01053,1643.0,0,0.0,0.0,15,941.0,3,0,1,3.5,0,,2,0.0,0.0,0,0.0,High
CUST01054,755.0,8,1521.65,190.21,10,572.0,5,1,1,6.0,0,,7,0.429,0.0,0,1521.65,High
CUST01055,883.0,8,789.71,98.71,10,1065.0,3,0,4,9.5,1,,3,0.0,0.0,0,789.71,High
CUST01056,1191.0,9,2448.45,272.05,10,1232.0,4,1,1,5.5,0,,3,0.0,0.0,0,2448.45,High
CUST01057,1238.0,4,763.54,190.88,20,1165.0,9,2,3,13.5,1,4.0,3,0.333,0.0,0,763.54,Medium
CUST01058,1468.0,3,166.1,55.37,15,1164.0,3,2,3,10.5,1,5.0,6,0.333,0.5,0,166.1,Medium
CUST01059,223.0,9,1099.26,122.14,15,219.0,3,2,0,4.5,1,4.0,7,0.143,0.0,0,1099.26,High
CUST01060,697.0,7,4816.94,688.13,5,625.0,0,1,1,3.5,0,,5,0.0,0.0,0,4816.94,High
CUST01061,1889.0,0,0.0,0.0,15,1173.0,6,1,1,6.5,0,,3,0.333,0.0,0,0.0,High
CUST01062,1233.0,6,598.51,99.75,5,1256.0,1,0,0,0.5,3,4.0,6,0.167,0.0,0,598.51,High
CUST01063,716.0,8,1277.56,159.7,10,692.0,4,1,1,5.5,4,4.0,2,0.0,0.0,0,1277.56,High
CUST01064,34.0,9,1038.98,115.44,10,28.0,3,1,2,7.0,0,,6,0.167,0.0,0,1038.98,Low
CUST01065,125.0,10,3596.23,359.62,15,112.0,4,2,1,7.0,0,,3,0.333,0.0,0,3596.23,Medium
CUST01066,290.0,2,197.28,98.64,20,163.0,9,0,0,4.5,3,5.0,3,0.0,0.0,0,197.28,High
CUST01067,943.0,10,2614.29,261.43,15,932.0,5,0,1,4.5,0,,4,0.0,0.0,0,2614.29,High
CUST01068,25.0,10,902.09,90.21,30,30.0,10,2,0,8.0,0,,4,0.25,0.0,0,902.09,Low
CUST01069,193.0,15,7896.05,526.4,5,187.0,3,0,1,3.5,0,,4,0.0,0.0,0,7896.05,High
CUST01070,1319.0,8,2311.43,288.93,5,1235.0,0,2,0,3.0,0,,3,0.0,0.0,0,2311.43,High
CUST01071,650.0,0,0.0,0.0,5,71.0,2,0,0,1.0,0,,4,0.333,0.0,0,0.0,High
CUST01072,2.0,15,1940.65,129.38,5,220.0,2,0,0,1.0,0,,3,0.333,0.0,0,1940.65,Low
CUST01073,489.0,0,0.0,0.0,20,13.0,5,2,0,5.5,0,,2,0.5,0.0,0,0.0,High
CUST01074,645.0,6,740.83,123.47,15,549.0,9,0,2,8.5,0,,5,0.4,0.0,0,740.83,High
CUST01075,318.0,3,1071.32,357.11,15,150.0,4,1,2,7.5,3,4.33,3,0.333,0.0,0,1071.32,High
CUST01076,1811.0,0,0.0,0.0,25,1103.0,10,1,1,8.5,0,,5,0.0,0.0,0,0.0,High
CUST01077,720.0,9,681.55,75.73,25,579.0,9,0,2,8.5,0,,2,0.0,0.0,0,681.55,High
CUST01078,46.0,12,1300.67,108.39,15,49.0,6,1,2,8.5,1,4.0,4,0.333,0.0,0,1300.67,Low
CUST01079,1405.0,1,85.63,85.63,30,1387.0,9,0,4,12.5,0,,7,0.429,0.333,0,85.63,Medium
CUST01080,2056.0,0,0.0,0.0,15,1330.0,5,2,0,5.5,0,,4,0.25,0.0,0,0.0,High
CUST01081,1049.0,4,2590.71,647.68,20,1032.0,7,1,2,9.0,0,,4,0.0,0.0,0,2590.71,High
CUST01082,76.0,7,785.14,112.16,20,72.0,7,3,5,18.0,1,,4,0.0,0.0,0,785.14,Low
CUST01083,1035.0,0,0.0,0.0,10,660.0,4,0,2,6.0,1,4.0,4,0.0,0.0,0,0.0,High
CUST01084,672.0,1,18.59,18.59,5,825.0,2,0,0,1.0,3,4.0,3,0.333,0.0,0,18.59,High
CUST01085,904.0,6,561.75,93.62,5,942.0,2,0,1,3.0,1,2.0,0,0.0,0.0,0,561.75,High
CUST01086,61.0,5,1010.32,202.06,15,3.0,3,0,0,1.5,1,3.0,2,0.0,0.0,0,1010.32,Low
CUST01087,961.0,5,1374.91,274.98,10,846.0,2,0,1,3.0,0,,6,0.167,0.0,0,1374.91,High
CUST01088,535.0,8,2554.22,319.28,10,551.0,2,3,0,5.5,0,,4,1.0,0.0,0,2554.22,High
CUST01089,1257.0,6,1691.17,281.86,15,1281.0,8,0,1,6.0,2,3.0,5,0.2,0.0,0,1691.17,High
CUST01090,350.0,0,0.0,0.0,5,-1.0,3,0,0,1.5,0,,6,0.0,0.0,0,0.0,High
CUST01091,1303.0,7,975.62,139.37,25,1281.0,8,0,5,14.0,0,,3,0.333,0.0,0,975.62,Medium
CUST01092,416.0,8,1719.2,214.9,20,407.0,4,4,2,12.0,0,,4,0.0,0.0,0,1719.2,Medium
CUST01093,1340.0,6,1696.71,282.79,25,1280.0,8,0,4,12.0,0,,3,0.333,0.0,0,1696.71,Medium
CUST01094,119.0,6,2355.83,392.64,25,24.0,8,5,2,15.5,1,2.0,5,0.4,0.0,0,2355.83,Medium
CUST01095,754.0,5,1176.52,235.3,20,466.0,4,3,0,6.5,0,,4,0.333,0.0,0,1176.52,High
CUST01096,22.0,19,6169.61,324.72,20,14.0,9,0,1,6.5,0,,7,0.0,0.0,0,6169.61,Low
CUST01097,20.0,4,1179.94,294.98,20,28.0,12,1,2,11.5,2,4.5,5,0.25,0.0,0,1179.94,Low
CUST01098,1368.0,5,979.87,195.97,30,1363.0,11,3,3,16.0,0,,4,0.0,0.0,0,979.87,Medium
CUST01099,669.0,0,0.0,0.0,15,-1.0,4,0,4,10.0,0,,5,0.2,1.0,0,0.0,Medium
CUST01100,1229.0,6,1941.38,323.56,15,1239.0,6,0,1,5.0,2,,4,0.25,0.0,0,1941.38,High
CUST01101,1837.0,0,0.0,0.0,5,1317.0,1,0,1,2.5,0,,2,0.0,0.0,0,0.0,High
CUST01102,1006.0,1,13.66,13.66,10,928.0,4,3,1,8.5,2,3.0,2,0.0,0.0,0,13.66,High
CUST01103,1242.0,5,551.46,110.29,20,1124.0,6,3,3,13.5,3,5.0,2,0.0,0.0,0,551.46,Medium
CUST01104,991.0,1,99.98,99.98,5,888.0,2,0,0,1.0,0,,5,0.4,0.0,0,99.98,High
CUST01105,463.0,2,120.9,60.45,5,284.0,3,0,0,1.5,0,,3,0.333,0.0,0,120.9,High
CUST01106,1267.0,5,1190.1,238.02,20,1250.0,4,5,2,13.5,0,,5,0.2,0.0,0,1190.1,Medium
CUST01107,1512.0,8,799.53,99.94,15,1385.0,3,2,5,14.5,0,,4,0.25,0.0,0,799.53,Medium
CUST01108,127.0,5,1023.87,204.77,10,36.0,4,0,1,4.0,0,,2,0.5,0.0,0,1023.87,Medium
CUST01109,112.0,5,327.36,65.47,10,56.0,2,2,0,4.0,0,,2,0.0,0.0,0,327.36,Medium
CUST01110,799.0,7,341.2,48.74,20,512.0,6,2,3,12.0,0,,6,0.0,0.0,0,341.2,Medium
CUST01111,1287.0,0,0.0,0.0,25,557.0,11,0,3,11.5,1,,2,0.5,0.0,0,0.0,Medium
CUST01112,546.0,0,0.0,0.0,5,128.0,3,0,0,1.5,0,,0,0.0,0.0,0,0.0,High
CUST01113,1421.0,7,1337.83,191.12,15,1351.0,3,0,3,7.5,1,4.0,3,0.0,0.0,0,1337.83,High
CUST01114,46.0,6,1228.81,204.8,10,64.0,3,0,1,3.5,2,3.0,6,0.167,0.0,0,1228.81,Low
CUST01115,1138.0,6,858.76,143.13,15,1116.0,4,2,2,9.0,0,,2,0.0,0.0,0,858.76,High
CUST01116,748.0,3,474.25,158.08,10,509.0,4,1,1,5.5,0,,3,0.0,0.0,0,474.25,High
CUST01117,1661.0,1,234.96,234.96,20,1411.0,8,2,2,11.0,3,3.67,2,0.5,0.0,0,234.96,Medium
CUST01118,1281.0,0,0.0,0.0,30,633.0,7,3,3,14.0,0,,3,0.0,0.0,0,0.0,Medium
CUST01119,16.0,9,2102.48,233.61,10,75.0,4,0,2,6.0,2,4.5,2,0.0,0.0,0,2102.48,Low
CUST01120,98.0,6,997.79,166.3,25,136.0,10,2,2,12.0,0,,3,0.333,1.0,0,997.79,Medium
CUST01121,1763.0,0,0.0,0.0,5,1155.0,2,0,0,1.0,2,3.0,2,0.5,0.0,0,0.0,High
CUST01122,203.0,5,232.19,46.44,15,304.0,5,2,2,9.5,0,,5,0.6,0.0,0,232.19,High
CUST01123,1121.0,4,685.25,171.31,25,747.0,9,3,2,13.0,0,,6,0.4,0.5,1,685.25,Medium
CUST01124,425.0,4,1081.47,270.37,10,456.0,5,1,0,4.0,0,,6,0.5,0.0,0,1081.47,High
CUST01125,542.0,3,170.23,56.74,10,287.0,2,0,2,5.0,0,,6,0.333,0.5,0,170.23,High
CUST01126,802.0,2,206.05,103.02,5,445.0,0,1,0,1.5,3,2.67,2,1.0,0.0,0,206.05,High
CUST01127,243.0,12,4426.04,368.84,20,132.0,5,3,2,11.0,4,4.5,4,0.0,0.0,0,4426.04,Medium
CUST01128,861.0,0,0.0,0.0,10,174.0,1,1,2,6.0,0,,4,0.25,0.0,0,0.0,High
CUST01129,683.0,1,141.88,141.88,30,673.0,16,0,2,12.0,0,,5,0.0,0.0,0,141.88,Medium
CUST01130,538.0,4,1096.19,274.05,25,320.0,5,3,4,15.0,1,3.0,3,0.333,0.0,0,1096.19,Medium
CUST01131,1285.0,4,604.67,151.17,20,1298.0,5,4,3,14.5,1,,4,0.25,0.0,0,604.67,Medium
CUST01132,1212.0,12,1404.92,117.08,30,1119.0,10,2,0,8.0,1,4.0,6,0.4,0.0,0,1404.92,High
CUST01133,1525.0,2,158.2,79.1,5,1630.0,3,0,0,1.5,2,4.0,2,1.0,0.5,0,158.2,High
CUST01134,387.0,1,117.19,117.19,5,219.0,3,0,2,5.5,0,,0,0.0,0.0,0,117.19,High
CUST01135,1222.0,19,3253.23,171.22,5,1354.0,3,1,0,3.0,0,,0,0.0,0.0,0,3253.23,High
CUST01136,213.0,6,2257.41,376.23,30,65.0,9,3,3,15.0,2,4.0,6,0.0,0.0,0,2257.41,Medium
CUST01137,1330.0,3,442.94,147.65,10,1125.0,1,1,1,4.0,0,,7,0.143,0.0,0,442.94,High
CUST01138,968.0,8,674.5,84.31,20,898.0,7,4,1,11.5,0,,2,0.0,0.0,0,674.5,Medium
CUST01139,1259.0,6,672.68,112.11,15,1261.0,7,0,1,5.5,0,,4,0.25,0.0,0,672.68,High
CUST01140,1832.0,0,0.0,0.0,25,1112.0,9,2,2,11.5,0,,2,0.5,0.0,0,0.0,Medium
CUST01141,635.0,1,12.52,12.52,20,528.0,7,0,1,5.5,1,,6,0.167,0.0,0,12.52,High
CUST01142,1176.0,3,217.36,72.45,5,1179.0,3,0,0,1.5,1,,5,0.2,0.0,0,217.36,High
CUST01143,927.0,5,1804.8,360.96,15,854.0,5,2,2,9.5,0,,4,0.5,0.0,0,1804.8,High
CUST01144,650.0,7,2386.4,340.91,10,658.0,1,0,1,2.5,1,,3,0.0,0.0,0,2386.4,High
CUST01145,1037.0,0,0.0,0.0,5,360.0,0,1,1,3.5,0,,2,0.5,1.0,0,0.0,High
CUST01146,863.0,4,801.68,200.42,15,800.0,4,1,4,11.5,1,5.0,3,0.5,0.0,0,801.68,Medium
CUST01147,155.0,5,620.28,124.06,10,145.0,0,0,2,4.0,0,,6,0.167,0.0,0,620.28,Medium
CUST01148,1165.0,1,144.56,144.56,15,446.0,5,1,6,16.0,1,1.0,2,0.0,0.0,0,144.56,Medium
CUST01149,961.0,5,1449.52,289.9,10,1034.0,5,0,2,6.5,1,,0,0.0,0.0,0,1449.52,High
CUST01150,177.0,18,5549.26,308.29,20,55.0,8,2,2,11.0,0,,2,0.0,0.0,0,5549.26,Medium
CUST01151,1743.0,0,0.0,0.0,10,1118.0,5,0,0,2.5,0,,4,0.25,0.0,0,0.0,High
CUST01152,13.0,5,529.57,105.91,25,3.0,8,1,0,5.5,1,,2,0.0,0.0,0,529.57,Low
CUST01153,1192.0,9,1804.01,200.45,5,1310.0,2,1,1,4.5,0,,3,0.333,1.0,0,1804.01,High
CUST01154,757.0,0,0.0,0.0,10,164.0,5,1,0,4.0,0,,4,0.25,0.0,0,0.0,High
CUST01155,6.0,6,1218.36,203.06,15,11.0,4,1,1,5.5,0,,3,0.0,0.0,0,1218.36,Low
CUST01156,625.0,0,0.0,0.0,20,12.0,9,4,0,10.5,0,,2,0.0,0.0,0,0.0,Medium
CUST01157,376.0,9,3059.71,339.97,10,322.0,3,1,1,5.0,0,,2,0.0,0.0,0,3059.71,High
CUST01158,1277.0,0,0.0,0.0,20,558.0,11,0,2,9.5,0,,4,0.5,0.0,0,0.0,High
CUST01159,1285.0,2,2092.35,1046.18,15,1041.0,6,0,0,3.0,0,,4,0.0,0.0,0,2092.35,High
CUST01160,958.0,0,0.0,0.0,5,404.0,1,1,2,6.0,0,,4,0.5,0.0,0,0.0,High
CUST01161,1092.0,3,108.53,36.18,15,754.0,3,3,0,6.0,0,,4,0.0,0.0,0,108.53,High
CUST01162,5.0,14,1726.52,123.32,10,12.0,2,1,0,2.5,3,2.0,2,0.5,0.0,0,1726.52,Low
CUST01163,1207.0,8,662.43,82.8,5,1330.0,1,0,2,4.5,2,,4,0.0,0.0,0,662.43,High
CUST01164,29.0,20,6383.73,319.19,5,65.0,3,1,0,3.0,0,,4,0.0,0.0,0,6383.73,Low
CUST01165,2099.0,0,0.0,0.0,10,1370.0,6,0,1,5.0,5,4.2,6,0.0,0.0,0,0.0,High
