transaction_id,customer_id,transaction_date,product_id,product_category,product_name,quantity,unit_price,total_amount,payment_method,order_status
TXN006428,CUST01280,25-01-2024,PROD_009,Books,Cookbook,1,32.42,32.42,Debit Card,Completed
TXN006429,CUST01280,21-06-2023,PROD_052,Food & Beverages,Wine,1,89.9,89.9,Digital Wallet,Completed
TXN006430,CUST01280,15-06-2023,PROD_007,Sports & Outdoors,Camping Tent,1,65.41,65.41,Credit Card,Completed
TXN006431,CUST01280,18-04-2023,PROD_006,Electronics,Camera,1,100.56,100.56,Credit Card,Completed
TXN006432,CUST01280,15-10-2022,PROD_039,Electronics,Smartwatch,1,593.21,593.21,Credit Card,Completed
TXN006433,CUST01280,17-04-2023,PROD_011,Home & Garden,Cushion,2,79.64,159.28,Credit Card,Completed
TXN006434,CUST01280,28-02-2022,PROD_006,Electronics,Camera,1,375.09,375.09,Credit Card,Completed
TXN006435,CUST01280,15-08-2023,PROD_012,Clothing,Dress,1,138.92,138.92,Debit Card,Completed
TXN006436,CUST01283,03-10-2023,PROD_025,Health & Wellness,Massage Device,1,93.56,93.56,Debit Card,Completed
TXN006437,CUST01283,20-01-2023,PROD_024,Beauty & Personal Care,Makeup Kit,1,84,84,Credit Card,Completed
TXN006438,CUST01283,28-01-2024,PROD_051,Sports & Outdoors,Water Bottle,1,343.46,343.46,Credit Card,Completed
TXN006439,CUST01283,02-05-2023,PROD_010,Home & Garden,Curtains,1,27.44,27.44,PayPal,Completed
TXN006440,CUST01284,01-07-2024,PROD_006,Electronics,Camera,1,97.31,97.31,Credit Card,Completed
TXN006441,CUST01284,22-06-2024,PROD_018,Health & Wellness,Fitness Tracker,1,56.12,56.12,Debit Card,Completed
TXN006442,CUST01284,07-07-2024,PROD_043,Clothing,T-Shirt,1,191.51,191.51,PayPal,Completed
TXN006443,CUST01284,17-11-2022,PROD_051,Sports & Outdoors,Water Bottle,2,458.83,917.66,Credit Card,Completed
TXN006444,CUST01284,30-11-2022,PROD_018,Health & Wellness,Fitness Tracker,1,94.6,94.6,Credit Card,Completed
TXN006445,CUST01284,07-11-2022,PROD_046,Books,Textbook,1,40.18,40.18,Credit Card,Completed
TXN006446,CUST01284,12-04-2023,PROD_029,Health & Wellness,Protein Powder,1,166.92,166.92,Credit Card,Completed
TXN006447,CUST01285,25-12-2024,PROD_033,Books,Self-Help Book,1,49.02,49.02,Digital Wallet,Completed
TXN006448,CUST01285,06-08-2023,PROD_007,Sports & Outdoors,Camping Tent,1,408.67,408.67,Debit Card,Completed
TXN006449,CUST01285,29-11-2023,PROD_044,Electronics,Tablet,1,653.84,653.84,Credit Card,Completed
TXN006450,CUST01285,29-10-2024,PROD_018,Health & Wellness,Fitness Tracker,1,110.88,110.88,Debit Card,Completed
TXN006451,CUST01285,09-03-2024,PROD_041,Electronics,Speaker,3,210.57,631.7,Credit Card,Completed
TXN006452,CUST01285,23-06-2024,PROD_045,Food & Beverages,Tea,1,81.5,81.5,Digital Wallet,Completed
TXN006453,CUST01285,23-10-2023,PROD_035,Clothing,Shoes,1,53,53,Debit Card,Completed
TXN006454,CUST01286,06-12-2023,PROD_014,Toys & Games,Educational Toy,2,27.19,54.39,Debit Card,Completed
TXN006455,CUST01286,22-08-2022,PROD_034,Beauty & Personal Care,Shampoo,1,144.12,144.12,PayPal,Completed
TXN006456,CUST01286,23-10-2022,PROD_026,Food & Beverages,Organic Food Box,1,21.51,21.51,Debit Card,Completed
TXN006457,CUST01286,13-07-2023,PROD_042,Clothing,Sweater,2,142.37,284.75,Credit Card,Returned
TXN006458,CUST01286,07-11-2022,PROD_011,Home & Garden,Cushion,1,243.65,243.65,Digital Wallet,Completed
TXN006459,CUST01286,08-10-2022,PROD_052,Food & Beverages,Wine,2,99.85,199.7,Digital Wallet,Completed
TXN006460,CUST01286,03-02-2024,PROD_033,Books,Self-Help Book,1,22.06,22.06,Credit Card,Completed
TXN006461,CUST01286,26-12-2023,PROD_021,Clothing,Jeans,1,103.07,103.07,PayPal,Completed
TXN006462,CUST01286,26-09-2022,PROD_017,Books,Fiction Novel,1,49.25,49.25,Credit Card,Completed
TXN006463,CUST01287,26-05-2025,PROD_001,Toys & Games,Action Figure,2,67.46,134.91,Digital Wallet,Completed
TXN006464,CUST01287,16-01-2025,PROD_005,Books,Business Book,1,18.34,18.34,PayPal,Completed
TXN006465,CUST01287,08-08-2024,PROD_013,Sports & Outdoors,Dumbbells,1,66.77,66.77,Credit Card,Completed
TXN006466,CUST01287,11-07-2024,PROD_049,Health & Wellness,Vitamins,1,84.67,84.67,Credit Card,Completed
TXN006467,CUST01288,11-07-2024,PROD_035,Clothing,Shoes,1,196.69,196.69,PayPal,Completed
TXN006468,CUST01289,22-01-2024,PROD_009,Books,Cookbook,1,17.81,17.81,Debit Card,Completed
TXN006469,CUST01289,10-02-2024,PROD_010,Home & Garden,Curtains,1,112.87,112.87,Debit Card,Completed
TXN006470,CUST01289,01-05-2025,PROD_029,Health & Wellness,Protein Powder,1,154.92,154.92,Credit Card,Completed
TXN006471,CUST01290,12-05-2021,PROD_002,Sports & Outdoors,Bicycle,2,392.76,785.52,PayPal,Completed
TXN006472,CUST01290,02-02-2021,PROD_016,Beauty & Personal Care,Face Cream,1,48.31,48.31,Credit Card,Completed
TXN006473,CUST01290,07-07-2020,PROD_001,Toys & Games,Action Figure,1,33.16,33.16,Credit Card,Completed
TXN006474,CUST01290,11-09-2020,PROD_017,Books,Fiction Novel,1,28.61,28.61,Credit Card,Completed
TXN006475,CUST01290,15-01-2021,PROD_014,Toys & Games,Educational Toy,2,10.95,21.89,Credit Card,Completed
TXN006476,CUST01290,01-03-2021,PROD_051,Sports & Outdoors,Water Bottle,1,203.53,203.53,Debit Card,Completed
TXN006477,CUST01290,15-02-2021,PROD_040,Food & Beverages,Snacks,1,94.31,94.31,Credit Card,Completed
TXN006478,CUST01290,08-07-2021,PROD_051,Sports & Outdoors,Water Bottle,1,116.82,116.82,PayPal,Completed
TXN006479,CUST01290,05-08-2021,PROD_053,Sports & Outdoors,Yoga Mat,1,407.16,407.16,Debit Card,Completed
TXN006480,CUST01291,17-12-2021,PROD_051,Sports & Outdoors,Water Bottle,1,186.43,186.43,Debit Card,Completed
TXN006481,CUST01291,09-10-2022,PROD_043,Clothing,T-Shirt,1,192.81,192.81,Digital Wallet,Completed
TXN006482,CUST01291,15-12-2021,PROD_049,Health & Wellness,Vitamins,1,23.84,23.84,Credit Card,Completed
TXN006483,CUST01291,22-06-2023,PROD_007,Sports & Outdoors,Camping Tent,1,230.29,230.29,Credit Card,Completed
TXN006484,CUST01291,05-05-2022,PROD_025,Health & Wellness,Massage Device,2,28.41,56.83,Debit Card,Completed
TXN006485,CUST01291,13-01-2023,PROD_051,Sports & Outdoors,Water Bottle,1,281.93,281.93,Credit Card,Completed
TXN006486,CUST01291,19-01-2022,PROD_013,Sports & Outdoors,Dumbbells,1,252.48,252.48,Digital Wallet,Completed
TXN006487,CUST01291,21-10-2022,PROD_011,Home & Garden,Cushion,1,79.98,79.98,Debit Card,Completed
TXN006488,CUST01292,21-08-2023,PROD_050,Home & Garden,Wall Art,1,284.55,284.55,Digital Wallet,Completed
TXN006489,CUST01292,01-07-2022,PROD_047,Home & Garden,Vase,1,24.63,24.63,Digital Wallet,Completed
TXN006490,CUST01292,28-10-2023,PROD_036,Clothing,Shorts,1,175.96,175.96,PayPal,Completed
TXN006491,CUST01292,14-07-2023,PROD_008,Food & Beverages,Coffee,1,81.58,81.58,Credit Card,Completed
TXN006492,CUST01292,19-11-2023,PROD_014,Toys & Games,Educational Toy,1,97.42,97.42,PayPal,Completed
TXN006493,CUST01292,10-08-2022,PROD_028,Home & Garden,Plant,3,103.73,311.2,Credit Card,Completed
TXN006494,CUST01292,29-07-2023,PROD_041,Electronics,Speaker,1,1285.49,1285.49,PayPal,Completed
TXN006495,CUST01292,03-05-2023,PROD_024,Beauty & Personal Care,Makeup Kit,1,81.88,81.88,Credit Card,Completed
TXN006496,CUST01292,23-08-2022,PROD_024,Beauty & Personal Care,Makeup Kit,1,123.62,123.62,PayPal,Completed
TXN006497,CUST01292,16-12-2021,PROD_036,Clothing,Shorts,1,161.35,161.35,Debit Card,Completed
TXN006498,CUST01293,27-02-2022,PROD_041,Electronics,Speaker,1,328.99,328.99,Debit Card,Completed
TXN006499,CUST01293,29-12-2022,PROD_006,Electronics,Camera,1,1422.23,1422.23,Credit Card,Completed
TXN006500,CUST01293,20-07-2022,PROD_033,Books,Self-Help Book,1,49.84,49.84,Debit Card,Completed
TXN006501,CUST01293,15-05-2021,PROD_013,Sports & Outdoors,Dumbbells,1,30.75,30.75,Digital Wallet,Completed
TXN006502,CUST01293,14-11-2022,PROD_011,Home & Garden,Cushion,1,138.49,138.49,Debit Card,Completed
TXN006503,CUST01295,26-07-2024,PROD_018,Health & Wellness,Fitness Tracker,1,130.57,130.57,Credit Card,Completed
TXN006504,CUST01295,22-11-2024,PROD_049,Health & Wellness,Vitamins,1,166.65,166.65,PayPal,Completed
TXN006505,CUST01295,30-05-2025,PROD_030,Toys & Games,Puzzle,1,49.19,49.19,Credit Card,Completed
TXN006506,CUST01295,07-09-2023,PROD_015,Health & Wellness,Essential Oils,1,180.26,180.26,Credit Card,Completed
TXN006507,CUST01295,20-04-2024,PROD_015,Health & Wellness,Essential Oils,1,124.8,124.8,Debit Card,Completed
TXN006508,CUST01296,13-08-2022,PROD_049,Health & Wellness,Vitamins,1,178.05,178.05,Digital Wallet,Completed
TXN006509,CUST01296,14-07-2022,PROD_032,Sports & Outdoors,Running Shoes,1,265.23,265.23,Credit Card,Completed
TXN006510,CUST01296,22-10-2022,PROD_010,Home & Garden,Curtains,1,246.65,246.65,Credit Card,Completed
TXN006511,CUST01296,04-06-2021,PROD_036,Clothing,Shorts,3,34.39,103.16,Debit Card,Completed
TXN006512,CUST01296,12-08-2022,PROD_029,Health & Wellness,Protein Powder,1,194.59,194.59,PayPal,Completed
TXN006513,CUST01297,11-06-2025,PROD_021,Clothing,Jeans,1,170.13,170.13,Credit Card,Completed
TXN006514,CUST01297,31-12-2024,PROD_001,Toys & Games,Action Figure,1,64.49,64.49,PayPal,Completed
TXN006515,CUST01297,17-10-2024,PROD_026,Food & Beverages,Organic Food Box,1,21.95,21.95,Debit Card,Completed
TXN006516,CUST01297,11-03-2025,PROD_041,Electronics,Speaker,1,980.54,980.54,Credit Card,Completed
TXN006517,CUST01297,22-12-2024,PROD_023,Electronics,Laptop,1,471.99,471.99,Debit Card,Completed
TXN006518,CUST01297,14-10-2025,PROD_012,Clothing,Dress,1,170.83,170.83,Credit Card,Completed
TXN006519,CUST01297,23-04-2025,PROD_001,Toys & Games,Action Figure,1,96.93,96.93,Credit Card,Completed
TXN006520,CUST01301,27-07-2023,PROD_052,Food & Beverages,Wine,1,47.73,47.73,Debit Card,Completed
TXN006521,CUST01301,11-04-2023,PROD_009,Books,Cookbook,3,36.03,108.08,Credit Card,Completed
TXN006522,CUST01301,05-05-2024,PROD_014,Toys & Games,Educational Toy,1,85.16,85.16,Credit Card,Completed
TXN006523,CUST01301,16-05-2023,PROD_018,Health & Wellness,Fitness Tracker,2,33.04,66.07,Debit Card,Completed
TXN006524,CUST01301,13-06-2024,PROD_046,Books,Textbook,1,23.79,23.79,Debit Card,Completed
TXN006525,CUST01302,11-03-2024,PROD_035,Clothing,Shoes,1,187.59,187.59,Credit Card,Completed
TXN006526,CUST01302,08-07-2024,PROD_006,Electronics,Camera,3,812.17,2436.5,Credit Card,Completed
TXN006527,CUST01302,17-01-2024,PROD_028,Home & Garden,Plant,1,212.31,212.31,Debit Card,Completed
TXN006528,CUST01302,26-03-2025,PROD_035,Clothing,Shoes,1,89.69,89.69,Debit Card,Completed
TXN006529,CUST01303,14-11-2021,PROD_043,Clothing,T-Shirt,1,115.23,115.23,Debit Card,Completed
TXN006530,CUST01303,20-04-2022,PROD_042,Clothing,Sweater,1,128.63,128.63,Debit Card,Completed
TXN006531,CUST01303,22-09-2021,PROD_051,Sports & Outdoors,Water Bottle,1,87.75,87.75,Digital Wallet,Completed
TXN006532,CUST01303,27-08-2021,PROD_042,Clothing,Sweater,1,191.95,191.95,PayPal,Completed
TXN006533,CUST01305,08-03-2025,PROD_008,Food & Beverages,Coffee,1,22.47,22.47,Debit Card,Completed
TXN006534,CUST01305,04-09-2024,PROD_041,Electronics,Speaker,1,436.18,436.18,PayPal,Completed
TXN006535,CUST01305,24-02-2024,PROD_004,Toys & Games,Board Game,1,89.61,89.61,Credit Card,Completed
TXN006536,CUST01305,25-01-2025,PROD_013,Sports & Outdoors,Dumbbells,1,256.76,256.76,Debit Card,Completed
TXN006537,CUST01305,06-05-2025,PROD_013,Sports & Outdoors,Dumbbells,1,96.41,96.41,Credit Card,Completed
TXN006538,CUST01305,06-09-2024,PROD_005,Books,Business Book,1,47.05,47.05,PayPal,Completed
TXN006539,CUST01305,09-02-2025,PROD_040,Food & Beverages,Snacks,2,58.04,116.08,Credit Card,Completed
TXN006540,CUST01305,08-03-2024,PROD_004,Toys & Games,Board Game,1,54.39,54.39,Debit Card,Completed
TXN006541,CUST01305,22-08-2024,PROD_042,Clothing,Sweater,1,52.4,52.4,Digital Wallet,Completed
TXN006542,CUST01305,15-05-2025,PROD_044,Electronics,Tablet,1,886.45,886.45,Credit Card,Returned
TXN006543,CUST01305,14-10-2023,PROD_051,Sports & Outdoors,Water Bottle,1,207.45,207.45,PayPal,Completed
TXN006544,CUST01305,15-05-2025,PROD_040,Food & Beverages,Snacks,1,68.89,68.89,Debit Card,Completed
TXN006545,CUST01306,22-10-2025,PROD_049,Health & Wellness,Vitamins,1,59.92,59.92,Credit Card,Completed
TXN006546,CUST01307,29-05-2024,PROD_009,Books,Cookbook,2,47.18,94.36,Debit Card,Completed
TXN006547,CUST01307,16-12-2024,PROD_002,Sports & Outdoors,Bicycle,1,72.88,72.88,Debit Card,Completed
TXN006548,CUST01307,10-02-2024,PROD_024,Beauty & Personal Care,Makeup Kit,1,80.45,80.45,Credit Card,Completed
TXN006549,CUST01307,10-08-2023,PROD_033,Books,Self-Help Book,1,17.64,17.64,Credit Card,Completed
TXN006550,CUST01308,22-09-2020,PROD_045,Food & Beverages,Tea,1,77.82,77.82,Credit Card,Completed
TXN006551,CUST01308,04-02-2021,PROD_046,Books,Textbook,1,19.01,19.01,PayPal,Completed
TXN006552,CUST01308,13-10-2021,PROD_051,Sports & Outdoors,Water Bottle,1,274.97,274.97,Credit Card,Completed
TXN006553,CUST01309,28-07-2021,PROD_020,Clothing,Jacket,1,167.64,167.64,Credit Card,Completed
TXN006554,CUST01309,22-03-2021,PROD_035,Clothing,Shoes,1,128.32,128.32,PayPal,Completed
TXN006555,CUST01309,09-05-2022,PROD_043,Clothing,T-Shirt,1,187.31,187.31,PayPal,Returned
TXN006556,CUST01309,18-09-2021,PROD_008,Food & Beverages,Coffee,2,78.82,157.63,Debit Card,Completed
TXN006557,CUST01309,09-12-2020,PROD_013,Sports & Outdoors,Dumbbells,1,63.24,63.24,Debit Card,Completed
TXN006558,CUST01309,29-10-2022,PROD_032,Sports & Outdoors,Running Shoes,1,307.78,307.78,Digital Wallet,Completed
TXN006559,CUST01310,07-05-2024,PROD_008,Food & Beverages,Coffee,1,86.57,86.57,Credit Card,Completed
TXN006560,CUST01310,09-01-2025,PROD_040,Food & Beverages,Snacks,1,54.66,54.66,Credit Card,Completed
TXN006561,CUST01310,03-10-2023,PROD_048,Toys & Games,Video Game,1,53.89,53.89,Credit Card,Completed
TXN006562,CUST01310,08-09-2024,PROD_038,Electronics,Smartphone,1,1414.36,1414.36,Debit Card,Completed
TXN006563,CUST01310,24-02-2024,PROD_003,Books,Biography,1,14.63,14.63,PayPal,Completed
TXN006564,CUST01310,06-01-2025,PROD_008,Food & Beverages,Coffee,1,64.01,64.01,PayPal,Completed
TXN006565,CUST01310,11-12-2024,PROD_045,Food & Beverages,Tea,1,75.84,75.84,Debit Card,Completed
TXN006566,CUST01310,19-08-2023,PROD_049,Health & Wellness,Vitamins,1,199.03,199.03,PayPal,Completed
TXN006567,CUST01310,16-03-2024,PROD_016,Beauty & Personal Care,Face Cream,1,127.88,127.88,Credit Card,Completed
TXN006568,CUST01310,05-09-2023,PROD_003,Books,Biography,1,36.77,36.77,Credit Card,Completed
TXN006569,CUST01310,23-06-2025,PROD_018,Health & Wellness,Fitness Tracker,1,162.05,162.05,PayPal,Completed
TXN006570,CUST01310,07-10-2024,PROD_048,Toys & Games,Video Game,1,85.97,85.97,PayPal,Completed
TXN006571,CUST01310,26-10-2023,PROD_030,Toys & Games,Puzzle,1,97.03,97.03,Credit Card,Completed
TXN006572,CUST01310,05-01-2024,PROD_050,Home & Garden,Wall Art,1,221.27,221.27,PayPal,Completed
TXN006573,CUST01310,24-05-2025,PROD_037,Beauty & Personal Care,Skincare Set,1,117.83,117.83,PayPal,Completed
TXN006574,CUST01310,26-07-2023,PROD_003,Books,Biography,1,26.99,26.99,Digital Wallet,Completed
TXN006575,CUST01310,23-07-2024,PROD_044,Electronics,Tablet,1,1488.4,1488.4,Credit Card,Completed
TXN006576,CUST01310,12-09-2024,PROD_002,Sports & Outdoors,Bicycle,1,28.43,28.43,Credit Card,Completed
TXN006577,CUST01310,29-03-2024,PROD_053,Sports & Outdoors,Yoga Mat,1,27.82,27.82,Credit Card,Completed
TXN006578,CUST01310,19-04-2024,PROD_033,Books,Self-Help Book,1,12.09,12.09,Credit Card,Completed
TXN006579,CUST01312,11-07-2020,PROD_040,Food & Beverages,Snacks,1,23.09,23.09,Debit Card,Completed
TXN006580,CUST01312,23-08-2021,PROD_028,Home & Garden,Plant,1,177.03,177.03,Credit Card,Completed
TXN006581,CUST01312,17-08-2021,PROD_047,Home & Garden,Vase,1,147.93,147.93,Credit Card,Completed
TXN006582,CUST01312,12-11-2021,PROD_012,Clothing,Dress,1,174.31,174.31,Debit Card,Completed
TXN006583,CUST01312,18-09-2020,PROD_034,Beauty & Personal Care,Shampoo,1,44.99,44.99,Debit Card,Completed
TXN006584,CUST01314,04-05-2023,PROD_030,Toys & Games,Puzzle,1,22.8,22.8,Debit Card,Completed
TXN006585,CUST01314,25-08-2023,PROD_040,Food & Beverages,Snacks,1,72.87,72.87,Credit Card,Completed
TXN006586,CUST01314,30-12-2023,PROD_025,Health & Wellness,Massage Device,3,23.93,71.78,PayPal,Completed
TXN006587,CUST01314,19-10-2022,PROD_036,Clothing,Shorts,1,166.05,166.05,Credit Card,Completed
TXN006588,CUST01315,07-06-2023,PROD_004,Toys & Games,Board Game,1,64.54,64.54,Debit Card,Completed
TXN006589,CUST01315,19-12-2023,PROD_052,Food & Beverages,Wine,2,69.3,138.59,Debit Card,Completed
TXN006590,CUST01315,29-03-2024,PROD_027,Beauty & Personal Care,Perfume,1,77.19,77.19,Credit Card,Completed
TXN006591,CUST01315,08-10-2022,PROD_008,Food & Beverages,Coffee,1,79.4,79.4,PayPal,Completed
TXN006592,CUST01315,28-06-2024,PROD_052,Food & Beverages,Wine,1,62.72,62.72,Debit Card,Completed
TXN006593,CUST01315,09-08-2022,PROD_022,Home & Garden,Lamp,1,16.71,16.71,Debit Card,Completed
TXN006594,CUST01315,23-03-2024,PROD_019,Electronics,Headphones,1,341.68,341.68,Credit Card,Completed
TXN006595,CUST01315,21-01-2023,PROD_009,Books,Cookbook,1,30.97,30.97,Credit Card,Completed
TXN006596,CUST01315,25-10-2022,PROD_041,Electronics,Speaker,1,1204.93,1204.93,Debit Card,Completed
TXN006597,CUST01315,10-09-2023,PROD_034,Beauty & Personal Care,Shampoo,1,104.64,104.64,Credit Card,Completed
TXN006598,CUST01316,09-01-2021,PROD_041,Electronics,Speaker,1,600.71,600.71,Credit Card,Completed
TXN006599,CUST01316,11-09-2021,PROD_027,Beauty & Personal Care,Perfume,1,137.7,137.7,Debit Card,Completed
TXN006600,CUST01316,18-05-2021,PROD_022,Home & Garden,Lamp,1,65.34,65.34,Credit Card,Completed
TXN006601,CUST01316,05-11-2021,PROD_033,Books,Self-Help Book,2,35.8,71.6,PayPal,Completed
TXN006602,CUST01316,02-07-2021,PROD_029,Health & Wellness,Protein Powder,1,31.69,31.69,Debit Card,Completed
TXN006603,CUST01316,25-07-2022,PROD_002,Sports & Outdoors,Bicycle,1,376.66,376.66,Credit Card,Completed
TXN006604,CUST01316,08-11-2020,PROD_043,Clothing,T-Shirt,1,121.15,121.15,PayPal,Completed
TXN006605,CUST01316,27-07-2022,PROD_012,Clothing,Dress,1,116.29,116.29,Debit Card,Completed
TXN006606,CUST01316,02-10-2022,PROD_028,Home & Garden,Plant,1,172.04,172.04,Debit Card,Completed
TXN006607,CUST01316,02-02-2021,PROD_018,Health & Wellness,Fitness Tracker,2,100.14,200.29,Credit Card,Completed
TXN006608,CUST01316,24-10-2020,PROD_004,Toys & Games,Board Game,1,89.62,89.62,Debit Card,Completed
TXN006609,CUST01316,12-10-2020,PROD_053,Sports & Outdoors,Yoga Mat,1,107.32,107.32,Credit Card,Completed
TXN006610,CUST01316,12-08-2021,PROD_045,Food & Beverages,Tea,1,28.41,28.41,Credit Card,Completed
TXN006611,CUST01316,28-12-2020,PROD_040,Food & Beverages,Snacks,1,56.03,56.03,Credit Card,Completed
TXN006612,CUST01316,27-08-2022,PROD_007,Sports & Outdoors,Camping Tent,1,350.14,350.14,Debit Card,Completed
TXN006613,CUST01316,17-10-2020,PROD_024,Beauty & Personal Care,Makeup Kit,1,81.81,81.81,Credit Card,Completed
TXN006614,CUST01316,03-10-2021,PROD_018,Health & Wellness,Fitness Tracker,3,128.39,385.16,Credit Card,Completed
TXN006615,CUST01316,04-06-2022,PROD_021,Clothing,Jeans,2,72.04,144.08,PayPal,Completed
TXN006616,CUST01316,12-09-2022,PROD_015,Health & Wellness,Essential Oils,1,170.53,170.53,PayPal,Completed
TXN006617,CUST01316,05-09-2022,PROD_040,Food & Beverages,Snacks,1,43.15,43.15,Credit Card,Completed
TXN006618,CUST01318,26-04-2024,PROD_016,Beauty & Personal Care,Face Cream,1,106.97,106.97,Digital Wallet,Completed
TXN006619,CUST01318,19-04-2024,PROD_027,Beauty & Personal Care,Perfume,1,104.93,104.93,Debit Card,Completed
TXN006620,CUST01318,11-08-2025,PROD_025,Health & Wellness,Massage Device,1,31.15,31.15,Credit Card,Completed
TXN006621,CUST01318,25-06-2024,PROD_001,Toys & Games,Action Figure,1,85.67,85.67,PayPal,Completed
TXN006622,CUST01319,22-07-2024,PROD_006,Electronics,Camera,1,290.49,290.49,Credit Card,Completed
TXN006623,CUST01320,24-05-2021,PROD_046,Books,Textbook,1,15.75,15.75,Credit Card,Completed
TXN006624,CUST01320,23-09-2021,PROD_016,Beauty & Personal Care,Face Cream,1,108.57,108.57,Credit Card,Completed
TXN006625,CUST01320,02-02-2021,PROD_028,Home & Garden,Plant,3,82.24,246.72,Digital Wallet,Completed
TXN006626,CUST01320,19-07-2021,PROD_041,Electronics,Speaker,1,689.47,689.47,Credit Card,Completed
TXN006627,CUST01320,12-02-2022,PROD_017,Books,Fiction Novel,1,21.96,21.96,Digital Wallet,Completed
TXN006628,CUST01320,01-04-2021,PROD_035,Clothing,Shoes,2,185.05,370.09,Credit Card,Completed
TXN006629,CUST01320,02-10-2021,PROD_025,Health & Wellness,Massage Device,1,144.46,144.46,PayPal,Completed
TXN006630,CUST01320,08-05-2022,PROD_043,Clothing,T-Shirt,1,58.01,58.01,Debit Card,Completed
TXN006631,CUST01320,01-11-2022,PROD_021,Clothing,Jeans,1,183.34,183.34,Credit Card,Completed
TXN006632,CUST01320,24-11-2021,PROD_014,Toys & Games,Educational Toy,1,83.28,83.28,Digital Wallet,Completed
TXN006633,CUST01321,13-08-2021,PROD_046,Books,Textbook,1,17.3,17.3,PayPal,Completed
TXN006634,CUST01321,10-03-2022,PROD_037,Beauty & Personal Care,Skincare Set,1,75.53,75.53,Credit Card,Completed
TXN006635,CUST01321,27-02-2022,PROD_015,Health & Wellness,Essential Oils,2,50.56,101.12,PayPal,Completed
TXN006636,CUST01321,26-01-2022,PROD_005,Books,Business Book,1,17.88,17.88,Debit Card,Completed
TXN006637,CUST01321,08-09-2022,PROD_052,Food & Beverages,Wine,1,54.97,54.97,Digital Wallet,Completed
TXN006638,CUST01321,15-11-2020,PROD_021,Clothing,Jeans,1,54.49,54.49,Debit Card,Completed
