customer_id,nps_score,social_shares,purchase_frequency,customer_tenure_months,email_engagement_score,reviews_written,referral_program_aware,customer_support_contacts,loyalty_program_member,avg_order_value,product_category_diversity,mobile_app_user,community_engagement,referral_likelihood_score,did_refer
CUST01345,8,2,2,12,0.66,0,0,0,0,137.59,2,0,0,0.14,0
CUST01346,9,1,1,1,0.38,1,0,2,1,68.28,3,0,1,0.13,0
CUST01347,6,1,3,3,0.18,0,0,0,0,103.96,2,0,0,0.05,0
CUST01348,3,1,2,1,0.53,0,1,0,0,183.74,1,0,1,0.13,0
CUST01349,8,2,3,3,0.54,0,0,0,1,140.83,4,0,0,0.14,0
CUST01350,9,3,4,9,0.86,2,0,0,0,89.36,4,0,0,0.3,1
CUST01351,10,1,6,6,0.89,0,0,1,0,122.69,2,0,0,0.25,0
CUST01352,8,2,3,2,0.57,1,1,0,1,111.24,2,1,1,0.22,1
CUST01353,8,2,1,9,0.85,1,0,0,0,81.23,4,0,0,0.19,0
CUST01354,7,3,6,2,0.91,0,0,1,0,92.2,2,0,1,0.26,0
CUST01355,3,1,1,1,0.33,0,0,0,0,197.45,3,1,0,0.05,0
CUST01356,9,2,7,21,0.78,2,1,0,0,92.35,5,1,1,0.41,1
CUST01357,6,0,2,2,0.25,0,0,0,0,238.16,2,1,0,0.05,0
CUST01358,5,1,4,8,0.18,0,0,0,0,125.35,3,1,0,0.05,1
CUST01359,8,2,5,1,0.81,2,1,3,1,69.28,2,0,1,0.34,0
CUST01360,5,1,1,4,0.17,0,1,0,0,204.86,1,0,0,0.11,0
CUST01361,10,0,1,21,0.85,0,0,0,0,161.87,4,0,0,0.24,0
CUST01362,8,3,1,17,0.91,1,1,0,0,138.55,3,1,1,0.34,0
CUST01363,9,4,4,2,0.76,1,0,0,1,102.95,1,0,1,0.3,0
CUST01364,3,0,6,32,0.13,0,1,0,0,164.76,2,0,0,0.18,0
CUST01365,7,3,1,49,0.85,0,1,0,1,133.04,1,0,0,0.32,1
CUST01366,3,1,5,8,0.14,0,0,0,1,152.73,1,0,0,0.12,0
CUST01367,2,0,7,35,0.15,0,1,0,0,88.52,1,1,0,0.18,1
CUST01368,4,1,5,18,0.19,0,0,1,0,101.75,1,1,0,0.12,0
CUST01369,7,4,3,49,0.87,0,1,1,0,117.16,1,0,1,0.31,0
CUST01370,8,4,4,25,0.87,0,1,2,1,79.05,1,0,1,0.32,0
CUST01371,5,1,4,10,0.16,0,0,2,0,106.61,3,0,0,0.01,0
CUST01372,7,1,10,28,0.67,0,0,0,1,90.44,4,0,0,0.18,0
CUST01373,9,4,10,8,0.43,2,1,0,1,164.59,4,0,1,0.37,0
CUST01374,7,3,1,11,0.88,0,1,0,1,126.83,2,0,0,0.29,0
CUST01375,4,0,1,7,0.61,0,1,0,0,89.9,5,1,1,0.13,0
CUST01376,1,1,3,2,0.36,1,1,0,1,136.67,5,0,0,0.14,1
CUST01377,7,3,1,3,0.74,0,0,0,0,151.87,3,1,0,0.2,0
CUST01378,6,0,6,13,0.05,0,0,3,0,144.98,1,0,0,0.07,0
CUST01379,9,3,1,5,0.75,0,0,0,0,123.35,4,1,0,0.25,0
CUST01380,9,4,4,1,0.62,3,0,0,1,118.06,2,0,1,0.27,0
CUST01381,10,6,2,17,0.94,2,1,0,1,167.9,2,1,0,0.42,1
CUST01382,9,1,19,10,0.54,1,1,1,0,111.16,1,1,0,0.23,0
CUST01383,6,0,6,30,0.31,0,0,0,0,65.77,2,1,0,0.12,0
CUST01384,9,4,5,54,0.85,1,1,2,1,145.65,1,0,0,0.36,0
CUST01385,7,3,2,20,0.96,0,1,3,1,168.92,3,0,0,0.27,1
CUST01386,6,1,1,7,0.24,0,1,1,1,119.8,2,1,0,0.14,0
CUST01387,7,1,11,16,0.78,0,0,1,0,20.0,2,0,0,0.23,0
CUST01388,3,1,2,78,0.22,0,0,0,1,167.15,4,0,0,0.11,0
CUST01389,10,2,7,20,0.81,2,0,0,1,88.61,4,1,0,0.36,1
CUST01390,5,2,4,4,0.08,1,0,0,0,207.91,2,1,0,0.05,1
CUST01391,10,1,4,99,0.48,0,1,0,0,230.02,3,1,0,0.22,0
CUST01392,8,3,17,6,0.79,1,1,1,0,92.73,1,1,0,0.33,1
CUST01393,6,2,1,13,0.07,0,0,0,0,92.83,2,0,1,0.1,0
CUST01394,9,3,1,38,0.87,1,1,0,0,144.3,1,0,0,0.34,0
CUST01395,10,2,2,2,0.65,2,1,1,0,142.44,1,0,0,0.24,1
CUST01396,4,0,2,6,0.34,1,1,0,0,139.62,4,0,0,0.11,0
CUST01397,9,5,7,10,0.83,1,1,0,1,163.96,1,0,1,0.4,0
CUST01398,8,2,3,9,0.94,2,0,0,0,64.63,1,1,0,0.24,1
CUST01399,2,0,4,94,0.19,0,1,0,0,75.82,4,0,0,0.14,0
CUST01400,8,2,3,3,0.92,4,0,0,1,101.45,1,0,0,0.27,1
CUST01401,7,3,1,100,0.8,0,1,0,0,131.42,1,1,0,0.29,1
CUST01402,10,2,1,49,0.51,0,0,0,0,117.12,3,0,0,0.16,1
CUST01403,8,2,1,35,0.92,0,0,1,1,78.89,2,1,0,0.25,1
CUST01404,8,2,1,70,0.85,1,1,0,1,101.78,2,1,0,0.31,0
CUST01405,8,0,5,18,0.17,0,1,1,0,124.83,1,0,1,0.26,0
CUST01406,8,2,1,45,0.87,2,0,0,0,131.45,3,1,0,0.27,0
CUST01407,5,1,1,12,0.16,1,0,0,0,44.21,1,1,1,0.1,0
CUST01408,8,0,1,3,0.92,4,1,0,1,153.58,1,0,0,0.33,0
CUST01409,3,0,3,4,0.32,2,1,0,1,121.03,1,0,0,0.19,0
CUST01410,2,1,1,18,0.61,0,1,2,0,62.82,1,0,1,0.11,0
CUST01411,10,3,2,1,0.97,1,1,2,0,49.62,1,0,0,0.26,0
CUST01412,5,1,1,47,0.14,0,0,0,1,80.23,1,1,0,0.11,0
CUST01413,7,5,4,13,0.48,0,1,1,0,136.48,2,0,0,0.21,0
CUST01414,6,0,4,5,0.38,0,1,2,1,174.62,1,1,1,0.11,0
CUST01415,9,3,5,73,0.9,4,0,0,1,150.85,2,1,0,0.4,1
CUST01416,8,2,2,23,0.86,0,1,0,0,178.42,3,1,1,0.3,1
CUST01417,8,4,2,2,0.62,2,1,3,0,83.39,1,0,1,0.23,0
CUST01418,8,1,2,21,0.89,1,1,3,0,93.84,1,0,0,0.23,1
CUST01419,9,5,4,125,0.91,1,1,0,1,66.62,1,0,0,0.37,0
CUST01420,7,6,5,10,0.74,0,1,0,1,83.16,1,0,0,0.33,0
CUST01421,6,1,1,10,0.15,0,0,1,1,141.8,4,0,0,0.08,0
CUST01422,10,4,2,22,0.72,1,0,1,0,85.59,3,1,0,0.28,0
CUST01423,10,3,3,35,0.72,1,1,0,1,157.18,2,1,1,0.39,1
CUST01424,9,2,4,151,0.74,3,0,0,1,62.96,1,1,0,0.32,1
CUST01425,7,5,1,2,0.48,1,0,0,1,140.58,2,1,0,0.15,0
CUST01426,8,3,3,1,0.76,1,1,3,0,90.32,2,1,1,0.26,0
CUST01427,7,5,3,8,0.62,0,0,0,1,159.19,4,0,1,0.17,0
CUST01428,7,3,1,18,0.84,0,0,0,0,136.71,1,1,0,0.23,0
CUST01429,10,2,1,4,0.6,1,0,0,0,143.14,2,0,0,0.13,0
CUST01430,6,0,2,6,0.24,0,0,0,0,87.43,5,1,0,0.05,0
CUST01431,5,0,1,4,0.25,1,0,0,1,213.1,5,0,1,0.1,0
CUST01432,6,0,10,8,0.4,1,1,0,0,157.94,2,1,0,0.15,0
CUST01433,9,1,3,2,0.8,2,1,0,0,94.23,1,0,0,0.32,0
CUST01434,10,2,3,24,0.63,1,0,2,1,102.09,4,0,1,0.16,0
CUST01435,10,1,1,4,0.56,1,1,0,1,96.13,1,0,0,0.22,0
CUST01436,8,0,6,6,0.76,0,1,0,0,136.32,1,1,0,0.29,0
CUST01437,9,2,1,4,0.79,0,0,0,1,43.95,3,0,0,0.24,0
CUST01438,8,3,6,18,0.92,3,1,0,0,63.07,5,0,0,0.41,0
CUST01439,9,2,7,3,0.66,0,0,0,0,118.15,2,0,0,0.17,0
CUST01440,4,1,2,21,0.24,0,1,0,0,132.41,1,1,0,0.14,0
CUST01441,1,0,9,24,0.47,0,0,0,0,103.69,2,0,0,0.12,0
CUST01442,10,3,11,18,0.7,0,0,0,1,158.19,1,0,0,0.35,0
CUST01443,4,0,5,3,0.37,0,0,0,0,172.78,1,1,1,0.11,0
CUST01444,6,1,1,8,0.28,1,1,3,0,108.49,2,1,0,0.06,0
CUST01445,2,0,2,4,0.43,1,0,0,0,120.72,5,0,0,0.05,0
CUST01446,9,6,2,1,0.46,0,1,0,0,211.32,3,0,0,0.23,0
CUST01447,9,2,6,13,0.76,3,1,1,1,124.75,4,0,0,0.42,0
CUST01448,6,0,2,22,0.73,0,1,0,0,82.99,2,1,0,0.22,0
CUST01449,1,1,3,42,0.17,0,0,3,0,105.9,1,1,0,0.03,0
CUST01450,8,4,5,19,0.44,0,0,0,0,89.07,4,0,0,0.22,0
CUST01451,3,1,2,21,0.05,0,0,2,0,100.84,2,0,1,0.05,0
CUST01452,10,3,8,6,0.62,2,0,1,1,90.07,1,1,0,0.29,0
CUST01453,5,0,6,9,0.3,0,1,1,1,98.33,2,0,0,0.18,0
CUST01454,8,1,1,6,0.75,2,0,0,0,114.98,3,0,0,0.24,0
CUST01455,8,3,2,18,0.55,1,0,1,1,137.48,2,1,0,0.21,0
CUST01456,8,2,4,3,0.54,3,1,1,1,133.47,4,1,0,0.25,1
CUST01457,9,1,5,2,0.42,1,0,1,1,150.44,4,0,0,0.2,0
CUST01458,9,4,6,12,0.75,0,0,1,1,134.12,1,0,0,0.35,0
CUST01459,8,1,12,36,0.54,0,0,0,1,143.52,1,0,0,0.21,0
CUST01460,9,1,11,22,0.88,3,0,1,1,66.79,1,1,1,0.38,0
CUST01461,8,2,2,55,0.81,1,0,3,1,96.08,1,0,0,0.2,0
CUST01462,5,0,4,1,0.17,0,0,0,0,105.14,3,0,0,0.05,0
CUST01463,5,0,2,2,0.08,1,1,0,0,117.13,5,0,0,0.11,1
CUST01464,7,3,5,3,0.81,1,1,1,1,162.06,3,1,0,0.33,0
CUST01465,9,1,5,25,0.8,3,1,1,0,85.16,4,1,0,0.39,0
CUST01466,9,1,1,25,0.82,2,0,2,0,111.92,1,1,1,0.26,0
CUST01467,8,1,4,2,0.92,1,0,1,1,132.82,2,1,1,0.24,1
CUST01468,2,0,1,30,0.59,0,0,0,0,88.21,2,0,0,0.08,0
CUST01469,7,2,5,13,0.76,0,1,0,0,146.96,5,0,0,0.29,0
CUST01470,9,0,1,9,0.88,0,1,1,0,173.99,4,0,0,0.27,0
CUST01471,9,5,14,86,0.77,0,1,1,0,144.21,3,0,0,0.38,0
CUST01472,9,3,2,10,0.67,3,0,1,0,103.93,4,0,0,0.22,0
CUST01473,10,1,3,6,0.96,3,1,0,1,112.97,1,0,0,0.35,1
CUST01474,8,2,5,2,0.8,1,0,1,0,147.18,1,1,0,0.23,0
CUST01475,4,1,3,6,0.11,0,0,0,1,173.9,1,1,0,0.08,0
CUST01476,10,1,1,28,0.89,0,1,0,0,89.67,2,1,0,0.3,0
CUST01477,10,2,2,27,0.72,1,1,0,1,144.96,1,0,0,0.33,0
CUST01478,0,1,1,8,0.44,0,0,0,0,61.77,1,0,0,0.05,0
CUST01479,6,0,1,26,0.35,0,0,2,1,144.06,2,0,0,0.06,0
CUST01480,9,5,3,89,0.77,3,1,0,1,170.62,1,1,0,0.42,0
CUST01481,8,0,1,52,0.77,3,1,1,0,141.86,1,0,0,0.33,1
CUST01482,10,1,3,5,0.74,0,0,0,0,144.92,2,0,0,0.21,0
CUST01483,7,1,9,35,0.73,0,0,1,0,76.96,1,1,0,0.23,0
CUST01484,4,1,2,38,0.12,0,0,0,0,161.28,1,0,0,0.08,0
CUST01485,4,4,2,47,0.38,1,1,0,1,137.04,1,1,0,0.21,1
CUST01486,5,0,2,3,0.27,0,1,2,1,103.87,4,0,1,0.11,0
CUST01487,10,3,1,1,0.35,1,1,1,0,88.46,1,0,0,0.23,1
CUST01488,6,1,5,32,0.07,0,1,3,0,102.45,3,0,0,0.13,0
CUST01489,8,2,8,25,0.71,2,0,0,0,70.6,3,1,0,0.31,0
CUST01490,4,1,1,12,0.5,0,1,3,0,174.61,1,1,0,0.09,0
CUST01491,2,1,4,10,0.35,0,0,2,0,191.61,5,0,1,0.02,0
CUST01492,9,4,6,13,0.87,2,1,0,0,110.79,1,0,0,0.43,0
CUST01493,8,3,1,16,0.79,0,1,1,0,20.0,1,0,0,0.32,0
CUST01494,9,3,10,5,0.86,0,0,0,0,140.39,3,1,1,0.31,1
CUST01495,9,6,8,2,0.91,0,0,0,0,119.07,2,0,0,0.29,1
CUST01496,7,3,1,2,0.62,0,1,0,0,73.53,1,1,0,0.18,0
CUST01497,0,1,1,40,0.49,0,1,0,1,96.79,1,0,0,0.17,1
CUST01498,8,5,2,7,0.41,2,1,2,1,174.72,1,1,0,0.24,0
CUST01499,5,1,1,12,0.16,1,1,0,0,69.39,2,0,0,0.14,0
CUST01500,9,4,9,22,0.75,2,0,1,0,155.27,2,0,1,0.39,1
CUST01501,5,0,5,7,0.44,0,0,0,1,146.95,3,1,0,0.12,0
CUST01502,8,2,1,22,0.61,1,1,1,0,125.05,4,0,0,0.2,1
CUST01503,7,1,1,20,0.53,0,1,3,0,147.7,3,1,0,0.12,0
CUST01504,8,4,2,9,0.64,0,1,3,0,98.97,2,0,1,0.18,0
CUST01505,7,1,5,13,0.97,0,1,0,0,119.64,2,0,0,0.29,0
CUST01506,5,0,2,1,0.14,0,0,0,0,116.45,1,0,1,0.07,0
CUST01507,6,0,7,72,0.3,0,1,2,0,161.85,2,1,0,0.13,0
CUST01508,9,1,1,24,0.79,3,1,0,1,80.36,3,0,0,0.38,1
CUST01509,9,1,1,1,0.73,2,0,2,0,138.25,2,0,0,0.21,0
CUST01510,7,0,3,10,0.95,0,0,1,1,128.63,2,0,0,0.19,0
CUST01511,4,2,7,47,0.66,0,1,0,0,148.39,2,1,1,0.2,1
CUST01512,10,1,1,56,0.83,1,0,0,1,154.11,5,0,1,0.29,0
CUST01513,10,2,1,9,0.7,3,1,2,1,158.54,4,1,0,0.3,0
CUST01514,10,2,4,1,0.44,3,0,0,0,66.86,1,0,0,0.18,1
CUST01515,7,2,10,96,0.91,0,1,0,1,101.49,1,1,1,0.34,0
CUST01516,9,2,2,20,0.82,1,1,1,1,122.76,3,1,0,0.33,1
CUST01517,2,0,1,4,0.18,0,1,3,0,92.74,5,0,1,0.08,0
CUST01518,1,2,1,19,0.47,0,0,1,0,98.0,2,0,0,0.08,0
CUST01519,7,2,5,6,0.79,1,1,0,0,115.47,2,1,0,0.26,0
CUST01520,5,0,1,4,0.46,0,1,0,0,202.53,2,1,1,0.13,0
CUST01521,10,1,13,5,0.74,2,1,3,0,118.58,2,0,1,0.33,1
CUST01522,5,1,6,6,0.35,0,0,1,1,95.25,3,0,1,0.14,0
CUST01523,3,0,4,7,0.47,0,1,1,0,62.71,5,0,0,0.11,0
CUST01524,6,0,4,7,0.17,0,0,0,0,228.21,2,1,0,0.05,0
CUST01525,6,1,5,17,0.16,0,0,1,0,123.81,3,1,0,0.12,0
CUST01526,6,0,1,17,0.56,1,1,1,0,193.52,4,0,0,0.14,1
CUST01527,5,1,1,21,0.25,0,0,2,0,84.1,4,0,0,0.03,0
CUST01528,6,0,1,239,0.14,1,0,0,1,101.8,3,0,0,0.11,0
CUST01529,3,3,4,3,0.07,2,1,0,0,65.59,4,1,0,0.2,0
CUST01530,10,1,3,21,0.66,1,0,0,0,82.45,5,0,0,0.16,0
CUST01531,8,0,2,52,0.84,1,0,3,1,133.38,4,1,0,0.2,0
CUST01532,6,1,1,20,0.4,0,1,0,0,94.0,2,0,1,0.16,0
CUST01533,3,2,7,58,0.19,0,1,0,0,135.8,2,1,0,0.18,0
CUST01534,3,1,1,47,0.26,0,0,1,0,54.13,2,0,1,0.1,0
CUST01535,3,0,8,20,0.11,2,0,0,0,28.58,3,0,1,0.19,0
CUST01536,10,0,2,4,0.78,1,0,1,0,149.44,2,1,0,0.21,0
CUST01537,10,4,7,6,0.53,0,0,0,1,98.1,1,0,0,0.24,0
CUST01538,1,0,1,15,0.49,0,0,2,0,172.29,5,1,0,0.03,0
CUST01539,6,1,3,6,0.35,0,0,0,0,182.99,2,1,0,0.05,1
CUST01540,2,0,1,3,0.34,1,0,0,0,168.14,1,0,0,0.05,0
CUST01541,9,1,2,2,0.93,0,0,1,0,103.18,5,0,0,0.21,0
CUST01542,5,2,5,4,0.47,0,1,0,0,218.2,2,0,0,0.15,0
CUST01543,10,3,3,4,0.87,1,1,1,1,190.64,3,0,0,0.34,0
CUST01544,7,3,3,3,0.29,0,0,1,1,161.81,1,0,1,0.17,0
CUST01545,5,0,2,7,0.63,1,1,2,0,150.58,4,1,0,0.06,0
CUST01546,8,2,1,26,0.81,0,0,0,0,186.94,3,0,0,0.22,0
CUST01547,4,2,5,4,0.07,0,1,1,0,187.93,2,1,0,0.15,1
CUST01548,2,1,4,6,0.33,0,1,0,0,127.51,2,0,0,0.11,0
CUST01549,6,2,2,7,0.16,0,1,1,0,96.07,1,0,1,0.13,0
CUST01550,8,5,2,4,0.93,0,1,0,0,118.58,3,1,0,0.29,0
CUST01551,8,9,4,16,0.85,0,0,1,0,191.31,3,0,0,0.26,0
CUST01552,9,1,3,4,0.84,1,1,1,0,85.23,5,1,1,0.29,1
CUST01553,5,0,1,10,0.1,1,1,0,1,178.4,3,1,0,0.14,0
CUST01554,5,0,2,8,0.09,1,1,1,1,108.9,5,0,0,0.14,0
CUST01555,10,1,3,48,0.93,4,1,0,1,198.87,1,0,0,0.38,0
CUST01556,10,2,9,8,0.72,0,0,1,1,129.52,3,1,0,0.28,1
CUST01557,0,2,3,9,0.4,0,0,0,0,165.28,1,1,0,0.05,0
CUST01558,7,2,1,12,0.81,0,0,1,0,130.6,1,1,0,0.19,1
CUST01559,3,1,2,23,0.32,0,0,1,0,158.55,3,1,0,0.08,0
CUST01560,6,0,10,21,0.35,0,0,1,0,167.22,2,1,0,0.12,0
CUST01561,7,0,1,13,0.77,0,1,0,1,141.13,2,0,0,0.28,0
CUST01562,8,1,2,3,0.91,1,1,1,0,81.48,1,0,0,0.25,0
CUST01563,7,3,2,32,0.89,0,1,0,1,91.8,4,1,0,0.32,1
CUST01564,7,2,2,12,0.85,1,1,0,0,185.29,3,1,0,0.25,1
CUST01565,5,1,2,25,0.24,0,1,0,0,149.62,3,1,1,0.16,0
CUST01566,0,1,28,85,0.26,0,1,0,0,78.92,1,1,0,0.18,0
CUST01567,4,0,1,34,0.3,0,1,0,1,125.02,3,0,0,0.17,0
CUST01568,4,0,1,10,0.43,1,0,0,0,143.6,4,0,1,0.07,0
CUST01569,9,2,1,30,0.93,1,1,3,1,98.71,4,0,0,0.28,1
CUST01570,8,1,1,4,0.99,1,0,1,0,253.05,1,0,0,0.19,0
CUST01571,8,4,2,20,0.61,0,1,0,1,185.1,2,1,1,0.29,0
CUST01572,9,2,1,15,0.89,1,1,2,1,129.49,3,1,0,0.28,1
CUST01573,10,6,1,49,0.73,0,1,2,0,130.1,5,1,0,0.29,0
CUST01574,4,0,5,1,0.15,0,0,1,0,92.69,4,1,0,0.09,0
CUST01575,4,2,3,2,0.42,0,0,1,1,124.01,4,0,0,0.08,0
CUST01576,8,0,1,4,0.64,1,1,0,0,180.84,1,0,0,0.17,0
CUST01577,9,4,3,30,0.61,2,1,0,1,201.99,1,1,1,0.36,1
CUST01578,3,0,4,3,0.33,0,0,0,0,160.81,4,1,0,0.05,0
CUST01579,6,2,8,1,0.08,0,0,1,1,204.92,2,0,0,0.12,0
CUST01580,2,1,3,5,0.56,0,1,3,1,66.79,2,1,1,0.11,0
CUST01581,9,5,5,17,0.66,3,1,1,1,111.95,3,1,0,0.38,0
CUST01582,7,8,3,10,0.5,0,0,0,1,114.81,2,1,0,0.15,0
CUST01583,7,1,10,11,0.64,0,0,1,0,32.53,4,0,0,0.12,0
CUST01584,6,1,3,13,0.07,0,1,0,0,83.74,2,1,0,0.14,0
CUST01585,5,0,8,21,0.14,1,0,0,0,170.11,1,1,0,0.12,0
CUST01586,9,4,5,7,0.83,1,0,0,0,20.0,3,0,1,0.31,1
CUST01587,8,2,9,3,0.87,1,0,1,1,101.5,5,0,0,0.26,1
CUST01588,7,5,3,8,0.96,0,0,1,1,182.68,1,1,0,0.23,0
CUST01589,7,1,24,5,0.68,1,1,0,0,108.93,4,0,1,0.2,0
CUST01590,5,1,1,5,0.19,1,0,1,0,128.7,1,0,0,0.05,0
CUST01591,5,1,3,2,0.08,0,1,1,0,108.9,1,0,1,0.13,0
CUST01592,1,1,2,10,0.14,1,0,0,0,38.12,5,0,0,0.05,0
CUST01593,7,2,2,4,0.77,0,1,2,0,125.13,1,1,1,0.19,0
CUST01594,10,1,8,31,0.72,0,1,0,0,200.01,2,1,0,0.34,1
CUST01595,3,1,3,10,0.5,0,1,0,0,103.73,1,0,0,0.11,0
CUST01596,8,2,1,3,0.36,1,1,0,1,148.81,2,0,0,0.2,0
CUST01597,4,0,1,5,0.2,1,1,0,0,139.04,5,1,1,0.13,1
CUST01598,9,2,4,7,0.75,1,0,3,0,147.09,2,1,1,0.18,0
CUST01599,9,2,2,26,0.96,3,0,0,0,78.09,5,1,0,0.29,0
CUST01600,8,3,6,9,0.66,0,0,0,1,134.77,2,1,0,0.22,0
CUST01601,8,0,1,13,0.53,2,1,1,0,195.15,1,1,0,0.25,1
CUST01602,8,3,7,5,0.77,2,1,1,0,180.21,3,1,0,0.38,1
CUST01603,9,2,6,6,0.91,1,1,2,1,39.17,4,1,0,0.29,1
CUST01604,3,0,3,9,0.77,1,0,2,1,238.66,3,0,1,0.13,0
CUST01605,8,5,2,13,0.83,0,1,1,1,182.28,4,1,0,0.35,0
CUST01606,4,0,4,1,0.17,0,0,0,0,154.45,5,0,0,0.05,0
CUST01607,4,0,2,22,0.29,1,0,0,0,74.23,5,0,0,0.08,0
CUST01608,7,2,10,29,0.81,0,1,0,0,113.59,3,0,0,0.29,0
CUST01609,6,0,1,14,0.22,0,1,1,0,79.44,3,1,0,0.14,0
CUST01610,5,0,3,1,0.67,0,1,1,0,48.28,3,0,0,0.11,0
CUST01611,5,0,4,10,0.02,0,1,0,1,132.57,1,1,0,0.14,0
CUST01612,0,1,2,59,0.28,0,1,1,0,226.98,1,1,0,0.14,0
CUST01613,3,0,4,2,0.1,0,1,3,1,180.36,4,0,0,0.09,0
CUST01614,8,3,1,1,0.98,0,0,0,0,32.01,4,0,0,0.23,0
CUST01615,3,0,8,16,0.13,1,1,0,0,65.63,1,1,0,0.18,0
CUST01616,8,3,2,2,0.67,1,1,0,0,136.55,2,0,0,0.21,0
CUST01617,8,2,3,34,0.8,1,0,1,1,120.61,4,0,0,0.25,0
CUST01618,8,5,1,36,0.69,2,1,0,1,136.65,1,0,0,0.32,0
CUST01619,9,1,5,2,0.49,1,0,1,0,142.25,1,0,0,0.17,0
CUST01620,8,2,4,3,0.65,1,1,0,0,127.86,2,0,1,0.19,0
CUST01621,5,0,3,9,0.41,0,1,0,0,86.58,1,0,0,0.11,0
CUST01622,8,3,13,9,0.51,0,1,0,1,20.0,1,0,0,0.28,0
CUST01623,4,1,1,17,0.66,0,1,2,1,199.06,2,0,0,0.12,0
CUST01624,7,4,4,2,0.89,0,1,0,0,127.36,4,0,0,0.26,0
CUST01625,9,1,1,13,0.75,0,0,1,0,133.16,2,1,0,0.24,0
CUST01626,6,1,2,10,0.23,0,1,0,0,150.11,1,0,0,0.11,0
CUST01627,0,0,4,11,0.2,1,1,1,1,77.48,3,0,1,0.16,0
CUST01628,8,0,3,8,0.57,3,0,2,0,152.73,2,1,0,0.11,0
CUST01629,2,1,4,88,0.16,1,0,0,0,20.0,4,0,1,0.1,0
CUST01630,9,2,1,5,0.75,1,1,0,0,103.76,3,0,0,0.27,0
CUST01631,9,3,1,8,0.86,0,1,2,0,122.14,1,0,1,0.28,0
CUST01632,5,0,3,1,0.14,1,0,1,1,162.22,3,0,0,0.08,0
CUST01633,7,5,5,23,0.61,0,1,0,1,81.47,4,1,0,0.28,0
CUST01634,4,0,6,3,0.24,1,0,0,0,83.11,1,0,0,0.09,1
CUST01635,8,6,1,21,0.76,2,1,1,0,134.57,2,1,0,0.37,0
CUST01636,1,2,8,2,0.13,1,1,2,0,171.42,2,0,0,0.1,0
CUST01637,5,1,6,6,0.27,0,1,1,1,144.75,1,1,1,0.2,0
CUST01638,4,1,4,16,0.38,0,0,2,0,68.87,2,1,0,0.03,0
CUST01639,3,0,7,84,0.27,0,0,0,0,76.99,1,0,0,0.12,0
CUST01640,0,3,1,17,0.18,0,1,0,0,187.77,1,0,0,0.18,0
CUST01641,9,1,15,2,0.73,0,0,1,0,62.9,3,1,0,0.25,0
CUST01642,10,2,7,42,0.74,1,0,0,0,104.01,4,0,0,0.28,0
CUST01643,5,0,7,6,0.34,1,1,1,0,156.2,1,1,0,0.15,0
CUST01644,7,1,4,55,0.98,0,0,0,0,102.91,2,0,1,0.21,1
CUST01645,8,3,1,5,0.91,1,1,0,0,62.01,2,0,0,0.29,1
CUST01646,7,2,3,6,0.58,0,0,1,0,98.12,3,0,0,0.08,0
CUST01647,9,3,5,10,0.85,0,1,1,0,145.11,1,0,0,0.35,0
CUST01648,1,1,1,2,0.29,0,1,1,0,32.95,2,1,1,0.13,0
CUST01649,6,1,1,1,0.67,0,1,0,1,126.9,3,0,0,0.14,0
CUST01650,7,2,1,69,0.85,0,0,0,1,163.47,4,0,0,0.22,1
CUST01651,9,3,1,13,0.93,0,0,0,0,110.75,4,1,1,0.3,1
CUST01652,7,4,2,3,0.39,0,1,1,0,97.87,4,0,0,0.18,0
CUST01653,6,1,4,7,0.57,0,1,1,0,120.71,2,1,0,0.11,0
CUST01654,7,1,7,41,0.79,0,0,1,1,135.93,1,0,0,0.26,1
CUST01655,8,3,1,10,0.74,0,0,2,0,126.45,3,0,0,0.18,1
CUST01656,6,1,1,15,0.38,0,0,0,0,119.75,2,0,0,0.08,0
CUST01657,10,3,1,2,0.62,3,0,1,1,167.73,5,0,0,0.25,0
CUST01658,1,0,2,16,0.41,0,0,0,1,156.0,1,0,0,0.11,1
CUST01659,10,1,7,5,0.81,1,0,0,1,121.31,5,0,0,0.28,1
CUST01660,6,0,5,15,0.26,0,0,0,1,124.13,4,0,1,0.17,0
CUST01661,8,3,5,26,0.54,0,0,0,0,144.02,1,0,0,0.22,0
CUST01662,8,7,4,4,0.81,3,1,0,1,88.86,2,1,1,0.39,1
CUST01663,7,3,1,24,0.42,0,1,0,1,144.57,5,1,0,0.24,0
CUST01664,10,2,5,4,0.76,0,1,1,0,103.75,2,0,0,0.31,0
CUST01665,6,1,3,10,0.16,0,0,0,0,186.88,1,0,0,0.05,0
CUST01666,5,0,1,2,0.17,0,0,1,1,190.42,4,0,0,0.08,0
CUST01667,2,0,2,17,0.19,0,1,1,0,167.88,2,0,0,0.14,0
CUST01668,7,2,15,8,0.93,0,0,0,0,20.0,4,0,0,0.2,0
CUST01669,7,3,3,101,0.76,1,0,1,0,188.13,3,0,0,0.23,1
CUST01670,6,0,1,31,0.34,1,1,0,1,157.09,2,0,0,0.17,0
CUST01671,3,0,2,312,0.11,0,1,2,0,98.14,1,1,0,0.09,0
CUST01672,10,4,1,3,0.43,1,0,0,0,85.48,5,1,0,0.17,0
CUST01673,10,4,2,3,0.33,1,0,0,1,135.88,3,1,0,0.2,0
CUST01674,5,0,13,1,0.3,0,1,2,1,57.99,2,0,0,0.13,0
